col0,col1,col2,col3,col4,col5
1,216956.0,,Master Data Analyst,https://chm.tbe.taleo.net/chm01/ats/careers/v2/viewRequisition?org=FIRSTQUALITY&cws=41&rid=3887,
2,226874.0,,Digital Analytics & Testing Manager,https://careers.ugicorp.com/AmeriGas/job/King-Of-Prussia-Digital-Analytics-&-Testing-Manager-PA-19406/556714300/,
3,216919.0,,Purchasing Data Analyst,https://www.cardone.com/about-us/careers,
4,216921.0,,Data Migration Lead,https://jobs.smartrecruiters.com/BrightMetro/743999693195587-data-migration-lead.html,
5,217195.0,201491,Lead Clinical Data Analyst,https://jobs.ghrtechnology.com/jb/Lead-Clinical-Data-Analyst-Jobs-in-Philadelphia-PA/4646894,
6,,,IT Specialist position,Culled off of email,
7,4369172.0,,"Data Analyst - SQL, SAS",https://www.indeed.com/viewjob?jk=b9f60552d90a38e8,
8,387813.0,JR0003763,Data Analyst C ,https://wd1.myworkdaysite.com/en-US/recruiting/upenn/careers-at-penn/job/Graduate-School-of-Education/Data-Analyst_JR00003763,"Builds deploy and maintain data support tools, metadata inventories, and definitions for database file/table creation. * Adapts quickly to comprehend the unique business and operational constraints and needs and resolve those challenges, employing data analysis expertise to create solutions through the application of appropriate analytical techniques and methods. * Develops lasting technical solutions that leverage prevailing analytical tools, including Tableau and Excel with a focus on effective integration and sustainability. * Produces data visualizations that provide insight into data set structure and meaning. * Works with subject matter experts (SMEs) to identify important information in raw data and develop solutions that extract this information from a variety of data formats, including SQL tables and structure metadata. * Develops and implements statistical, machine learning, and heuristic techniques to create descriptive and predictive analytics."
9,216922.0,,DATA ANALYST,https://www.indeed.com/viewjob?jk=f62f3f65657e2c0a,
10,1982031.0,582593600,Data & Reporting Analyst I ,https://careers.chop.edu/job/Philadelphia-Data-&-Reporting-Analyst-I-PA-19107/582593600/,
11,2407132.0,,SQL Reporting Analyst,https://tekni-plex.jobs.net/en-US/job/sql-reporting-analyst-i/J3R5Z75WGW2TP064H6K,
12,387593.0,60310,"Analyst, Data & Reporting - Investments",https://jobs.lincolnfinancial.com/job/Radnor-Analyst%2C-Data-&-Reporting-Investments-PA-19080/574226600/,
13,2407220.0,,Regional Company Data Analyst,https://www.indeed.com/viewjob?jk=8af7e9bb0f14edb6,
14,387703.0,,"Intern, Data Science ",https://rseg.hiringplatform.com/29283-data-science-intern-conshohocken/75677-resume-gathering/en,
15,226936.0,,Research and Data Analyst,https://www.smartrecruiters.com/CityofPhiladelphia/743999693495371-research-and-data-analyst,
16,217172.0,,Data Specialist,"https://www.indeed.com/viewjob?cmp=Deacom,-Inc.&t=Data+Specialist&jk=675aca4b1a0ae363&sjdu=QwrRXKrqZ3CNX5W-O9jEveJgZ7DRbh_ySwPONsqRa9Y3W1po4ExJ0MQvXknGGbtzqvtaahJdpP3feoc-X_FZ6Q&tk=1diqaaj193j38800&adid=87331735&pub=e4ea14867e765046&utm_campaign=job_alerts&utm_medium=email&utm_source=jobseeker_emails",
17,27199.0,,Junior Data Analyst,https://www.ziprecruiter.com/jobs/primary-services-47118a1d/junior-data-analyst-9a106bfa?source=cpc-recruitnet-prime&mid=9495,
19,216917.0,,Lead Data Analyst,https://www.ziprecruiter.com/jobs/vensoft-inc-d0c4e98a/lead-data-analyst-ebe4787b?source=cpc-recruitnet-test10&mid=29698,
20,217193.0,,Technical Analyst,https://www.asicentral.com/asicareers/job?id=485,
21,216992.0,,Data Analyst - Partnerships Intelligence ,https://www.recruit.net/job/data-analyst_philadelphia-pa_jobs/F8B087C3C41C69B,
22,216992.0,,Data Analyst - Business Intelligence ,Data Analyst - Business Intelligence NEW ,
23,216992.0,,Data Analyst - Territory Growth ,https://www.recruit.net/job/data-analyst_philadelphia-pa_jobs/ACBC2EAED317F5C0,
24,217113.0,,Healthcare Data Analyst,https://www.recruit.net/job/data-analyst_philadelphia-pa_jobs/85AF624E73C7EF4F,
25,,,Senior Health Care Analyst,.\jd_25.txt,
26,216916.0,,Senior Data Scientist,https://technical.ly/job/guru-technologies-senior-data-scientist-49292/,
27,251002.0,,Sr Data Analyst - Post Market Surveillance,https://kimberlyclark.wd1.myworkdayjobs.com/en-US/NA/job/USA-WI-Neenah/Sr-Data-Analyst---Post-Market-Surveillance_797290-2,
