col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10
1,20180702,P-3-A,Patch,Ambient,Patch,1,7.04282293266995,,,
2,20180702,R-11-A,Rim,Hot,Patch,3,18.0755032243875,2.78034250218801,1.6052314920776,6.9067536612675
3,20180702,R-15-A,Rim,Hot,Patch,1,12.5899045598487,,,
4,20180703,P-12-A,Patch,Hot,Patch,2,15.2418190781162,10.1773886557487,7.19650053325097,91.4402091594772
5,20180703,P-3-A,Patch,Ambient,Patch,1,6.47259775869142,,,
6,20180703,R-11-A,Rim,Hot,Patch,2,23.1781220768754,0.977888263468272,0.691471422341152,8.7859774614806
7,20180703,R-15-A,Rim,Hot,Patch,1,9.40751522723068,,,
8,20180704,R-11-A,Rim,Hot,Patch,1,44.6526491292585,,,
9,20180705,R-11-A,Rim,Hot,Patch,1,22.6566739106112,,,
10,20180706,P-12-A,Patch,Hot,Patch,2,15.4070825545841,5.22933722527075,3.69769981310019,46.9837308781659
11,20180706,P-14-A,Patch,Hot,Patch,1,6.47610793182615,,,
12,20180706,P-15-A,Patch,Hot,Patch,1,3.65272620132325,,,
13,20180706,R-7-A,Rim,Ambient,Patch,1,9.51247856312043,,,
14,20180707,P-12-A,Patch,Hot,Patch,1,21.5201564858509,,,
15,20180707,P-14-A,Patch,Hot,Patch,1,19.5662785726683,,,
16,20180707,P-15-A,Patch,Hot,Patch,1,26.8016087682525,,,
17,20180707,P-4-A,Patch,Ambient,Patch,1,33.5736411540858,,,
18,20180707,R-11-A,Rim,Hot,Patch,1,49.193784783886,,,
19,20180708,P-14-B,Patch,Hot,Rim,1,30.2006807129292,,,
20,20180708,P-15-A,Patch,Hot,Patch,1,19.0069964283655,,,
21,20180708,R-9-A,Rim,Ambient,Patch,1,71.9097651229443,,,
22,20180709,P-10-A,Patch,Ambient,Patch,1,32.183026058582,,,
23,20180709,P-12-A,Patch,Hot,Patch,1,16.5283126080994,,,
24,20180709,P-14-A,Patch,Hot,Patch,1,19.1649988084852,,,
25,20180709,P-14-B,Patch,Hot,Rim,1,26.412063628082,,,
26,20180709,P-15-A,Patch,Hot,Patch,1,12.0950935303933,,,
27,20180709,P-16-A,Patch,Hot,Patch,1,18.2425550947663,,,
28,20180709,P-19-A,Patch,Hot,Patch,1,22.9159594227693,,,
29,20180709,P-19-B,Patch,Hot,Rim,1,24.9311839622574,,,
30,20180709,P-4-A,Patch,Ambient,Patch,1,31.5155565461855,,,
31,20180709,P-6-A,Patch,Ambient,Patch,1,38.9767161802855,,,
32,20180709,R-7-B,Rim,Ambient,Rim,1,17.8790259534285,,,
33,20180710,P-10-A,Patch,Ambient,Patch,1,27.1728563462422,,,
34,20180710,P-10-B,Patch,Ambient,Rim,1,30.7192567247382,,,
35,20180710,P-12-A,Patch,Hot,Patch,1,13.9636093804851,,,
36,20180710,P-12-B,Patch,Hot,Rim,1,34.1090392271435,,,
37,20180710,P-14-A,Patch,Hot,Patch,1,22.7835564501085,,,
38,20180710,P-15-B,Patch,Hot,Rim,1,32.6645561331814,,,
39,20180710,P-16-A,Patch,Hot,Patch,1,17.4394818209301,,,
40,20180710,P-19-B,Patch,Hot,Rim,1,51.6446659759491,,,
41,20180710,R-11-B,Rim,Hot,Rim,1,63.4758250055196,,,
42,20180711,P-10-A,Patch,Ambient,Patch,1,17.467996691123,,,
43,20180711,P-10-B,Patch,Ambient,Rim,1,23.5266643169597,,,
44,20180711,P-12-A,Patch,Hot,Patch,1,19.1000362234049,,,
45,20180711,P-12-B,Patch,Hot,Rim,1,33.5109955686668,,,
46,20180711,P-14-B,Patch,Hot,Rim,1,47.6371296666914,,,
47,20180711,P-15-B,Patch,Hot,Rim,1,27.5462736423027,,,
48,20180711,P-16-A,Patch,Hot,Patch,1,27.2387206619586,,,
49,20180711,P-19-A,Patch,Hot,Patch,1,28.958346725733,,,
50,20180711,P-19-B,Patch,Hot,Rim,1,37.6267888288526,,,
51,20180711,P-4-A,Patch,Ambient,Patch,1,38.0598326135702,,,
52,20180711,P-9-A,Patch,Ambient,Patch,1,13.4461546180403,,,
53,20180711,R-14-B,Rim,Hot,Rim,1,31.745326567545,,,
54,20180711,R-15-A,Rim,Hot,Patch,1,31.1350810232068,,,
55,20180711,R-7-A,Rim,Ambient,Patch,1,30.170237264478,,,
56,20180711,R-7-B,Rim,Ambient,Rim,1,27.0601399139414,,,
57,20180711,R-8-A,Rim,Ambient,Patch,1,51.2917841794045,,,
58,20180712,P-10-A,Patch,Ambient,Patch,1,21.6026737180125,,,
59,20180712,P-12-A,Patch,Hot,Patch,1,22.1750556249232,,,
60,20180712,P-15-B,Patch,Hot,Rim,1,31.7868089084793,,,
61,20180712,P-16-A,Patch,Hot,Patch,1,16.0147618809593,,,
62,20180712,P-19-A,Patch,Hot,Patch,1,18.9075439317402,,,
63,20180712,P-4-A,Patch,Ambient,Patch,1,39.9181487421925,,,
64,20180712,R-14-B,Rim,Hot,Rim,1,35.3393468624613,,,
65,20180712,R-15-A,Rim,Hot,Patch,1,20.1717537350012,,,
66,20180712,R-8-A,Rim,Ambient,Patch,1,52.4897070831526,,,
67,20180712,R-9-B,Rim,Ambient,Rim,1,48.7321332419899,,,
68,20180713,P-19-A,Patch,Hot,Patch,1,29.173323850729,,,
69,20180713,P-6-B,Patch,Ambient,Rim,1,18.2912273568892,,,
70,20180713,R-14-B,Rim,Hot,Rim,1,22.614007096353,,,
71,20180713,R-15-A,Rim,Hot,Patch,1,17.0205501103077,,,
72,20180713,R-19-A,Rim,Hot,Patch,1,11.477822070195,,,
73,20180713,R-19-B,Rim,Hot,Rim,1,25.1598676724152,,,
74,20180713,R-7-B,Rim,Ambient,Rim,2,24.0134194343015,5.51984601933401,3.90312055137665,49.5938488357627
