col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19
0,Usually -- 通常,1.0,1.0,1.0,1.0,1,1,1,1.0,1.0,1.0,1.0,0,0,0,0,1,1,-
1,Normal + 1 -- 通常＋1,1.1,1.1,1.1,1.1,1,1,1,1.0,1.0,1.0,1.0,0,0,0,1,1,1,-
2,Normal + 2 -- 通常＋2,1.2,1.2,1.2,1.2,1,1,1,1.0,1.0,1.0,1.0,0,0,0,2,1,1,-
3,usually + 3 -- 通常＋3,1.3,1.3,1.3,1.3,1,1,1,1.0,1.0,1.0,1.0,0,0,0,3,1,1,-
4,usually + 4 -- 通常＋4,1.43,1.43,1.43,1.43,1,1,1,1.05,1.05,1.05,1.05,0,0,0,4,1,1,-
5,Normal + 5 -- 通常＋5,1.56,1.56,1.56,1.56,1,1,1,1.1,1.1,1.1,1.1,0,0,0,5,1,1,-
6,usually + 6 -- 通常＋6,1.69,1.69,1.69,1.69,1,1,1,1.15,1.15,1.15,1.15,0,0,0,6,1,1,-
7,usually + 7 -- 通常＋7,1.85,1.85,1.85,1.85,1,1,1,1.2,1.2,1.2,1.2,0,0,0,7,1,1,-
8,usually + 8 -- 通常＋8,2.01,2.01,2.01,2.01,1,1,1,1.25,1.25,1.25,1.25,0,0,0,8,1,1,-
9,usually + 9 -- 通常＋9,2.17,2.17,2.17,2.17,1,1,1,1.3,1.3,1.3,1.3,0,0,0,9,1,1,-
10,Normal + 10 -- 通常＋10,2.42,2.42,2.42,2.42,1,1,1,1.4,1.4,1.4,1.4,0,0,0,10,1,1,-
100,Special -- 特殊,1.0,1.0,1.0,1.0,1,1,1,1.0,1.0,1.0,1.0,0,0,0,0,1,1,-
101,Special + 1 -- 特殊＋1,1.08,1.08,1.08,1.08,1,1,1,1.05,1.05,1.05,1.05,0,0,0,1,1,1,-
102,Special + 2 -- 特殊＋2,1.19,1.19,1.19,1.19,1,1,1,1.09,1.09,1.09,1.09,0,0,0,2,1,1,-
103,Special + 3 -- 特殊＋3,1.29,1.29,1.29,1.29,1,1,1,1.14,1.14,1.14,1.14,0,0,0,3,1,1,-
104,Special + 4 -- 特殊＋4,1.39,1.39,1.39,1.39,1,1,1,1.18,1.18,1.18,1.18,0,0,0,4,1,1,-
105,Special + 5 -- 特殊＋5,1.55,1.55,1.55,1.55,1,1,1,1.27,1.27,1.27,1.27,0,0,0,5,1,1,-
