col0,col1,col2,col3
0,0,2010-01-25,1
1,1,2010-01-25,1
2,2,2010-01-25,2
3,3,2010-01-25,2
4,4,2010-01-25,1
5,5,2010-01-25,1
6,6,2010-01-25,2
7,7,2010-01-25,1
8,8,2010-01-25,1
9,9,2010-01-25,2
10,10,2010-01-25,2
11,11,2010-01-25,1
12,12,2010-01-25,1
13,13,2010-01-25,2
14,14,2010-01-25,1
15,15,2010-01-25,2
16,16,2010-01-25,1
17,17,2010-01-25,1
18,18,2010-01-25,2
19,19,2010-01-25,1
20,20,2010-01-25,1
21,21,2010-01-25,2
22,22,2010-01-25,1
23,23,2010-01-25,1
24,24,2010-01-25,1
25,25,2010-01-25,1
26,26,2010-01-25,1
27,27,2010-01-25,2
28,28,2010-01-25,2
29,29,2010-01-25,1
30,30,2010-01-25,1
31,31,2010-01-25,2
32,32,2010-01-25,2
33,33,2010-01-25,1
34,34,2010-01-25,2
35,35,2010-01-25,2
36,36,2010-01-25,1
37,37,2010-01-25,2
38,38,2010-01-25,1
39,39,2010-01-25,2
40,40,2010-01-25,1
41,41,2010-01-25,1
42,42,2010-01-25,2
43,43,2010-01-25,2
44,44,2010-01-25,1
45,45,2010-01-25,2
46,46,2010-01-25,2
47,47,2010-01-25,2
48,48,2010-01-25,2
49,49,2010-01-25,1
50,50,2010-01-25,1
51,51,2010-01-25,2
52,52,2010-01-25,2
53,53,2010-01-25,2
54,54,2010-01-25,1
55,55,2010-01-25,2
56,56,2010-01-25,2
57,57,2010-01-25,1
58,58,2010-01-25,1
59,59,2010-01-25,2
60,60,2010-01-25,2
61,61,2010-01-25,1
62,62,2010-01-25,1
63,63,2010-01-25,2
64,64,2010-01-25,1
65,65,2010-01-25,2
66,66,2010-01-25,2
