col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29
solrWar,4.10.4,8d072802-0788-4e8b-8d07-c8575fdf1ffd,b3988fd0-69eb-488d-953f-c67d89de8cb0,,Apache Tomcat,8.0.36,,,8.0.36,123,Vulnerabilty description,10/27/16,5/15/17,1.2,1.9,2.9,BDSA,http://eng-hub-verify01.dc1.lan:8080/ui/vulnerabilities/id:123/view:overview,NEW,,,,,LOW,52:33.7,,,,
solrWar,4.10.4,8d072802-0788-4e8b-8d07-c8575fdf1ffd,b3988fd0-69eb-488d-953f-c67d89de8cb0,,Apache Tomcat,8.0.36,,,8.0.36,124,Vulnerabilty description,10/27/16,5/15/17,1.2,1.9,2.9,BDSA,http://eng-hub-verify01.dc1.lan:8080/ui/vulnerabilities/id:123/view:overview,NEW,,,,,LOW,52:33.7,,,,
solrWar,4.10.4,8d072802-0788-4e8b-8d07-c8575fdf1ffd,b3988fd0-69eb-488d-953f-c67d89de8cb0,,Apache Tomcat,8.0.36,,,8.0.36,125,Vulnerabilty description,10/27/16,5/15/17,4.3,8.6,2.9,BDSA,http://eng-hub-verify01.dc1.lan:8080/ui/vulnerabilities/id:123/view:overview,NEW,,,,,MEDIUM,52:33.7,,,,
solrWar,4.10.4,8d072802-0788-4e8b-8d07-c8575fdf1ffd,b3988fd0-69eb-488d-953f-c67d89de8cb0,,Apache Tomcat,8.0.36,,,8.0.36,126,Vulnerabilty description,10/27/16,5/15/17,1.2,1.9,2.9,BDSA,http://eng-hub-verify01.dc1.lan:8080/ui/vulnerabilities/id:123/view:overview,NEW,,,,,LOW,52:33.7,,,,
solrWar,4.10.4,8d072802-0788-4e8b-8d07-c8575fdf1ffd,b3988fd0-69eb-488d-953f-c67d89de8cb0,,Apache Tomcat,8.0.36,,,8.0.36,127,Vulnerabilty description,10/27/16,5/15/17,1.2,1.9,2.9,BDSA,http://eng-hub-verify01.dc1.lan:8080/ui/vulnerabilities/id:123/view:overview,NEW,,,,,LOW,52:33.7,,,,
solrWar,4.10.4,8d072802-0788-4e8b-8d07-c8575fdf1ffd,b3988fd0-69eb-488d-953f-c67d89de8cb0,,Apache Tomcat,8.0.36,,,8.0.36,128,Vulnerabilty description,12/12/16,5/26/17,4.3,8.6,2.9,BDSA,http://eng-hub-verify01.dc1.lan:8080/ui/vulnerabilities/id:123/view:overview,NEW,,,,,MEDIUM,52:33.7,,,,
solrWar,4.10.4,8d072802-0788-4e8b-8d07-c8575fdf1ffd,b3988fd0-69eb-488d-953f-c67d89de8cb0,,Apache Tomcat,8.0.36,,,8.0.36,129,Vulnerabilty description,11/2/16,2/17/17,5.1,4.9,6.4,BDSA,http://eng-hub-verify01.dc1.lan:8080/ui/vulnerabilities/id:123/view:overview,NEW,,,,,MEDIUM,52:33.7,,,,
solrWar,4.10.4,8d072802-0788-4e8b-8d07-c8575fdf1ffd,b3988fd0-69eb-488d-953f-c67d89de8cb0,,Apache Tomcat,8.0.36,,,8.0.36,130,Vulnerabilty description,3/23/17,3/24/17,6.8,8.6,6.4,BDSA,http://eng-hub-verify01.dc1.lan:8080/ui/vulnerabilities/id:123/view:overview,NEW,,,,,MEDIUM,52:33.7,,,,
solrWar,4.10.4,8d072802-0788-4e8b-8d07-c8575fdf1ffd,b3988fd0-69eb-488d-953f-c67d89de8cb0,,Apache Tomcat,8.0.36,,,8.0.36,131,Vulnerabilty description,4/12/17,4/12/17,7.5,10.0,6.4,BDSA,http://eng-hub-verify01.dc1.lan:8080/ui/vulnerabilities/id:123/view:overview,NEW,,,,,HIGH,52:33.7,,,,
solrWar,4.10.4,8d072802-0788-4e8b-8d07-c8575fdf1ffd,b3988fd0-69eb-488d-953f-c67d89de8cb0,,Apache Tomcat,8.0.36,,,8.0.36,132,Vulnerabilty description,4/21/17,5/30/17,5.0,10.0,2.9,BDSA,http://eng-hub-verify01.dc1.lan:8080/ui/vulnerabilities/id:123/view:overview,NEW,,,,,MEDIUM,52:33.7,,,,
solrWar,4.10.4,8d072802-0788-4e8b-8d07-c8575fdf1ffd,b3988fd0-69eb-488d-953f-c67d89de8cb0,,Apache Tomcat,8.0.36,,,8.0.36,133,Vulnerabilty description,4/21/17,4/21/17,6.4,10.0,4.9,BDSA,http://eng-hub-verify01.dc1.lan:8080/ui/vulnerabilities/id:123/view:overview,NEW,,,,,MEDIUM,52:33.7,,,,
