col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13
1,工作日,07:00-22:00,23:00-06:00,07:00-22:00,23:00-06:00,07:00-22:00,23:00-06:00,1,1,0,2017-07-28 07:53:12,2017-07-28 07:53:12,
2,周末,07:00-22:00,23:00-06:00,07:00-22:00,23:00-06:00,07:00-22:00,23:00-06:00,1,1,0,2007-04-10 02:49:10,2007-04-10 02:49:10,
3,节假日,07:00-22:00,23:00-06:00,07:00-22:00,23:00-06:00,07:00-22:00,23:00-06:00,1,1,0,2017-09-08 18:20:47,2017-09-08 18:20:47,
4,夜班1,23:00-02:00,03:00-22:00,23:00-02:00,03:00-22:00,23:00-02:00,03:00-22:00,1,1,0,2001-04-23 13:05:55,2001-04-23 13:05:55,
5,夜班2,03:00-06:00,07:00-02:00,03:00-06:00,07:00-02:00,03:00-06:00,07:00-02:00,1,1,0,2006-01-06 23:56:17,2006-01-06 23:56:17,
6,运输,00:00-24:00,,00:00-24:00,,00:00-24:00,,1,1,0,2000-12-23 20:33:05,2000-12-23 20:33:05,
7,工作日,07:00-22:00,23:00-06:00,07:00-22:00,23:00-06:00,07:00-22:00,23:00-06:00,1,2,0,2016-03-18 09:10:42,2016-03-18 09:10:42,
8,周末,07:00-22:00,23:00-06:00,07:00-22:00,23:00-06:00,07:00-22:00,23:00-06:00,1,2,0,2019-05-22 04:04:05,2019-05-22 04:04:05,
9,节假日,07:00-22:00,23:00-06:00,07:00-22:00,23:00-06:00,07:00-22:00,23:00-06:00,1,2,0,2000-09-06 02:10:23,2000-09-06 02:10:23,
10,夜班1,23:00-02:00,03:00-22:00,23:00-02:00,03:00-22:00,23:00-02:00,03:00-22:00,1,2,0,2001-08-18 18:55:33,2001-08-18 18:55:33,
11,夜班2,03:00-06:00,07:00-02:00,03:00-06:00,07:00-02:00,03:00-06:00,07:00-02:00,1,2,0,2007-08-01 01:19:28,2007-08-01 01:19:28,
12,运输,00:00-24:00,,00:00-24:00,,00:00-24:00,,1,2,0,2008-07-17 19:26:24,2008-07-17 19:26:24,
13,工作日,07:00-22:00,23:00-06:00,07:00-22:00,23:00-06:00,07:00-22:00,23:00-06:00,1,3,0,2010-01-14 13:51:25,2010-01-14 13:51:25,
14,周末,07:00-22:00,23:00-06:00,07:00-22:00,23:00-06:00,07:00-22:00,23:00-06:00,1,3,0,2011-05-23 09:40:09,2011-05-23 09:40:09,
15,节假日,07:00-22:00,23:00-06:00,07:00-22:00,23:00-06:00,07:00-22:00,23:00-06:00,1,3,0,2005-01-21 22:45:38,2005-01-21 22:45:38,
16,夜班1,23:00-02:00,03:00-22:00,23:00-02:00,03:00-22:00,23:00-02:00,03:00-22:00,1,3,0,2016-04-06 12:16:46,2016-04-06 12:16:46,
17,夜班2,03:00-06:00,07:00-02:00,03:00-06:00,07:00-02:00,03:00-06:00,07:00-02:00,1,3,0,2018-11-28 15:05:12,2018-11-28 15:05:12,
18,运输,00:00-24:00,,00:00-24:00,,00:00-24:00,,1,3,0,2006-03-09 04:30:24,2006-03-09 04:30:24,
19,工作日,07:00-22:00,23:00-06:00,07:00-22:00,23:00-06:00,07:00-22:00,23:00-06:00,1,4,0,2003-10-28 14:25:20,2003-10-28 14:25:20,
20,周末,07:00-22:00,23:00-06:00,07:00-22:00,23:00-06:00,07:00-22:00,23:00-06:00,1,4,0,2011-03-16 07:42:14,2011-03-16 07:42:14,
21,节假日,07:00-22:00,23:00-06:00,07:00-22:00,23:00-06:00,07:00-22:00,23:00-06:00,1,4,0,2017-10-13 01:07:30,2017-10-13 01:07:30,
22,夜班1,23:00-02:00,03:00-22:00,23:00-02:00,03:00-22:00,23:00-02:00,03:00-22:00,1,4,0,2001-09-18 03:26:51,2001-09-18 03:26:51,
23,夜班2,03:00-06:00,07:00-02:00,03:00-06:00,07:00-02:00,03:00-06:00,07:00-02:00,1,4,0,2004-09-25 05:48:27,2004-09-25 05:48:27,
24,运输,00:00-24:00,,00:00-24:00,,00:00-24:00,,1,4,0,2009-11-29 09:04:55,2009-11-29 09:04:55,
25,工作日,07:00-22:00,23:00-06:00,07:00-22:00,23:00-06:00,07:00-22:00,23:00-06:00,1,5,0,2011-10-14 08:55:19,2011-10-14 08:55:19,
26,周末,07:00-22:00,23:00-06:00,07:00-22:00,23:00-06:00,07:00-22:00,23:00-06:00,1,5,0,2000-12-21 12:39:47,2000-12-21 12:39:47,
27,节假日,07:00-22:00,23:00-06:00,07:00-22:00,23:00-06:00,07:00-22:00,23:00-06:00,1,5,0,2016-12-18 20:24:53,2016-12-18 20:24:53,
28,夜班1,23:00-02:00,03:00-22:00,23:00-02:00,03:00-22:00,23:00-02:00,03:00-22:00,1,5,0,2004-12-02 15:12:55,2004-12-02 15:12:55,
29,夜班2,03:00-06:00,07:00-02:00,03:00-06:00,07:00-02:00,03:00-06:00,07:00-02:00,1,5,0,2008-01-16 18:41:56,2008-01-16 18:41:56,
30,运输,00:00-24:00,,00:00-24:00,,00:00-24:00,,1,5,0,2018-06-05 22:56:36,2018-06-05 22:56:36,
31,工作日,07:00-22:00,23:00-06:00,07:00-22:00,23:00-06:00,07:00-22:00,23:00-06:00,1,6,0,2006-01-18 11:17:09,2006-01-18 11:17:09,
32,周末,07:00-22:00,23:00-06:00,07:00-22:00,23:00-06:00,07:00-22:00,23:00-06:00,1,6,0,2018-02-09 13:19:44,2018-02-09 13:19:44,
33,节假日,07:00-22:00,23:00-06:00,07:00-22:00,23:00-06:00,07:00-22:00,23:00-06:00,1,6,0,2007-04-18 19:42:29,2007-04-18 19:42:29,
34,夜班1,23:00-02:00,03:00-22:00,23:00-02:00,03:00-22:00,23:00-02:00,03:00-22:00,1,6,0,2019-05-23 20:49:08,2019-05-23 20:49:08,
35,夜班2,03:00-06:00,07:00-02:00,03:00-06:00,07:00-02:00,03:00-06:00,07:00-02:00,1,6,0,2018-04-04 04:09:03,2018-04-04 04:09:03,
36,运输,00:00-24:00,,00:00-24:00,,00:00-24:00,,1,6,0,2008-02-20 02:51:01,2008-02-20 02:51:01,
