col0,col1,col2,col3,col4
Adrian,49.94417,-102.8715,5.44794877,0
Lonetree,49.08095,-108.262117,6.21581142,0
Island,49.13175,-108.230533,0.3035946,0
McDonald,49.16285,-103.125817,1.70290532,0
Fife,49.21402,-105.57662,3.63626725,0
Bullkin,49.24838,-105.07491,0.23049685,0
Newton,49.306317,-107.8131,0.10172568,1
Summercove,49.324283,-107.042767,5.22165585,0
Cypress,49.46067,-109.50314,0.32274662,0
Willow Bunch,49.46774,-105.64722,0.53001939,0
Montague,49.48689,-105.83564,4.37666664,0
Nickle,49.584567,-103.781517,1.60965357,0
Elkwater,49.66202,-110.29042,0.08348144,1
Reesor,49.66278,-110.10641,0.09712706,1
Shoe,49.7182,-105.3605,0.09293694,1
Thomson,49.76133,-106.58353,1.60283885,0
WhiteBear,49.7659,-102.27655,0.14753475,1
Gouverneur,49.76835,-107.6449,4.15047426,0
Harris,49.81582,-109.50256,4.74621285,0
Kenosee,49.82355,-102.3023,2.53223113,0
Junction,49.9665,-109.51723,4.54061715,0
Lac Pelletier,49.992733,-107.939017,0.17445104,0
Old Wives,50.03889,-105.87261,0.159533471,1
Bitter,50.09908,-109.78706,0.13306214,1
Gull,50.10955,-108.497017,0.27930966,0
Chapleau,50.181983,-103.341483,3.12279435,0
Vincent,50.232617,-108.961481,0.20568235,0
Antelope,50.27245,-108.402067,2.5576351,0
Ingebright,50.352467,-109.3238,0.19116198,0
Mason,50.364983,-109.360617,0.0941987,1
Deep,50.427667,-103.6792,0.0981536,1
Success,50.48865,-108.01825,0.1104194,1
Handsome,50.49747,-107.39067,43.3390241,0
Stony Beach,50.503183,-105.194267,5.39383647,0
Snakehole,50.506933,-108.479383,0.10301722,1
Cutbank,50.54003,-107.00201,3.55448066,0
Round,50.540883,-102.398633,1.52643429,0
Dewey,50.58064,-107.06892,0.08904034,1
Buffalo Pound,50.5972,-105.40715,1.87553126,0
Unknown 3,50.649814,-108.962683,0.40126656,0
Katepwa,50.696283,-103.635933,0.11094458,1
Pasqua,50.781067,-103.952433,6.15658252,0
Clearwater,50.87455,-107.93083,0.08837425,1
Eyebrow,50.98178,-106.21029,0.093318767,1
Diefenbaker,51.021117,-106.497417,0.09836021,1
Luck,51.05318,-107.08564,0.13583837,1
York,51.160183,-102.4876,2.09132105,0
Snipe,51.218833,-108.861667,0.1158908,1
Grassy,51.238384,-104.63157,0.37463982,0
Alsask,51.339883,-109.875717,0.09651629,1
Barber,51.363217,-107.666217,7.78426918,0
Horse,51.38865,-103.562467,4.79687835,0
Freefight,51.400833,-109.11215,0.05663786,1
Kindersley,51.418867,-109.098867,11.2903014,0
Lewis Creek South,51.43683,-105.52657,0.31973145,0
Peter,51.44561,-104.94052,0.08854407,1
Good Spirt,51.5183,-102.649933,0.18145394,0
Unknown 1,51.54569,-104.26247,4.1612776,0
Shrimp,51.591183,-108.4512,4.5519627,0
Madge,51.651845,-101.631874,0.10366912,1
Little Manitou,51.72465,-105.432833,3.61504395,0
Blackstrap,51.777383,-106.456767,0.12712463,1
Quill,51.78114,-104.33414,0.75617511,0
Opuntia,51.797483,-108.569417,0.65922124,0
Fishing,51.814617,-103.545317,0.13655834,1
White Heron,51.894217,-109.0514,18.644526,0
Pike,51.896617,-106.8162,0.22904741,0
X3,51.94001,-107.58676,0.13128811,1
Annie Laurie,51.9679,-102.66325,1.71993801,0
Clair,51.989217,-104.058517,2.40018985,0
Springwater,52.00061,-108.36577,0.1198561,1
Richmond,52.00286,-108.01869,0.11885223,1
Tramping,52.00991,-108.79158,15.9718465,0
Wolverine,52.0218,-105.22647,0.34369466,0
Sunny,52.02213,-108.51672,0.9965655,0
Van Scoy,52.06955,-107.546317,0.09590937,1
Humbolt,52.147383,-105.115267,10.9298954,0
Porter,52.190533,-106.284267,0.54490639,0
Waldsea,52.267217,-105.191233,3.54664479,0
Deadmoose,52.3072,-105.1684,0.30003693,0
Macklin,52.31985,-109.94915,3.34045984,0
Coldspring,52.33945,-108.576833,0.17610656,0
Eaglehill,52.36955,-108.99773,2.10547577,0
Edouard,52.384,-104.341583,3.17585002,0
Charron,52.401367,-104.30825,3.42487207,0
Lenore SB,52.4358,-105.024567,0.28221875,0
Sink,52.44319,-109.1874,0.52056414,0
Farewell,52.474667,-109.378567,0.10721624,1
Lenore,52.489017,-104.999133,0.5213704,0
Alioth,52.507,-109.55465,0.06994235,1
Greenwater,52.513244,-103.507704,0.14421872,1
Thackery,52.52676,-108.7054,2.34957355,0
Arthur,52.555783,-105.452067,0.17208635,0
Middle,52.572067,-105.212333,0.65619601,0
Kipabiskau,52.5727,-104.2091,1.60867587,0
Little Manitou,52.606583,-109.595833,38.4464503,0
McLean,52.614283,-109.375783,0.27430963,0
Rabbit,52.617483,-106.986017,3.35983593,0
Suffern,52.63779,-109.898454,0.1407708,1
Shannon,52.6399,-105.434417,1.81513807,0
Wakaw,52.643217,-105.644583,2.38747601,0
Reflex,52.65983,-110.01065,0.13419039,1
X5,52.66826,-110.07943,0.06828017,1
Redberry,52.712667,-107.191633,0.46020109,0
Manitou,52.760267,-109.742517,0.13625902,1
