col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16
AK,0.209399822,0.251473387,0.227752043,0.070394769,0.113107674,0.088687524,2.223309678,2.974650314,2.568027982,414.0,455.0,430.0,392.0,737863.0,737927.0,0.0
AL,0.062775641,0.466449075,0.118237155,0.015694443,0.422672993,0.072107803,1.103569622,3.999864141,1.63972761,23145.0,113793.0,34021.0,23207.0,737863.0,737927.0,0.0
AR,0.094392253,0.410618343,0.145277534,0.023606932,0.34424431,0.074883069,1.192810834,3.998497212,1.94005849,6193.0,18787.0,7816.0,6185.0,737862.0,737927.0,0.0
AZ,0.060917485,0.282545645,0.122499761,0.015229626,0.237838562,0.077244956,1.187972389,3.999933033,1.585860973,42973.0,133971.0,67065.0,43128.0,737854.0,737927.0,0.0
CA,0.088905182,0.34511378,0.148095346,0.026173592,0.284175122,0.085541472,1.21444051,3.396751353,1.73126956,127247.0,345258.0,171455.0,122623.0,737854.0,737927.0,0.0
CO,0.093434584,1.068759396,0.235011711,0.02335975,1.001932713,0.164905968,1.066697775,3.999810983,1.425125564,28924.0,210324.0,51033.0,27655.0,737856.0,737927.0,0.0
CT,0.162171416,0.240893708,0.193530674,0.060708343,0.140903798,0.092287155,1.709632465,2.671320058,2.097048874,45048.0,57999.0,49739.0,41252.0,737858.0,737927.0,0.0
DC,0.095832175,0.942665324,0.181385766,0.023973376,0.873693945,0.109110629,1.078942266,3.99744177,1.662402346,10261.0,64479.0,14666.0,10034.0,737858.0,737927.0,0.0
DE,0.123340685,0.306958585,0.178130207,0.041909128,0.227504583,0.09694556,1.349241327,2.943050635,1.837425127,11358.0,21665.0,14096.0,10632.0,737861.0,737927.0,0.0
FL,0.139283073,0.210633284,0.167062532,0.054133642,0.128263002,0.082799726,1.642198301,2.572948502,2.017670102,55899.0,74403.0,62476.0,50878.0,737854.0,737927.0,0.0
GA,0.127920727,0.232882997,0.165783515,0.049499123,0.156294179,0.087717515,1.490029884,2.584302909,1.889970485,51329.0,77594.0,59889.0,46371.0,737854.0,737927.0,0.0
HI,0.278518142,0.340012788,0.306323783,0.091400154,0.151869423,0.118036164,2.238849539,3.047239302,2.595168918,676.0,746.0,704.0,639.0,737857.0,737927.0,0.0
IA,0.116739922,0.131724583,0.247606314,0.029185887,0.044176341,0.160104741,2.981790279,3.999875805,1.546527055,77143.0,82655.0,125978.0,77227.0,737859.0,737913.0,14.0
ID,0.198930348,0.237322608,0.205462659,0.069425368,0.122481723,0.083266636,1.937616507,2.923116342,2.467526842,2372.0,2951.0,2586.0,2333.0,737864.0,737927.0,0.0
IL,0.09298106,0.564457985,0.166878878,0.023245945,0.496049541,0.096910147,1.137906476,3.999882934,1.721995927,156969.0,615885.0,218875.0,154784.0,737854.0,737927.0,0.0
IN,0.097286527,0.431845765,0.16869648,0.025166601,0.361709275,0.096209961,1.193902933,3.865699905,1.753420099,38728.0,115067.0,52270.0,37854.0,737856.0,737927.0,0.0
KS,0.094315897,0.183534628,0.094562324,0.023580119,0.112762916,0.023640581,1.627615127,3.999805776,4.0,33993.0,51329.0,33462.0,32847.0,737858.0,737915.0,12.0
KY,0.094077282,0.631041892,0.16582872,0.023522215,0.562965729,0.095138502,1.12092417,3.999507863,1.743024296,11481.0,50264.0,15772.0,11327.0,737857.0,737927.0,0.0
LA,0.201955282,0.050488821,4.0,30813.0,30339.0,737859.0,737927.0,0.0,,,,,,,,
