col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10
151020_run0437,20151020,DamIDseq_1,ovary,female,c587,dam,1,7,DD1_c587_dam_F_ovary_1,1
151020_run0437,20151020,DamIDseq_2,ovary,female,c587,dam,2,7,DD2_c587_dam_F_ovary_2,1
151020_run0437,20151020,DamIDseq_3,ovary,female,c587,dam,3,7,DD3_c587_dam_F_ovary_3,1
151020_run0437,20151020,DamIDseq_4,ovary,female,c587,polII,1,7,DD4_c587_polII_F_ovary_1,1
151020_run0437,20151020,DamIDseq_5,ovary,female,c587,polII,2,7,DD5_c587_polII_F_ovary_2,1
151020_run0437,20151020,DamIDseq_6,ovary,female,c587,polII,3,7,DD6_c587_polII_F_ovary_3,1
151020_run0437,20151020,DamIDseq_7,whole,female,tub,dam,1,7,DD7_tub_dam_F_whole_1,1
151020_run0437,20151020,DamIDseq_8,whole,female,tub,polII,1,7,DD8_tub_polII_F_whole_1,1
151020_run0437,20151020,DamIDseq_9,testis,male,c587,dam,1,7,DD9_c587_dam_M_testis_1,1
151020_run0437,20151020,DamIDseq_10,testis,male,e132,dam,2,7,DD10_e132_dam_M_testis_2,1
151020_run0437,20151020,DamIDseq_11,testis,male,c587,polII,1,7,DD11_c587_polII_M_testis_1,1
151020_run0437,20151020,DamIDseq_12,testis,male,e132,polII,3,7,DD12_e132_polII_M_testis_3,1
151020_run0437,20151020,DamIDseq_13,whole,female,tub,dam,2,7,DD13_tub_dam_F_whole_2,1
151020_run0437,20151020,DamIDseq_14,whole,female,tub,polII,2,7,DD14_tub_polII_F_whole_2,1
151020_run0437,20151020,DamIDseq_15,ovary,female,tj,dam,1,8,DD15_tj_dam_F_ovary_1,1
151020_run0437,20151020,DamIDseq_16,ovary,female,tj,dam,2,8,DD16_tj_dam_F_ovary_2,1
151020_run0437,20151020,DamIDseq_17,ovary,female,tj,dam,3,8,DD17_tj_dam_F_ovary_3,1
151020_run0437,20151020,DamIDseq_18,ovary,female,tj,polII,1,8,DD18_tj_polII_F_ovary_1,1
151020_run0437,20151020,DamIDseq_19,ovary,female,tj,polII,2,8,DD19_tj_polII_F_ovary_2,1
151020_run0437,20151020,DamIDseq_20,ovary,female,tj,polII,3,8,DD20_tj_polII_F_ovary_3,1
151020_run0437,20151020,DamIDseq_21,whole,male,tub,dam,2,8,DD21_tub_dam_M_whole_2,1
151020_run0437,20151020,DamIDseq_22,whole,male,tub,polII,2,8,DD22_tub_polII_M_whole_2,1
151020_run0437,20151020,DamIDseq_23,testis,male,e132,dam,1,8,DD23_e132_dam_M_testis_1,1
151020_run0437,20151020,DamIDseq_24,testis,male,e132,dam,3,8,DD24_e132_dam_M_testis_3,1
151020_run0437,20151020,DamIDseq_25,testis,male,e132,polII,1,8,DD25_e132_polII_M_testis_1,1
151020_run0437,20151020,DamIDseq_26,testis,male,e132,polII,2,8,DD26_e132_polII_M_testis_2,1
151020_run0437,20151020,DamIDseq_27,whole,male,tub,dam,1,8,DD27_tub_dam_M_whole_1,1
151020_run0437,20151020,DamIDseq_28,whole,male,tub,polII,1,8,DD28_tub_polII_M_whole_1,1
160111_run0456,20160111,DamIDseq_1,ovary,female,c587,dam,1,7,DD1_c587_dam_F_ovary_1,1
160111_run0456,20160111,DamIDseq_2,ovary,female,c587,dam,2,7,DD2_c587_dam_F_ovary_2,1
160111_run0456,20160111,DamIDseq_3,ovary,female,c587,dam,3,7,DD3_c587_dam_F_ovary_3,1
160111_run0456,20160111,DamIDseq_7,whole,female,tub,dam,1,7,DD7_tub_dam_F_whole_1,1
160111_run0456,20160111,DamIDseq_9,testis,male,c587,dam,1,7,DD9_c587_dam_M_testis_1,1
160111_run0456,20160111,DamIDseq_10,testis,male,e132,dam,2,7,DD10_e132_dam_M_testis_2,1
160111_run0456,20160111,DamIDseq_15,ovary,female,tj,dam,1,8,DD15_tj_dam_F_ovary_1,1
160111_run0456,20160111,DamIDseq_16,ovary,female,tj,dam,2,8,DD16_tj_dam_F_ovary_2,1
160111_run0456,20160111,DamIDseq_17,ovary,female,tj,dam,3,8,DD17_tj_dam_F_ovary_3,1
160111_run0456,20160111,DamIDseq_21,whole,male,tub,dam,2,8,DD21_tub_dam_M_whole_2,1
