col0,col1,col2,col3,col4,col5,col6,col7,col8
414.0,47756196.0,250.0,Strizh (train),18.0,250.0,http://dbpedia.org/resource/Gorky_Railway,681545213.0,http://dbpedia.org/resource/Talgo
,47082160.0,,WAGR ADG class,,,,682604816.0,
,47082162.0,,WAGR ADH class,,,,668718507.0,
,47082164.0,,WAGR ADX class,,,,668718515.0,
,47612040.0,,Waggon- und Maschinenbau GmbH Donauwörth railbus,,,,679408840.0,
88.0,40530224.0,,Transtech Artic,,,,650629988.0,
,40633728.0,300.0,Beaver Tail (American railcar),,,,631478963.0,
,,,Comet (railcar),,,,,
,,,Comet (train),,,,,
,20080968.0,,福岡市交通局1000系電車,,,,672500731.0,
,20068357.0,,福岡市交通局2000系電車,,,,676538625.0,
,21337133.0,,福岡市交通局3000系電車,,,,604577912.0,
,,,Harris (train),,,,,
,,,Hitachi (Australian train),,,,,
,,,New Measurement Train,,,,,
,5185361.0,,New South Wales Hunter railcar,,,,678443312.0,
134.0,18730646.0,,New Zealand FP class electric multiple unit,1.0,,,683189426.0,
,1481652.0,,Propelling Control Vehicle,,,,,
,,,Roger Williams (train),,,,,
,,,Stadler KISS,,,,,
