col0,col1,col2,col3,col4,col5,col6,col7
7040401,Tempelherren-Grundschule,Boelckestraße 58 ,12101 Berlin,Halle >=10x12m bis <15x27m,Halle >=15x27m bis <22x44m,Kleinspielfeld < 5.000m² (2x),LAEA (Laufbahn / Springen) 
7040401,"Sporthalle am OSZ Logistik, Touristik, Immobilien, Steuern",Dudenstraße 35 ,10965 Berlin,Halle >=15x27m bis <22x44m,,,
7040401,Sporthalle der Grundschule auf dem Tempelhofer Feld,Schulenburgring 7-11 ,12101 Berlin,Halle >=10x12m bis <15x27,,,
7040401,SpA Züllichauer Straße,Züllichauer Straße 1,10965 Berlin,"Mehrzweckraum, Großspielfeld",Tennisanlage,,
7040401,"Sportflächen des OSZ Logistik, Touristik, Immobilien, Steuern",Dudenstraße 35,10965 Berlin,Kleinspielfeld <5.000m²,,,
7040401,Sportflächen der Grundschule auf dem Tempelhofer Feld,Schulenburgring 7-11 ,12101 Berlin,Kleinspielfeld < 5.000m²,LAEA (Laufbahn / Springen) ,,
7040402,Sporthalle der Lindenhof-Grundschule,Reglinstraße 29,12105 Berlin,Halle >=10x12m bis <15x27m,,,
7040402,Sportflächen der Lindenhof-Grundschule,Reglinstraße 29,12105 Berlin,LAEA (Springen) ,,,
7040403,Sporthalle der Schule am Berlinickeplatz,Alt-Tempelhof 53-57,12103 Berlin,Halle >=10x12m bis <15x27m (2x),,,
7040403,Sporthalle im Friedrich-Ebert Stadion,Bosestraße 21,12103 Berlin,Halle >=15x27m bis <22x44m,Mehrzweckraum (3x),,
7040403,Friedrich-Ebert Stadion ,Bosestraße 21,12103 Berlin,400m-Rundlaufbahn,Großspielfeld (3x),LAEA (Laufbahn) ,Tennisanlage (3x)
7040403,Sporthalle der Maria-Montessori-Grundschule ,Friedrich-Wilhelm-Str. 72,12103 Berlin ,Halle >=15x27m bis <22x44m,Konditions- und Kraftraum,,
7040403,Sporthalle des Askanischen Gymnasiums ,Kaiserin-Augusta-Str. 19-20 ,12103 Berlin,Halle >=10x12m bis <15x27m,,,
7040403,Sportflächen der Schule am Berlinickeplatz,Alt-Tempelhof 53-57,12103 Berlin,Gymnastikwiese,Kleinspielfeld < 5.000m²,,
7040403,Tennisanlage des Tennisclub Tempelhof e.V.,Bosestraße 1,12103 Berlin,Mehrzweckraum (2x),Tennisanlage (2x),,
7040403,Sportflächen der Maria-Montessori-Grundschule,Friedrich-Wilhelm-Str. 72,12103 Berlin,LAEA (Laufbahn / Springen),,,
7040403,Sportflächen des Askanisches Gymnasiums,Kaiserin-Augusta-Str. 19-20 12103 Berlin,12099 Berlin,Kleinspielfeld < 5.000m² (2x),LAEA (Springen),,
7040404,Sporthalle der Paul-Klee-Grundschule,Konradinstraße 15,12105 Berlin,Halle >=10x12m bis <15x27m (2x),,,
7040404,Sporthalle der Johanna-Eck-Schule,Ringstraße 103-106,12105 Berlin,Halle >=10x12m bis <15x27m (2x),,,
7040404,Sportflächen der Paul-Klee-Grundschule,Konradinstraße 15,12105 Berlin,Gymnastikwiese (3x),LAEA (Laufbahn / Springen),Sonstige Kernsportanlage,
7040404,Sportflächen der Johanna-Eck-Schule,Ringstraße 103-106,12105 Berlin,Gymnastikwiese,Kleinspielfeld < 5.000m² (2x),LAEA (Laufbahn / Springen / Kugelstoßen),
7040405,Sporthalle des Luise-Henriette-Gymnasium,Germaniastraße 4-6,12099 Berlin,Halle >=10x12m bis <15x27m (2x),,,
7040405,Sporthalle der Paul-Simmel-Grundschule,Felixstraße 26,12099 Berlin,Halle >=15x27m bis <22x44m,,,
7040405,Sporthalle der SpA Götzstraße,Götzstraße 34,12099 Berlin,Halle >=10x12m bis <15x27m,Konditions- und Kraftraum,Mehrzweckraum,
7040405,Sportflächen der Paul-Simmel-Grundschule ,Felixstraße 26,12099 Berlin,Gymnastikwiese,LAEA (Laufbahn / Springen),,
7040405,Sportflächen des Luise-Henriette-Gymnasiums ,Germaniastraße 4-6,12099 Berlin,Kleinspielfeld < 5.000m²,LAEA (Springen) (3x),,
7040405,SpA Götzstraße,Götzstraße 34 ,12099 Berlin,"Großspielfeld, LAEA (Laufbahn / Springen / Kugelstoßen)",,,
7040405,Stadtbad Tempelhof,Götzstraße 14-18,12099 Berlin,Hallenbad,,,
7040406,Sporthalle der Marianne-Cohn-Schule - ,Holzmannstraße 7,12099 Berlin,Halle >=10x12m bis <15x27m,"Kleinsthalle, Hallenbad",,
7040406,Sportflächen der Marianne-Cohn-Schule ,Holzmannstraße 7,12099 Berlin,Sonstige Kernsportanlagen,,,
