col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27
293,84005007,5007,US,Arkansas,Benton,36.33644656,-94.25680817,279141,AR,"Benton, Arkansas",8/8/2020,8/3/2020,0.883045656,0.993343279,0.779155302,0.820176612,0.7661866959999999,0.874166529,57,4755,37.14285714,17034.40197,204.1978785,2,43,154.0440136,7.164837842000001
3162,84006073,6073,US,California,San Diego,33.03484597,-116.7365326,3338330,CA,"San Diego, California",8/8/2020,8/3/2020,1.035532979,1.074721113,0.99706284,0.90505708,0.818257188,0.991856972,652,31779,390.14285710000007,9519.430374,195.3072345,3,586,175.53687019999998,0.8986529190000001
3313,84006085,6085,US,California,Santa Clara,37.23104908,-121.6970462,1927852,CA,"Santa Clara, California",8/8/2020,8/3/2020,0.7734558779999999,0.818692654,0.7294875609999999,1.107314037,1.022979033,1.19164904,139,11475,164.8571429,5952.220399,72.10097041,7,203,105.2985395,3.630984121000001
142,84008005,8005,US,Colorado,Arapahoe,39.64977461,-104.3353617,656590,CO,"Arapahoe, Colorado",8/8/2020,8/3/2020,0.8441847459999999,0.934230461,0.758642748,0.932989195,0.863304902,1.002673489,52,7286,50.57142857,11096.72703,79.19706362,0,364,554.3794452999999,0.0
1954,84012057,12057,US,Florida,Hillsborough,27.9276559,-82.32013172,1471968,FL,"Hillsborough, Florida",8/8/2020,8/3/2020,0.886681849,0.92056389,0.853426525,0.7839046120000001,0.693294215,0.874515009,403,32268,382.7142857,21921.67221,273.7831257,2,388,263.5926868,1.35872519
1501,84013115,13115,US,Georgia,Floyd,34.26268279,-85.21577392,98498,GA,"Floyd, Georgia",8/8/2020,8/3/2020,1.159263111,1.308538286,1.018912147,1.155139166,1.097373757,1.212904576,60,1488,35.0,15106.90572,609.1494244,0,17,172.5923369,0.0
746,84017031,17031,US,Illinois,Cook,41.84144849,-87.81658794,5150233,IL,"Cook, Illinois",8/8/2020,8/3/2020,1.114167712,1.146125002,1.082656154,1.08603941,0.990212932,1.181865889,863,110865,676.2857142999999,21526.21056,167.5652344,4,4924,956.0732495,0.776663891
1199,84017043,17043,US,Illinois,DuPage,41.85116968,-88.08642662,922921,IL,"DuPage, Illinois",8/8/2020,8/3/2020,1.145308092,1.227279051,1.066132705,1.080555134,1.01309554,1.148014728,134,12155,110.7142857,13170.14132,145.1911919,1,520,563.4285057999999,1.083516357
3766,84020209,20209,US,Kansas,Wyandotte,39.11727348,-94.76378225,165429,KS,"Wyandotte, Kansas",8/8/2020,8/3/2020,1.156141949,1.260508126,1.056226516,0.942578626,0.849922959,1.035234292,54,4864,70.14285714,29402.34179,326.42402480000004,0,99,598.4440455,0.0
3011,84021195,21195,US,Kentucky,Pike,37.47088263,-82.39487445,57876,KY,"Pike, Kentucky",8/8/2020,8/3/2020,-88.0,,,,,,17,250,4.428571429,4319.579790999999,293.7314258,0,3,51.8349575,0.0
444,84026025,26025,US,Michigan,Calhoun,42.24633834,-85.00493569,134159,MI,"Calhoun, Michigan",8/8/2020,8/3/2020,-88.0,,,,,,7,789,7.428571429,5881.081403,52.17689458,0,41,305.6075254,0.0
2105,84026081,26081,US,Michigan,Kent,43.03197711,-85.54934642,656955,MI,"Kent, Michigan",8/8/2020,8/3/2020,0.928184699,1.023671126,0.83731227,0.877919025,0.79691907,0.95891898,37,7485,54.28571429,11393.47444,56.32044813,-1,157,238.981361,-1.5221742740000002
1803,84027053,27053,US,Minnesota,Hennepin,45.00761521,-93.47694895,1265843,MN,"Hennepin, Minnesota",8/8/2020,8/3/2020,1.006522282,1.057900607,0.95640575,1.00910457,0.936150479,1.082058661,283,19057,215.7142857,15054.78958,223.5664296,3,831,656.479516,2.369962152
1048,84031055,31055,US,Nebraska,Douglas,41.29518299,-96.15085305,571327,NE,"Douglas, Nebraska",8/8/2020,8/3/2020,0.933451517,0.997199413,0.871781287,1.024797199,0.933435872,1.116158525,51,11190,121.4285714,19585.98141,89.26586701,0,132,231.0410675,0.0
595,84034007,34007,US,New Jersey,Camden,39.80343818,-74.96388753,506471,NJ,"Camden, New Jersey",8/8/2020,8/3/2020,0.810310213,0.928870659,0.699741432,1.040498007,0.96782693,1.113169085,26,8525,27.28571429,16832.158209999998,51.33561448,0,578,1141.230199,0.0
3615,84037183,37183,US,North Carolina,Wake,35.78879266,-78.65249174,1111761,NC,"Wake, North Carolina",8/8/2020,8/3/2020,0.904388176,0.963172312,0.847430327,0.868285367,0.786465955,0.95010478,132,11906,133.8571429,10709.13623,118.7305545,4,168,151.1116148,3.5978955910000003
1652,84039061,39061,US,Ohio,Hamilton,39.19673558,-84.54502924,817473,OH,"Hamilton, Ohio",8/8/2020,8/3/2020,0.908113156,0.986583702,0.832851591,0.8661332890000001,0.773076221,0.959190356,90,9583,76.42857143,11722.71133,110.0953793,2,255,311.936908,2.446563984
2860,84039119,39119,US,Ohio,Muskingum,39.96575964,-81.94363275,86215,OH,"Muskingum, Ohio",8/8/2020,8/3/2020,-88.0,,,,,,4,225,7.142857143,2609.754683,46.39563881,0,1,11.5989097,0.0
2256,84042071,42071,US,Pennsylvania,Lancaster,40.03904563,-76.24770128,545724,PA,"Lancaster, Pennsylvania",8/8/2020,8/3/2020,0.898979231,1.009962618,0.7943721840000001,1.04991311,0.964953527,1.134872692,34,5856,38.0,10730.69903,62.30255587,1,411,753.1279548,1.832428114
