col0,col1,col2
2018,AL,568
2018,AK,56
2018,AZ,420
2018,AR,264
2018,CA,1890
2018,CO,263
2018,CT,92
2018,DE,57
2018,FL,1315
2018,GA,794
2018,HI,40
2018,ID,41
2018,IL,994
2018,IN,473
2018,IA,81
2018,KS,160
2018,KY,258
2018,LA,598
2018,ME,19
2018,MD,541
2018,MA,158
2018,MI,613
2018,MN,122
2018,MS,382
2018,MO,658
2018,MT,42
2018,NE,35
2018,NV,225
2018,NH,21
2018,NJ,311
2018,NM,215
2018,NY,611
2018,NC,647
2018,ND,20
2018,OH,760
2018,OK,265
2018,OR,102
2018,PA,781
2018,RI,16
2018,SC,481
2018,SD,32
2018,TN,604
2018,TX,1557
2018,UT,67
2018,VT,14
2018,VA,425
2018,WA,275
2018,WV,97
2018,WI,204
2018,WY,22
2017,AL,602
2017,AK,78
2017,AZ,441
2017,AR,278
2017,CA,2022
2017,CO,261
2017,CT,109
2017,DE,63
2017,FL,1269
2017,GA,810
2017,HI,35
2017,ID,50
2017,IL,1120
2017,IN,456
2017,IA,104
2017,KS,185
2017,KY,310
2017,LA,653
2017,ME,19
2017,MD,587
2017,MA,171
2017,MI,588
2017,MN,122
2017,MS,360
2017,MO,655
2017,MT,42
2017,NE,50
2017,NV,221
2017,NH,17
2017,NJ,352
2017,NM,173
2017,NY,577
2017,NC,679
2017,ND,15
2017,OH,828
2017,OK,318
2017,OR,127
2017,PA,791
2017,RI,19
2017,SC,444
2017,SD,34
2017,TN,557
2017,TX,1653
2017,UT,79
2017,VT,15
2017,VA,455
2017,WA,266
2017,WV,112
2017,WI,202
2017,WY,19
2016,AL,544
2016,AK,54
2016,AZ,420
2016,AR,248
2016,CA,2074
2016,CO,235
2016,CT,88
2016,DE,63
2016,FL,1294
2016,GA,806
2016,HI,39
2016,ID,30
2016,IL,1157
2016,IN,480
2016,IA,85
2016,KS,147
2016,KY,302
2016,LA,648
2016,ME,19
2016,MD,579
2016,MA,137
2016,MI,624
2016,MN,129
2016,MS,345
2016,MO,570
2016,MT,42
2016,NE,60
2016,NV,211
2016,NH,18
2016,NJ,395
2016,NM,185
2016,NY,696
2016,NC,735
2016,ND,17
2016,OH,721
2016,OK,322
2016,OR,129
2016,PA,723
2016,RI,25
2016,SC,426
2016,SD,38
2016,TN,563
2016,TX,1669
2016,UT,80
2016,VT,11
2016,VA,455
2016,WA,216
2016,WV,108
2016,WI,256
2016,WY,17
2015,AL,473
2015,AK,62
2015,AZ,364
2015,AR,217
2015,CA,1987
2015,CO,206
2015,CT,124
2015,DE,65
2015,FL,1208
2015,GA,738
2015,HI,31
2015,ID,33
2015,IL,863
2015,IN,389
2015,IA,73
2015,KS,132
2015,KY,250
2015,LA,569
2015,ME,22
2015,MD,596
2015,MA,144
2015,MI,597
2015,MN,147
2015,MS,325
2015,MO,547
2015,MT,38
2015,NE,75
2015,NV,191
2015,NH,18
2015,NJ,388
2015,NM,157
2015,NY,671
2015,NC,593
2015,ND,22
2015,OH,669
2015,OK,324
2015,OR,138
2015,PA,673
2015,RI,28
2015,SC,448
2015,SD,35
2015,TN,460
2015,TX,1538
2015,UT,60
2015,VT,16
2015,VA,374
2015,WA,239
2015,WV,80
2015,WI,243
2015,WY,17
2014,AL,374
2014,AK,37
2014,AZ,322
2014,AR,217
2014,CA,1813
2014,CO,177
2014,CT,100
2014,DE,57
2014,FL,1159
2014,GA,658
2014,HI,30
2014,ID,36
2014,IL,792
2014,IN,364
2014,IA,78
2014,KS,104
2014,KY,203
2014,LA,538
2014,ME,23
2014,MD,387
2014,MA,133
2014,MI,589
2014,MN,101
2014,MS,332
2014,MO,441
2014,MT,30
2014,NE,63
2014,NV,176
2014,NH,17
2014,NJ,372
2014,NM,135
2014,NY,662
2014,NC,551
2014,ND,15
2014,OH,578
2014,OK,250
2014,OR,99
2014,PA,620
2014,RI,27
2014,SC,363
2014,SD,26
2014,TN,417
2014,TX,1389
2014,UT,61
2014,VT,16
2014,VA,339
2014,WA,211
2014,WV,103
2014,WI,166
2014,WY,24
2005,AL,433
2005,AK,37
2005,AZ,532
2005,AR,219
2005,CA,2540
2005,CO,182
2005,CT,107
2005,DE,55
2005,FL,998
2005,GA,649
2005,HI,25
2005,ID,45
2005,IL,866
2005,IN,368
2005,IA,44
2005,KS,106
2005,KY,222
2005,LA,592
2005,ME,22
2005,MD,576
2005,MA,178
2005,MI,677
2005,MN,139
2005,MS,254
2005,MO,417
2005,MT,33
2005,NE,44
2005,NV,190
2005,NH,19
2005,NJ,427
2005,NM,152
2005,NY,901
2005,NC,661
2005,ND,11
2005,OH,630
2005,OK,214
2005,OR,102
2005,PA,749
2005,RI,32
2005,SC,337
2005,SD,22
2005,TN,495
2005,TX,1501
2005,UT,63
2005,VT,12
2005,VA,490
2005,WA,231
2005,WV,93
2005,WI,236
2005,WY,16
