col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14
42,97.0,Agrigento,AG,0.0,1.0,17,434870,142,13.36,37.18,south,173492,40,
44,6.0,Alessandria,AL,36.0,6.0,136,421284,118,8.37,44.55,north,201147,48,
40,61.0,Ancona,AN,5.0,7.0,158,471228,240,13.31,43.37,south,242608,51,1.0
106,9.0,Aosta,AO,5.0,6.0,28,125666,39,7.19,45.44,north,66804,53,1.0
89,63.0,AscoliPiceno,AP,0.0,4.0,2,207179,169,13.34,42.51,south,99293,48,0.0
72,70.0,Laquila,AQ,0.0,2.0,9,299031,59,13.24,42.21,south,133398,45,0.0
61,54.0,Arezzo,AR,0.0,3.0,16,342654,106,11.53,43.28,south,174654,51,0.0
87,5.0,Asti,AT,25.0,3.0,70,214638,142,8.12,44.53,north,106578,50,
45,79.0,Avellino,AV,5.0,4.0,14,418306,149,14.47,40.55,south,185434,44,2.0
7,82.0,Bari,BA,1.0,15.0,38,1251994,244,16.53,41.07,south,568976,45,
9,18.0,Bergamo,BG,67.0,10.0,2368,1114590,405,9.4,45.42,north,597908,54,13.0
94,7.0,Biella,BI,11.0,4.0,48,175585,192,8.03,45.34,north,87889,50,
90,30.0,Belluno,BL,7.0,3.0,59,202950,56,12.13,46.08,north,104627,52,
75,77.0,Benevento,BN,2.0,3.0,3,277018,133,14.46,41.08,south,119522,43,0.5
12,43.0,Bologna,BO,26.0,6.0,155,1014619,274,11.21,44.3,north,522637,52,8.0
49,84.0,Brindisi,BR,1.0,15.0,20,392975,211,17.56,40.39,south,166464,42,
6,19.0,Brescia,BS,50.0,6.0,1784,1265954,265,10.12,45.32,north,663255,52,12.0
51,86.0,BarlettaAndriaTrani,BT,0.0,3.0,10,390011,253,16.3,41.3,south,171432,44,
38,26.0,BolzanoBozen,BZ,,,125,531178,72,11.2,46.3,north,287395,54,3.33
32,105.0,Cagliari,CA,0.0,8.0,15,431038,116,9.07,39.13,south,254252,59,0.5
84,74.0,Campobasso,CB,0.0,0.0,17,221238,76,14.39,41.34,south,97717,44,
14,76.0,Caserta,CE,14.0,9.0,38,922965,348,14.19,41.04,south,381692,41,0.2
54,73.0,Chieti,CH,0.0,4.0,23,385588,148,14.1,42.21,south,177374,46,1.67
107,,CarboniaIglesias,CI,0.0,9.0,4,127133,85,8.5,39.1,south,23427,18,
77,98.0,Caltanissetta,CL,0.0,0.0,2,262458,123,14.04,37.29,south,108461,41,
