col0,col1,col2,col3
cari1283,I-1,əwɨ(-rə),The emphatic particle *rə was added in many languages.
cari1283,you-1,əmə(-rə),The emphatic particle *rə was added in many languages.
cari1283,we-1,(ap)ina,
peko1235,we-2,t͡ʃimna,
cari1283,what-1,əti,
cari1283,who-1,ənəkɨ,
cari1283,this-1,(tj)ərə,
cari1283,this-2,(tj)ənɨ,
cari1283,that-1,mərə,
cari1283,not-1,pɨra,
tiri1260,not-2,-t͡ʃe-wa,
cari1283,many-1,tuʔke,
cari1283,many-2,kure,
cari1283,many-3,əpe,
cari1283,all-1,əmerə,
xing1247,all-2,ompan,
cari1283,one-1,təwinə,
xing1247,one-2,anane,
cari1283,many-1,tuʔke,
cari1283,many-2,kure,
cari1283,many-3,əpe,
cari1283,two-1,atjəkənə; atjəkəne,
tara1324,big-1,mono me,
waiw1245,big-2,pori me,
cari1283,big-3,eke,
cari1283,big-4,[t]apoto[i],
cari1283,long-1,kawo,
tara1324,long-2,mɨCa,
kapo1251,long-3,kusan,
cari1283,small-1,pitikə,
cari1283,woman-1,wərɨti,
peko1235,woman-2,petkom,
cari1283,man-1,[wo]kɨrɨ,
peko1235,man-2,ugwono,
vene1261,man-3,wara,
cari1283,son-1,mumuku,'son of man'
cari1283,son-2,mure,'son of woman'
vene1261,son-3,CVne,
vene1261,fish-1,moroko,
cari1283,fish-2,woto,
cari1283,fish-3,kana,
cari1283,bird-1,tonoro; torono,
xing1247,bird-2,tarim,
cari1283,jaguar-1,kaikuti,
cari1283,jaguar-2,əkərə,
cari1283,louse-1,wajamə,
mapo1245,louse-2,kajamə,
cari1283,tree-1,jəje,
cari1283,tree-2,wewe,
cari1283,seed-1,jatpə,
cari1283,seed-2,arɨ,
cari1283,seed-3,enatpə,
cari1283,seed-4,əpɨ[rɨ],
cari1283,seed-5,eputupə,
cari1283,leaf-1,[j]are; [j]arɨ,
vene1261,leaf-2,eta,
cari1283,root-1,miti,
pemo1247,root-2,kara,
cari1283,skin-1,pitupə,
cari1283,flesh-1,punu,
cari1283,blood-1,munu,
waiw1245,blood-2,kamituku,
vene1261,blood-3,mituku,
cari1283,bone-1,jətɨpə,
cari1283,egg-1,pumoi,
cari1283,grease_fat-1,katɨ,
pemo1247,grease_fat-2,kaiwan,
mapo1245,grease_fat-3,katuri,
cari1283,horn-1,retɨ,
waiw1245,horn-2,panajaʃɨrɨ,
cari1283,tail-1,arokɨ,
waiw1245,tail-2,matkɨ,
pemo1247,tail-3,əkwɨ,
pemo1247,tail-4,jareʔnə,
cari1283,feather-1,apə,Meaning 'wing'.
cari1283,feather-2,[t]itpotɨ,Meaning 'hair'.
cari1283,feather-3,aroko,
cari1283,hair-1,[t]itpotɨ,
xing1247,hair-2,eretput,
cari1283,head-1,uputupə,
xing1247,head-2,momt͡ʃi,
cari1283,head-3,wasa,
cari1283,ear-1,pana,
cari1283,eye-1,ənuru,
cari1283,nose-1,əwna(ta),
cari1283,mouth-1,mɨta,
cari1283,mouth-2,pota,
cari1283,tooth-1,jə,
cari1283,tongue-1,nu,
pemo1247,tongue-2,ani,
cari1283,claw-1,pɨroi,
cari1283,claw-2,əmoi,
waiw1245,claw-3,amo-ʃoʃo,
pemo1247,claw-4,enja pitupə,
cari1283,foot-1,pupu,
cari1283,foot-2,pɨta,
cari1283,knee-1,ətjəkumu; ətjəkuna,
tiri1260,knee-2,werena,
cari1283,hand-1,əmija,
cari1283,hand-2,amo,
mapo1245,hand-3,jemekunu,
cari1283,belly-1,waku,
vene1261,belly-2,wenɨ,
cari1283,belly-3,wetepu,
cari1283,belly-4,posetɨ,
pemo1247,belly-5,roʔta,
xing1247,belly-6,imin,
cari1283,belly-7,jewan,
cari1283,neck-1,pɨmɨ,
mapo1245,neck-2,warə,
xing1247,neck-3,edemt͡ʃitpɨ,
cari1283,breast-1,manatɨ,
cari1283,heart-1,əwanə,
waiw1245,heart-2,t͡ʃoro,
cari1283,liver-1,əre,
cari1283,drink-1,enɨrɨ,
vene1261,drink-2,en[s]i,
cari1283,eat-1,e-mta-ka,
cari1283,eat-2,es-erema,
xing1247,eat-3,ot͡ʃi-mtaCri-,
cari1283,eat-4,ət-uku,
tiri1260,eat-5,ə-ewetɨ,
cari1283,eat-6,ət-enapɨ,
cari1283,bite-1,əteka,
cari1283,bite-2,ənə,'eat meat'
cari1283,see-1,əne,
pemo1247,see-2,ereʔma,
cari1283,hear-1,əta,
cari1283,know-1,putu,
cari1283,know-2,warə,
cari1283,know-3,wano,
cari1283,sleep-1,wɨnɨkɨ,
pemo1247,sleep-2,wetunumɨ,
paru1239,die-1,wajipɨ,
cari1283,die-2,əriʔkɨ,
cari1283,die-3,rəməpɨ,
vene1261,die-4,ət-kepɨ,
vene1261,die-5,əs-əma,
paru1239,kill-1,wajipɨ-ka,
cari1283,kill-2,wə,'shoot'
xing1247,kill-3,erenmɨ,
cari1283,swim-1,pənVmɨ,
waiw1245,swim-2,t͡ʃu t͡ʃu ka,ideophone
cari1283,fly-1,ariwomɨ; arirumɨ,
vene1261,fly-2,təpəkə (tə),'go with wings'
cari1283,walk-1,ɨtə,'go'
waiw1245,walk-2,etare,
mapo1245,walk-3,pɨrini,
pemo1247,walk-4,usarɨ,
cari1283,come-1,[j]əpɨ; ət-epɨ,
cari1283,come-2,oməkɨ,
cari1283,come-3,tɨta,
cari1283,give-1,utu,
cari1283,give-2,ɨrɨ,"*t-adding verb, lexicalized in Pemongan."
paru1239,give-3,ɨmɨrɨ,
cari1283,give-4,ekarəma,'gift'
cari1283,say-1,ka[ti],
cari1283,sun-1,weju,
cari1283,sun-2,titi,
cari1283,sun-3,kamɨ,
mapo1245,sun-4,jaatuno,
cari1283,moon-1,nunə,
pemo1247,moon-2,kapəi,
cari1283,star-1,tirikə,
cari1283,water-1,tuna,
peko1235,water-2,paru,Semantic shift from 'river'.
cari1283,rain-1,konopo,
cari1283,rain-2,tuna,'water'
cari1283,stone-1,təpu,
xing1247,stone-2,ɨbɨ,Semantic shift from 'mountain'.
cari1283,sand-1,tjamutu,
cari1283,sand-2,tjakaw,
cari1283,sand-3,tjatja,
pemo1247,sand-4,[w]əʔsə,
waiw1245,sand-5,ʃawa,
xing1247,sand-6,irenmuno,
cari1283,earth-1,nono,
cari1283,earth-2,rono,
cari1283,earth-3,rowo,
cari1283,cloud-1,kapurutu,
cari1283,cloud-2,kamunutu,
vene1261,cloud-3,werei,
cari1283,smoke-1,-əreti-,
waiw1245,smoke-2,esɨnɨ,
tara1324,fire-1,mapoto,
cari1283,fire-2,wapoto,
cari1283,ash-1,[w][ə/e]ru-,Heterogeneous material added in reflexes.
cari1283,burn-1,[j]atu,
waiw1245,burn-2,et-akɨ,
cari1283,path-1,ətema,
cari1283,mountain-1,[w]ɨpɨ,
mapo1245,mountain-2,jutu,
cari1283,red-1,-akpi-,"'redness', combined with derivational morphology."
tara1324,red-2,-ami-,"'redness', combined with derivational morphology."
vene1261,red-3,suweju,
waiw1245,red-4,t͡ʃu,"'redness', combined with derivational morphology."
cari1283,white-1,-arimutu-,
cari1283,white-2,-aperi-,
cari1283,white-3,-koro-,
cari1283,black-1,-puru-,
cari1283,black-2,-kɨrɨ-,
cari1283,black-3,-arikɨtu-,
pemo1247,black-4,tinukutu,
cari1283,night-1,koko,
pemo1247,night-2,ewarupɨ,
cari1283,hot-1,-atu-,
cari1283,cold-1,ɨt͡ʃenotV,
cari1283,cold-2,kəmiti-,
vene1261,cold-3,iʔnətə,
cari1283,good-1,kure,
paru1239,good-2,okt͡ʃe,
pemo1247,good-3,wakɨ,
mapo1245,good-4,noCpe,
cari1283,new-1,katena,
pemo1247,new-2,amenaʔ,
cari1283,round-1,amoko,
pemo1247,round-2,tɨri,
waiw1245,round-3,-amno-,
cari1283,dry-1,-auru-,
xing1247,dry-2,umne,
cari1283,name-1,ətjətɨ,
