col0,col1,col2,col3
N1    ,1,6,A
D2    ,2,3,A
H1    ,3,5,A
J2    ,4,3,A
W1    ,5,5,A
B2    ,6,6,A
A1    ,7,5,A
X1    ,8,4,A
K2    ,9,5,A
D1    ,10,6,A
Q1    ,11,2,A
E2    ,12,4,A
M1    ,13,4,A
G1    ,14,3,A
A2    ,15,5,A
T1    ,16,5,A
Y1    ,17,2,A
I2    ,18,5,A
P1    ,19,2,A
C1    ,20,3,A
K2    ,1,2,B
Y1    ,2,6,B
T1    ,3,5,B
L1    ,4,2,B
O1    ,5,4,B
C2    ,6,3,B
G1    ,7,2,B
R1    ,8,1,B
I1    ,9,2,B
H1    ,10,3,B
B2    ,11,3,B
M1    ,12,1,B
H2    ,13,1,B
E1    ,14,3,B
A1    ,15,6,B
D1    ,16,7,B
A2    ,17,6,B
B1    ,18,2,B
F1    ,19,4,B
K1    ,20,2,B
M1    ,1,5,C
H1    ,2,3,C
K2    ,3,5,C
G2    ,4,2,C
D2    ,5,6,C
D1    ,6,4,C
J2    ,7,5,C
F1    ,8,5,C
E2    ,9,4,C
T1    ,10,5,C
G1    ,11,4,C
J1    ,12,4,C
B2    ,13,4,C
O1    ,14,6,C
X1    ,15,5,C
P1    ,16,2,C
I2    ,17,5,C
R1    ,18,3,C
Z1    ,19,3,C
B1    ,20,2,C
H1    ,1,5,D
A2    ,2,5,D
Y1    ,3,2,D
F2    ,4,4,D
I2    ,5,4,D
G1    ,6,3,D
D2    ,7,3,D
D1    ,8,5,D
B1    ,9,2,D
K1    ,10,3,D
H2    ,11,3,D
Z1    ,12,5,D
V1    ,13,4,D
C1    ,14,3,D
I1    ,15,4,D
B2    ,16,4,D
E2    ,17,2,D
F1    ,18,4,D
U1    ,19,4,D
E1    ,20,4,D
R1    ,1,3,E
D1    ,2,4,E
V1    ,3,5,E
J1    ,4,3,E
I1    ,5,3,E
C1    ,6,2,E
N1    ,7,4,E
O1    ,8,4,E
A1    ,9,5,E
Z1    ,10,3,E
X1    ,11,2,E
D2    ,12,3,E
Q1    ,13,4,E
H2    ,14,2,E
B1    ,15,2,E
B2    ,16,3,E
K1    ,17,3,E
T1    ,18,4,E
E1    ,19,2,E
G2    ,20,3,E
D1    ,1,3,F
U1    ,2,2,F
L1    ,3,3,F
V1    ,4,4,F
C1    ,5,2,F
G2    ,6,2,F
F1    ,7,3,F
C2    ,8,2,F
B2    ,9,3,F
J1    ,10,4,F
O1    ,11,5,F
F2    ,12,5,F
Z1    ,13,3,F
P1    ,14,2,F
E2    ,15,5,F
B1    ,16,2,F
I2    ,17,3,F
W1    ,18,5,F
I1    ,19,3,F
A2    ,20,5,F
X1    ,1,6,G
P1    ,2,7,G
Q1    ,3,1,G
H1    ,4,1,G
D2    ,5,1,G
O1    ,6,4,G
I1    ,7,6,G
Y1    ,8,3,G
T1    ,9,5,G
C1    ,10,3,G
K1    ,11,6,G
K2    ,12,6,G
A1    ,13,4,G
I2    ,14,6,G
S1    ,15,6,G
N1    ,16,6,G
R1    ,17,2,G
D1    ,18,4,G
H2    ,19,3,G
L1    ,20,3,G
P1    ,1,2,H
G1    ,2,2,H
K1    ,3,5,H
Y1    ,4,2,H
M1    ,5,4,H
H1    ,6,1,H
N1    ,7,4,H
R1    ,8,2,H
I2    ,9,3,H
D1    ,10,4,H
J1    ,11,4,H
D2    ,12,3,H
E2    ,13,2,H
O1    ,14,2,H
K2    ,15,3,H
X1    ,16,3,H
Q1    ,17,2,H
W1    ,18,3,H
F2    ,19,4,H
C1    ,20,2,H
V1    ,1,4,I
M1    ,2,5,I
Q1    ,3,2,I
K1    ,4,4,I
S1    ,5,2,I
L1    ,6,4,I
H1    ,7,4,I
Z1    ,8,5,I
G2    ,9,4,I
I1    ,10,2,I
F2    ,11,3,I
J1    ,12,5,I
H2    ,13,3,I
T1    ,14,4,I
J2    ,15,2,I
C1    ,16,2,I
A2    ,17,2,I
D2    ,18,2,I
W1    ,19,5,I
X1    ,20,4,I
F2    ,1,6,J
O1    ,2,5,J
W1    ,3,2,J
C2    ,4,1,J
P1    ,5,1,J
H2    ,6,1,J
E2    ,7,2,J
V1    ,8,3,J
Z1    ,9,3,J
N1    ,10,5,J
G1    ,11,2,J
Y1    ,12,4,J
C1    ,13,3,J
F1    ,14,5,J
L1    ,15,1,J
G2    ,16,2,J
T1    ,17,3,J
X1    ,18,1,J
K1    ,19,1,J
S1    ,20,3,J
W1    ,1,5,K
C2    ,2,5,K
I1    ,3,5,K
O1    ,4,6,K
J1    ,5,5,K
P1    ,6,6,K
S1    ,7,6,K
H1    ,8,1,K
T1    ,9,4,K
E2    ,10,4,K
Y1    ,11,3,K
H2    ,12,4,K
U1    ,13,4,K
M1    ,14,4,K
K1    ,15,5,K
X1    ,16,4,K
F2    ,17,3,K
V1    ,18,3,K
G2    ,19,3,K
Q1    ,20,1,K
Y1    ,1,4,L
H2    ,2,1,L
G1    ,3,4,L
V1    ,4,4,L
K1    ,5,4,L
K2    ,6,4,L
N1    ,7,3,L
E1    ,8,3,L
W1    ,9,4,L
I2    ,10,3,L
A1    ,11,3,L
F1    ,12,3,L
B2    ,13,3,L
H1    ,14,2,L
D2    ,15,3,L
D1    ,16,3,L
F2    ,17,3,L
G2    ,18,3,L
S1    ,19,1,L
R1    ,20,5,L
Q1    ,1,2,M
L1    ,2,4,M
B1    ,3,4,M
A2    ,4,5,M
H2    ,5,4,M
I2    ,6,5,M
N1    ,7,6,M
W1    ,8,5,M
P1    ,9,4,M
X1    ,10,4,M
O1    ,11,5,M
J1    ,12,5,M
G1    ,13,4,M
K1    ,14,5,M
T1    ,15,5,M
K2    ,16,4,M
F1    ,17,5,M
I1    ,18,4,M
B2    ,19,5,M
U1    ,20,4,M
D1    ,1,5,N
Z1    ,2,4,N
K1    ,3,1,N
H1    ,4,6,N
R1    ,5,3,N
N1    ,6,4,N
L1    ,7,2,N
B2    ,8,5,N
G1    ,9,4,N
F1    ,10,6,N
Y1    ,11,3,N
K2    ,12,1,N
F2    ,13,6,N
J2    ,14,3,N
M1    ,15,3,N
Q1    ,16,4,N
A1    ,17,6,N
C1    ,18,4,N
W1    ,19,4,N
A2    ,20,6,N
C2    ,1,1,O
L1    ,2,3,O
N1    ,3,4,O
A2    ,4,3,O
H2    ,5,2,O
F1    ,6,2,O
T1    ,7,1,O
H1    ,8,4,O
C1    ,9,5,O
R1    ,10,4,O
K1    ,11,4,O
W1    ,12,5,O
G2    ,13,6,O
B1    ,14,1,O
P1    ,15,1,O
F2    ,16,3,O
Q1    ,17,6,O
X1    ,18,5,O
U1    ,19,5,O
B2    ,20,6,O
H1    ,1,1,P
K1    ,2,4,P
T1    ,3,5,P
E2    ,4,1,P
N1    ,5,5,P
M1    ,6,1,P
D1    ,7,5,P
R1    ,8,1,P
L1    ,9,3,P
B2    ,10,3,P
F1    ,11,4,P
F2    ,12,5,P
D2    ,13,1,P
G2    ,14,5,P
G1    ,15,1,P
A2    ,16,3,P
W1    ,17,5,P
C1    ,18,1,P
C2    ,19,5,P
E1    ,20,1,P
