col0,col1,col2,col3,col4,col5
W-Q,Queen,white,0.4925,0.4861,0.4976875
B-Q,Queen,black,0.4797,0.4861,0.4976875
B-N-b,Knight,black,0.3052,0.3041,0.4976875
W-N-g,Knight,white,0.2827,0.3041,0.4976875
B-N-g,Knight,black,0.2881,0.3041,0.4976875
W-N-b,Knight,white,0.3404,0.3041,0.4976875
B-K,King,black,0.5473,0.51505,0.4976875
W-K,King,white,0.4828,0.51505,0.4976875
W-B-f,Bishop,white,0.3287,0.342575,0.4976875
W-B-c,Bishop,white,0.3424,0.342575,0.4976875
B-B-c,Bishop,black,0.3588,0.342575,0.4976875
B-B-f,Bishop,black,0.3404,0.342575,0.4976875
B-P-g,Pawn,black,0.6682,0.561875,0.4976875
W-P-a,Pawn,white,0.7108,0.561875,0.4976875
B-P-b,Pawn,black,0.6072,0.561875,0.4976875
W-P-d,Pawn,white,0.3383,0.561875,0.4976875
B-P-e,Pawn,black,0.392,0.561875,0.4976875
W-P-e,Pawn,white,0.3388,0.561875,0.4976875
W-P-b,Pawn,white,0.6054,0.561875,0.4976875
W-P-c,Pawn,white,0.492,0.561875,0.4976875
W-P-f,Pawn,white,0.5917,0.561875,0.4976875
W-P-g,Pawn,white,0.6766,0.561875,0.4976875
W-P-h,Pawn,white,0.7335,0.561875,0.4976875
B-P-a,Pawn,black,0.711,0.561875,0.4976875
B-P-c,Pawn,black,0.4761,0.561875,0.4976875
B-P-d,Pawn,black,0.3534,0.561875,0.4976875
B-P-f,Pawn,black,0.5723,0.561875,0.4976875
B-P-h,Pawn,black,0.7227,0.561875,0.4976875
W-R-a,Rook,white,0.5994,0.58675,0.4976875
W-R-h,Rook,white,0.5827,0.58675,0.4976875
B-R-a,Rook,black,0.5857,0.58675,0.4976875
B-R-h,Rook,black,0.5792,0.58675,0.4976875
