col0,col1,col2,col3,col4,col5,col6
1,No complications,1,1,1900-01-01 00:00:00,1,1900-01-01 00:00:00
2,Eyelid haemorrhage/bruising,2,1,1900-01-01 00:00:00,1,1900-01-01 00:00:00
3,Conjunctival chemosis,3,1,1900-01-01 00:00:00,1,1900-01-01 00:00:00
4,Retro bulbar/peribulbar haemorrhage,4,1,1900-01-01 00:00:00,1,1900-01-01 00:00:00
5,Globe/optic nerve penetration,5,1,1900-01-01 00:00:00,1,1900-01-01 00:00:00
6,Inadequate akinesia,6,1,1900-01-01 00:00:00,1,1900-01-01 00:00:00
7,Patient pain - Mild,7,1,1900-01-01 00:00:00,1,1900-01-01 00:00:00
8,Patient pain - Moderate,8,1,1900-01-01 00:00:00,1,1900-01-01 00:00:00
9,Patient pain - Severe,9,1,1900-01-01 00:00:00,1,1900-01-01 00:00:00
10,Systemic problems,10,1,1900-01-01 00:00:00,1,1900-01-01 00:00:00
11,Operation cancelled due to complication,11,1,1900-01-01 00:00:00,1,1900-01-01 00:00:00
