col0,col1,col2,col3,col4,col5,col6,col7,col8,col9
id,Geographic Area Name,Total,Total!!White alone,Total!!Black or African American alone,Total!!American Indian and Alaska Native alone,Total!!Asian alone,Total!!Native Hawaiian and Other Pacific Islander alone,Total!!Some Other Race alone,Total!!Two or More Races
5001300US0501,"Congressional District 1 (113th Congress), Arkansas",728765,569431,132334,3124,3701,213,9540,10422
5001300US0502,"Congressional District 2 (113th Congress), Arkansas",729192,527328,156143,3545,10288,381,17502,14005
5001300US0503,"Congressional District 3 (113th Congress), Arkansas",728959,604056,19373,10502,17527,5019,52230,20252
5001300US0504,"Congressional District 4 (113th Congress), Arkansas",729002,544414,142045,5077,4586,250,20299,12331
5001300US3701,"Congressional District 1 (113th Congress), North Carolina",733499,275137,393367,6308,10022,354,35022,13289
5001300US3702,"Congressional District 2 (113th Congress), North Carolina",733499,522810,121038,8643,22549,1010,35737,21712
5001300US3703,"Congressional District 3 (113th Congress), North Carolina",733499,544883,136863,3775,9105,875,19220,18778
5001300US3704,"Congressional District 4 (113th Congress), North Carolina",733498,388765,237345,4621,37318,893,41493,23063
5001300US3705,"Congressional District 5 (113th Congress), North Carolina",733499,581890,91225,2502,10575,295,34202,12810
5001300US3706,"Congressional District 6 (113th Congress), North Carolina",733499,574164,107914,3188,13926,258,20845,13204
5001300US3707,"Congressional District 7 (113th Congress), North Carolina",733498,529899,128061,15209,4596,425,41798,13510
5001300US3708,"Congressional District 8 (113th Congress), North Carolina",733499,484639,137079,54212,8283,290,35206,13790
5001300US3709,"Congressional District 9 (113th Congress), North Carolina",733498,572986,91255,2576,27948,307,22988,15438
5001300US3710,"Congressional District 10 (113th Congress), North Carolina",733499,603153,84755,2508,9949,367,19365,13402
5001300US3711,"Congressional District 11 (113th Congress), North Carolina",733499,659867,22833,11024,7561,670,19500,12044
5001300US3712,"Congressional District 12 (113th Congress), North Carolina",733499,246317,372326,4276,29717,620,59999,20244
5001300US3713,"Congressional District 13 (113th Congress), North Carolina",733498,544440,124567,3268,17413,240,28655,14915
5001300US5101,"Congressional District 1 (113th Congress), Virginia",727366,527650,122840,3354,24062,730,23761,24969
5001300US5102,"Congressional District 2 (113th Congress), Virginia",708087,471913,154458,2857,35031,1036,15507,27285
5001300US5103,"Congressional District 3 (113th Congress), Virginia",746645,258414,430888,3786,14176,851,16332,22198
5001300US5104,"Congressional District 4 (113th Congress), Virginia",727366,447441,230080,2785,14679,525,13838,18018
5001300US5105,"Congressional District 5 (113th Congress), Virginia",727365,542589,149277,1874,11096,249,9588,12692
5001300US5106,"Congressional District 6 (113th Congress), Virginia",727366,607889,79249,2133,10356,263,13487,13989
5001300US5107,"Congressional District 7 (113th Congress), Virginia",727366,556598,105968,2399,29833,376,15216,16976
5001300US5108,"Congressional District 8 (113th Congress), Virginia",727366,454669,101464,3409,80065,687,57498,29574
5001300US5109,"Congressional District 9 (113th Congress), Virginia",727366,666198,36722,1354,8232,149,5841,8870
5001300US5110,"Congressional District 10 (113th Congress), Virginia",727365,527743,49256,2114,87092,471,34632,26057
5001300US5111,"Congressional District 11 (113th Congress), Virginia",727366,425748,91197,3160,125268,643,48578,32772
