col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13
Adair,102,72,70.60%,51,40,78.40%,11.10%,19_001,19.0,2.0,4.0,,
Adams,48,36,75.00%,33,27,81.80%,9.10%,19_002,19.0,2.0,4.0,,
Allamakee,223,153,68.60%,156,134,85.90%,25.20%,19_003,19.0,2.0,4.0,,
Appanoose,174,111,63.80%,131,91,69.50%,8.90%,19_004,19.0,2.0,4.0,,
Audubon,75,67,89.30%,67,57,85.10%,-4.80%,19_005,19.0,2.0,4.0,,
Benton,333,254,76.30%,258,200,77.50%,1.60%,19_006,19.0,2.0,4.0,,
Black Hawk,"1,185",741,62.50%,"1,177",853,72.50%,15.90%,19_007,19.0,2.0,4.0,,
Boone,329,225,68.40%,262,203,77.50%,13.30%,19_008,19.0,2.0,4.0,,
Bremer,362,298,82.30%,304,253,83.20%,1.10%,19_009,19.0,2.0,4.0,,
Buchanan,198,150,75.80%,192,139,72.40%,-4.40%,19_010,19.0,2.0,4.0,,
Buena Vista,295,206,69.80%,318,217,68.20%,-2.30%,19_011,19.0,2.0,4.0,,
Butler,157,124,79.00%,120,86,71.70%,-9.30%,19_012,19.0,2.0,4.0,,
Calhoun,172,140,81.40%,165,133,80.60%,-1.00%,19_013,19.0,2.0,4.0,,
Carroll,249,204,81.90%,169,139,82.20%,0.40%,19_014,19.0,2.0,4.0,,
Cass,212,155,73.10%,166,124,74.70%,2.20%,19_015,19.0,2.0,4.0,,
Cedar,272,220,80.90%,259,191,73.70%,-8.80%,19_016,19.0,2.0,4.0,,
Cerro Gordo,487,334,68.60%,471,361,76.60%,11.80%,19_017,19.0,2.0,4.0,,
Cherokee,166,128,77.10%,112,78,69.60%,-9.70%,19_018,19.0,2.0,4.0,,
Chickasaw,186,149,80.10%,190,153,80.50%,0.50%,19_019,19.0,2.0,4.0,,
Clarke,136,82,60.30%,111,87,78.40%,30.00%,19_020,19.0,2.0,4.0,,
Clay,197,157,79.70%,179,144,80.40%,0.90%,19_021,19.0,2.0,4.0,,
Clayton,192,139,72.40%,125,84,67.20%,-7.20%,19_022,19.0,2.0,4.0,,
Clinton,612,420,68.60%,532,390,73.30%,6.80%,19_023,19.0,2.0,4.0,,
Crawford,254,200,78.70%,240,180,75.00%,-4.80%,19_024,19.0,2.0,4.0,,
Dallas,563,442,78.50%,858,711,82.90%,5.60%,19_025,19.0,2.0,4.0,,
Davis,74,50,67.60%,78,59,75.60%,11.90%,19_026,19.0,2.0,4.0,,
Decatur,106,79,74.50%,69,51,73.90%,-0.80%,19_027,19.0,2.0,4.0,,
Delaware,287,242,84.30%,210,167,79.50%,-5.70%,19_028,19.0,2.0,4.0,,
Des Moines,462,311,67.30%,418,297,71.10%,5.60%,19_029,19.0,2.0,4.0,,
Dickinson,208,162,77.90%,186,158,84.90%,9.10%,19_030,19.0,2.0,4.0,,
Dubuque,946,639,67.50%,937,744,79.40%,17.60%,19_031,19.0,2.0,4.0,,
Emmet,131,102,77.90%,117,81,69.20%,-11.10%,19_032,19.0,2.0,4.0,,
Fayette,359,275,76.60%,231,185,80.10%,4.50%,19_033,19.0,2.0,4.0,,
Floyd,216,158,73.10%,255,195,76.50%,4.50%,19_034,19.0,2.0,4.0,,
Franklin,73,51,69.90%,81,59,72.80%,4.30%,19_035,19.0,2.0,4.0,,
Fremont,115,81,70.40%,74,57,77.00%,9.40%,19_036,19.0,2.0,4.0,,
Greene,124,85,68.50%,96,77,80.20%,17.00%,19_037,19.0,2.0,4.0,,
Grundy,249,201,80.70%,200,167,83.50%,3.40%,19_038,19.0,2.0,4.0,,
Guthrie,190,133,70.00%,194,148,76.30%,9.00%,19_039,19.0,2.0,4.0,,
Hamilton,211,153,72.50%,211,169,80.10%,10.50%,19_040,19.0,2.0,4.0,,
Hancock,127,90,70.90%,122,93,76.20%,7.60%,19_041,19.0,2.0,4.0,,
Hardin,266,193,72.60%,202,148,73.30%,1.00%,19_042,19.0,2.0,4.0,,
Harrison,248,169,68.10%,219,172,78.50%,15.30%,19_043,19.0,2.0,4.0,,
Henry,279,205,73.50%,245,185,75.50%,2.80%,19_044,19.0,2.0,4.0,,
Howard,159,126,79.20%,137,108,78.80%,-0.50%,19_045,19.0,2.0,4.0,,
Humboldt,144,117,81.30%,107,83,77.60%,-4.50%,19_046,19.0,2.0,4.0,,
Ida,106,83,78.30%,32,26,81.30%,3.80%,19_047,19.0,2.0,4.0,,
Iowa,209,151,72.20%,207,161,77.80%,7.70%,19_048,19.0,2.0,4.0,,
Jackson,276,197,71.40%,227,166,73.10%,2.50%,19_049,19.0,2.0,4.0,,
Jasper,423,282,66.70%,395,304,77.00%,15.40%,19_050,19.0,2.0,4.0,,
Jefferson,206,151,73.30%,123,91,74.00%,0.90%,19_051,19.0,2.0,4.0,,
Johnson,947,780,82.40%,"1,031",817,79.20%,-3.80%,19_052,19.0,2.0,4.0,,
Jones,257,193,75.10%,191,147,77.00%,2.50%,19_053,19.0,2.0,4.0,,
Keokuk,118,82,69.50%,135,99,73.30%,5.50%,19_054,19.0,2.0,4.0,,
Kossuth,200,143,71.50%,142,102,71.80%,0.50%,19_055,19.0,2.0,4.0,,
Lee,372,267,71.80%,365,263,72.10%,0.40%,19_056,19.0,2.0,4.0,,
Linn,"2,305","1,752",76.00%,"2,137","1,755",82.10%,8.00%,19_057,19.0,2.0,4.0,,
Louisa,201,114,56.70%,182,112,61.50%,8.50%,19_058,19.0,2.0,4.0,,
Lucas,122,76,62.30%,120,94,78.30%,25.70%,19_059,19.0,2.0,4.0,,
Lyon,172,131,76.20%,109,92,84.40%,10.80%,19_119,19.0,2.0,4.0,,
Madison,241,182,75.50%,246,191,77.60%,2.80%,19_121,19.0,2.0,4.0,,
Mahaska,230,157,68.30%,222,175,78.80%,15.50%,19_123,19.0,2.0,4.0,,
Marion,454,331,72.90%,396,320,80.80%,10.80%,19_125,19.0,2.0,4.0,,
Marshall,481,328,68.20%,464,317,68.30%,0.20%,19_127,19.0,2.0,4.0,,
Mills,187,150,80.20%,175,142,81.10%,1.20%,19_129,19.0,2.0,4.0,,
Mitchell,140,110,78.60%,130,108,83.10%,5.70%,19_131,19.0,2.0,4.0,,
Monona,73,60,82.20%,53,42,79.20%,-3.60%,19_133,19.0,2.0,4.0,,
Monroe,91,55,60.40%,87,63,72.40%,19.80%,19_135,19.0,2.0,4.0,,
Montgomery,144,105,72.90%,121,86,71.10%,-2.50%,19_137,19.0,2.0,4.0,,
Muscatine,559,421,75.30%,499,405,81.20%,7.80%,19_139,19.0,2.0,4.0,,
O'Brien,194,166,85.60%,161,140,87.00%,1.60%,19_141,19.0,2.0,4.0,,
Osceola,77,62,80.50%,54,49,90.70%,12.70%,19_143,19.0,2.0,4.0,,
Page,194,124,63.90%,180,137,76.10%,19.10%,19_145,19.0,2.0,4.0,,
Palo Alto,130,104,80.00%,92,67,72.80%,-9.00%,19_147,19.0,2.0,4.0,,
Plymouth,346,283,81.80%,297,246,82.80%,1.30%,19_149,19.0,2.0,4.0,,
Pocahontas,119,100,84.00%,24,18,75.00%,-10.80%,19_151,19.0,2.0,4.0,,
Polk,"4,238","2,903",68.50%,"4,507","3,401",75.50%,10.20%,19_153,19.0,2.0,4.0,,
Pottawattamie,"1,158",736,63.60%,"1,014",709,69.90%,10.00%,19_155,19.0,2.0,4.0,,
Poweshiek,240,188,78.30%,211,178,84.40%,7.70%,19_157,19.0,2.0,4.0,,
Ringgold,65,51,78.50%,48,42,87.50%,11.50%,19_159,19.0,2.0,4.0,,
Sac,147,110,74.80%,200,157,78.50%,4.90%,19_161,19.0,2.0,4.0,,
Scott,"1,954","1,229",62.90%,"1,832","1,311",71.60%,13.80%,19_163,19.0,2.0,4.0,,
Shelby,152,128,84.20%,142,116,81.70%,-3.00%,19_165,19.0,2.0,4.0,,
Sioux,322,253,78.60%,286,247,86.40%,9.90%,19_167,19.0,2.0,4.0,,
Story,819,683,83.40%,713,600,84.20%,0.90%,19_169,19.0,2.0,4.0,,
Tama,207,154,74.40%,166,110,66.30%,-10.90%,19_171,19.0,2.0,4.0,,
Taylor,73,45,61.60%,53,43,81.10%,31.60%,19_173,19.0,2.0,4.0,,
Union,152,97,63.80%,129,100,77.50%,21.50%,19_175,19.0,2.0,4.0,,
Van Buren,90,55,61.10%,80,46,57.50%,-5.90%,19_177,19.0,2.0,4.0,,
Wapello,484,289,59.70%,418,279,66.70%,11.80%,19_179,19.0,2.0,4.0,,
Warren,559,429,76.70%,629,536,85.20%,11.00%,19_181,19.0,2.0,4.0,,
Washington,282,226,80.10%,283,210,74.20%,-7.40%,19_183,19.0,2.0,4.0,,
Wayne,98,67,68.40%,71,58,81.70%,19.50%,19_185,19.0,2.0,4.0,,
Webster,393,254,64.60%,323,235,72.80%,12.60%,19_187,19.0,2.0,4.0,,
Winnebago,212,143,67.50%,162,131,80.90%,19.90%,19_189,19.0,2.0,4.0,,
Winneshiek,234,194,82.90%,185,166,89.70%,8.20%,19_191,19.0,2.0,4.0,,
Woodbury,"1,252",788,62.90%,"1,178",791,67.10%,6.70%,19_193,19.0,2.0,4.0,,
Worth,75,57,76.00%,36,33,91.70%,20.60%,19_195,19.0,2.0,4.0,,
Wright,205,142,69.30%,158,116,73.40%,6.00%,19_197,19.0,2.0,4.0,,
State,"35,138","25,190",71.70%,"32,456","24,828",76.50%,6.70%,,19.0,2.0,4.0,,
Rural,"6,304","4,644",73.70%,"5,200","4,031",77.50%,5.20%,,,,,,IA_Rural_Counties
Small Urban,"14,030","10,295",73.40%,"12,730","9,816",77.10%,5.10%,,,,,,IA_Urban_Counties
Metropolitan,"14,804","10,251",69.20%,"14,526","10,981",75.60%,9.20%,,,,,,IA_Metropolitan_Counties
United States*,,,60.00%,,,60.00%,0.00%,,,,,US_National,
