col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15
o:Ancestor_0,o:ancestors,String,True,,,,,,True,,,,,,
geo:Country_0,geo_Country:Name,String,,,,,True,0.0,,o:Ancestor_0,,True,,,
geo:Country_0,geo_Country:NAME,String,,,,,,,,,,,,,
geo:Country_0,geo_Country:idIso,String,,,,,,,,,,,,,
geo:Country_0,geo_Country:idStat,String,,,,,,,,,,,,,
geo:Country_0,geo_Country:idNational,String,,To specify differently for each country ! OR is (a rule on) (one of the) other fields ?,,,,,,,,,,,
geo:Country_0,geo_Country:statisticalInstitute,String,,Website OR ressource reference,,,,,,,,,,,
geo:Region_0,geo_Region:Name,String,,,,,True,1.0,,o:Ancestor_0,,,,,
geo:Region_0,geo_Region:NAME,String,,,,,,,,,,,,,
geo:Region_0,geo_Region:idIso,String,,,,,,,,,,,,,
geo:Region_0,geo_Region:idStat,String,,,,,,,,,,,,,
geo:Region_0,geo_Region:idNational,String,,To specify differently for each country ! OR is (a rule on) (one of the) other fields ?,,,,,,,,,,,
geo:Region_0,geo_Region:nutsLevel,String,,OR nuts ressource reference,,2.0,,,,,,,,,
geo:Region_0,geo_Region:country,geo:Country_0,,,,,,0.0,,,,,,,
geo:Province_0,geo_Province:Name,String,,,,,True,1.0,,o:Ancestor_0,,,,,
geo:Province_0,geo_Province:NAME,String,,,,,,,,,,,,,
geo:Province_0,geo_Province:idIso,String,,,,,,,,,,,,,
geo:Province_0,geo_Province:idStat,String,,,,,,,,,,,,,
geo:Province_0,geo_Province:idNational,String,,To specify differently for each country ! OR is (a rule on) (one of the) other fields ?,,,,,,,,,,,
geo:Province_0,geo_Province:nutsLevel,String,,OR nuts ressource reference,,3.0,,,,,,,,,
geo:Province_0,geo_Province:region,geo:Region_0,,,,,,0.0,,,,,,,
geo:City_0,geo_City:Name,String,,,,,True,2.0,,o:Ancestor_0,,,,,
geo:City_0,geo_City:NAME,String,,,,,,,,,,,,,
geo:City_0,geo_City:idIso,String,,none ??,,,,,,,,,,,
geo:City_0,geo_City:idStat,String,,,,,,,,,,,,,
geo:City_0,geo_City:idNational,String,,To specify differently for each country ! OR is (a rule on) (one of the) other fields ?,,,,,,,,,,,
geo:City_0,geo_City:province,geo:Province_0,,,,,,0.0,,,,,,,
geo:City_0,geo_City:fiscalCode,String,,,,,,,,,,,,,
geo:City_0,geo_City:postalCode,String,,,,,,1.0,,,,,,,
