col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13
"Parameters.KeyDescription.Description,The",description,string,to,attach,to,the,created,key.,,,,,
"Resources.AWS::KMS::Key.Properties.KeyPolicy.Id,BiscuitKmsKeyPolicy",,,,,,,,,,,,,
"Outputs.KeyArn.Description,Key",ARN,,,,,,,,,,,,
"Resources.AWS::KMS::Key.Properties.EnableKeyRotation,true",,,,,,,,,,,,,
"Outputs.EncryptWithKeyRole.Condition,UseCapabilityIamCondition",,,,,,,,,,,,,
"Outputs.EncryptWithKeyRole.Description,Name",of,the,role,that,allows,encryption,of,anything,under,this,key.,,
"Outputs.DecryptWithKeyRole.Condition,UseCapabilityIamCondition",,,,,,,,,,,,,
"Outputs.KeyID.Description,Key",ID,,,,,,,,,,,,
"Parameters.CreateSimpleRoles.AllowedValues,""[u'true',","u'false']""",,,,,,,,,,,,
"Outputs.DecryptWithKeyRole.Description,Name",of,role,that,allows,decryption,of,anything,encrypted,under,this,key.,,
"Resources.AWS::IAM::Role.Properties.AssumeRolePolicyDocument.Statement,""[{u'Action':","[u'sts:AssumeRole'],",u'Effect':,"u'Allow',",u'Principal':,{u'Service':,"[u'ec2.amazonaws.com']}}]""",,,,,,,
"Resources.AWS::IAM::Role.Metadata.Comment,DecryptWithKeyRole",permits,decryption,of,values,encrypted,under,this,KMS,key,without,any,restrictions.,
"Resources.AWS::IAM::Role.Properties.AssumeRolePolicyDocument.Version,2012-10-17",,,,,,,,,,,,,
"Resources.AWS::IAM::Role.Condition,UseCapabilityIamCondition",,,,,,,,,,,,,
"Resources.AWS::KMS::Key.Properties.KeyPolicy.Version,2012-10-17",,,,,,,,,,,,,
"Parameters.CreateSimpleRoles.Default,true",,,,,,,,,,,,,
"Parameters.AllowIAMPoliciesToControlKeyAccess.AllowedValues,""[u'true',","u'false']""",,,,,,,,,,,,
