col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12
1,mobile Fish,77969,59865,../data/faker/blob/hipster.png,image/png,59685,2019-07-22,2019-07-22,False,Pr,60111,1
2,deposit Tasty Metal Bacon Implementation,77,18182,../data/faker/blob/hipster.png,image/png,99221,2019-07-22,2019-07-22,False,Al,29122,2
3,enable Gorgeous Frozen Pants,23277,45606,../data/faker/blob/hipster.png,image/png,9060,2019-07-22,2019-07-22,False,Ca,4645,3
4,Yuan Renminbi Centers,1326,94888,../data/faker/blob/hipster.png,image/png,94220,2019-07-21,2019-07-22,True,ac,68423,4
5,Bahamian Dollar Investment Account,83319,3438,../data/faker/blob/hipster.png,image/png,17336,2019-07-21,2019-07-22,False,in,31171,5
6,sky blue Georgia,3131,96958,../data/faker/blob/hipster.png,image/png,84228,2019-07-22,2019-07-22,True,Ch,92187,6
7,Georgia,52083,4522,../data/faker/blob/hipster.png,image/png,96117,2019-07-22,2019-07-21,False,in,28093,7
8,bifurcated scalable,16526,7455,../data/faker/blob/hipster.png,image/png,1563,2019-07-21,2019-07-22,True,or,81546,8
9,monitor 1080p Checking Account,92630,35846,../data/faker/blob/hipster.png,image/png,65107,2019-07-22,2019-07-21,True,In,32518,9
10,New York tangible Mississippi,38292,11959,../data/faker/blob/hipster.png,image/png,97171,2019-07-22,2019-07-21,True,Id,52273,10
