col0,col1,col2,col3,col4,col5,col6
203,60.0,g,PRO,Protein,,
204,90.0,g,FAT,Total lipid (fat),,
205,230.0,g,CARB,"Carbohydrate, by difference",,
207,,g,ASH,Ash,,
208,1850.0,kcal,CAL,Energy,t,-0.4
209,,g,STARCH,Starch,,
210,,g,SUCS,Sucrose,,
211,,g,GLUS,Glucose (dextrose),,
212,,g,FRUS,Fructose,,
213,,g,LACS,Lactose,,
214,,g,MALS,Maltose,,
221,,g,ALC,"Alcohol, ethyl",,
255,,g,WATER,Water,,
262,,mg,CAFFN,Caffeine,,
263,,mg,THEBRN,Theobromine,,
268,,kJ,ENERC_KJ,Energy,,
269,80.0,g,SUGAR,"Sugars, total",t,-0.5
287,,g,GALS,Galactose,,
291,30.0,g,FIBTG,"Fiber, total dietary",,
301,1300.0,mg,CA,"Calcium, Ca",,
303,18.0,mg,FE,"Iron, Fe",,
304,420.0,mg,MG,"Magnesium, Mg",,
305,1250.0,mg,P,"Phosphorus, P",,
306,4700.0,mg,K,"Potassium, K",,
307,1500.0,mg,,"Sodium, Na",t,-0.5
309,11.0,mg,ZN,"Zinc, Zn",,
312,0.9,mg,CU,"Copper, Cu",,
313,,µg,FL,"Fluoride, F",t,-0.5
315,2.3,mg,MN,"Manganese, Mn",,
317,55.0,µg,SE,"Selenium, Se",,
318,5000.0,IU,VITA_IU,"Vitamin A, IU",,
319,,µg,RETOL,Retinol,,
320,900.0,µg,VITA_RAE,"Vitamin A, RAE",,
321,,µg,CARTB,"Carotene, beta",,
322,,µg,CARTA,"Carotene, alpha",,
323,,mg,TOCPHA,Vitamin E (alpha-tocopherol),,
324,800.0,IU,VITD_IU,Vitamin D,,
325,,µg,ERGCAL,Vitamin D2 (ergocalciferol),,
326,,µg,CHOCAL,Vitamin D3 (cholecalciferol),,
328,20.0,µg,VITD,Vitamin D (D2 + D3),,
334,,µg,CRYPX,"Cryptoxanthin, beta",,
337,3000.0,µg,LYCPN,Lycopene,,
338,7000.0,µg,LUTZEA,Lutein + zeaxanthin,,
341,,mg,TOCPHB,"Tocopherol, beta",,
342,,mg,TOCPHG,"Tocopherol, gamma",,
343,,mg,TOCPHD,"Tocopherol, delta",,
344,,mg,TOCTRA,"Tocotrienol, alpha",,
345,,mg,TOCTRB,"Tocotrienol, beta",,
346,,mg,TOCTRG,"Tocotrienol, gamma",,
347,,mg,TOCTRD,"Tocotrienol, delta",,
401,90.0,mg,VITC,"Vitamin C, total ascorbic acid",,
404,1.2,mg,B1,Thiamin,,
405,1.3,mg,B2,Riboflavin,,
406,16.0,mg,B3,Niacin,,
410,5.0,mg,B5,Pantothenic acid,,
415,1.7,mg,B6,Vitamin B-6,,
417,400.0,µg,B9,"Folate, total",,
418,2.4,µg,B12,Vitamin B-12,,
421,550.0,mg,CHO,"Choline, total",,
428,,µg,MK4,Menaquinone-4,,
429,,µg,VITK1D,Dihydrophylloquinone,,
430,120.0,µg,VITK,Vitamin K (phylloquinone),,
431,,µg,FOLAC,Folic acid,,
432,,µg,FOLFD,"Folate, food",,
435,,µg,FOLDFE,"Folate, DFE",,
454,,mg,BETN,Betaine,,
501,0.3,g,TRP_G,Tryptophan,,
502,1.0,g,THR_G,Threonine,,
503,1.4,g,ILE_G,Isoleucine,,
504,2.7,g,LEU_G,Leucine,,
505,2.1,g,LYS_G,Lysine,,
506,0.8,g,MET_G,Methionine,,
507,,g,CYS_G,Cystine,,
508,1.2,g,PHE_G,Phenylalanine,,
509,1.4,g,TYR_G,Tyrosine,,
510,1.8,g,VAL_G,Valine,,
511,1.0,g,ARG_G,Arginine,,
512,0.8,g,HISTN_G,Histidine,,
513,1.0,g,ALA_G,Alanine,,
514,1.0,g,ASP_G,Aspartic acid,,
515,2.0,g,GLU_G,Glutamic acid,,
516,0.8,g,GLY_G,Glycine,,
517,0.6,g,PRO_G,Proline,,
518,1.6,g,SER_G,Serine,,
521,,g,HYP,Hydroxyproline,,
573,,mg,VITE_ADD,"Vitamin E, added",,
578,,µg,B12_ADD,"Vitamin B-12, added",,
601,200.0,mg,CHOLEST,Cholesterol,t,-0.4
605,,g,FATRN,"Fatty acids, total trans",t,-1.2
606,30.0,g,FASAT,"Fatty acids, total saturated",t,-0.7
607,,g,F4D0,4:0,,
608,,g,F6D0,6:0,,
609,,g,F8D0,8:0,,
610,,g,F10D0,10:0,,
611,,g,F12D0,12:0,,
612,,g,F14D0,14:0,,
613,,g,F16D0,16:0,,
614,,g,F18D0,18:0,,
615,,g,F20D0,20:0,,
