col0,col1,col2,col3,col4,col5,col6
1,1000,Residence,Common,1.0,10001,0
2,1000,Residence,Common,2.0,10011,0
3,1000,Residence,Common,6.0,10021,0
4,1000,Residence,Common,24.0,10031,0
5,1000,Residence,Common,120.0,10041,0
1,1010,Residence,Common,1.0,10101,0
2,1010,Residence,Common,2.0,10111,0
3,1010,Residence,Common,6.0,10121,0
4,1010,Residence,Common,24.0,10131,0
5,1010,Residence,Common,120.0,10141,0
1,1020,Residence,Common,1.1,10201,0
2,1020,Residence,Common,2.2,10211,0
3,1020,Residence,Common,6.6,10221,0
4,1020,Residence,Common,26.4,10231,0
5,1020,Residence,Common,132.0,10241,0
1,1030,Residence,Common,1.18,10301,0
2,1030,Residence,Common,2.36,10311,0
3,1030,Residence,Common,7.08,10321,0
4,1030,Residence,Common,28.32,10331,0
5,1030,Residence,Common,141.6,10341,0
1,1040,Residence,Common,1.0,10401,0
2,1040,Residence,Common,2.0,10411,0
3,1040,Residence,Common,6.0,10421,0
4,1040,Residence,Common,24.0,10431,0
5,1040,Residence,Common,120.0,10441,0
1,1050,Residence,Rare,1.4,10501,10502
2,1050,Residence,Rare,2.8,10511,10512
3,1050,Residence,Rare,8.4,10521,10522
4,1050,Residence,Rare,33.6,10531,10532
5,1050,Residence,Rare,168.0,10541,10542
1,1060,Residence,Rare,1.022,10601,10602
2,1060,Residence,Rare,2.044,10611,10612
3,1060,Residence,Rare,6.132,10621,10622
4,1060,Residence,Rare,24.528,10631,10632
5,1060,Residence,Rare,122.64,10641,10642
1,1070,Residence,Rare,1.4,10701,10702
2,1070,Residence,Rare,2.8,10711,10712
3,1070,Residence,Rare,8.4,10721,10722
4,1070,Residence,Rare,33.6,10731,10732
5,1070,Residence,Rare,168.0,10741,10742
1,1080,Residence,Legendary,1.52,10801,10802
2,1080,Residence,Legendary,3.04,10811,10812
3,1080,Residence,Legendary,9.12,10821,10822
4,1080,Residence,Legendary,36.48,10831,10832
5,1080,Residence,Legendary,182.4,10841,10842
1,1090,Residence,Legendary,1.672,10901,10902
2,1090,Residence,Legendary,3.344,10911,10912
3,1090,Residence,Legendary,10.032,10921,10922
4,1090,Residence,Legendary,40.128,10931,10932
5,1090,Residence,Legendary,200.64,10941,10942
1,1100,Residence,Legendary,1.235,11001,11002
2,1100,Residence,Legendary,2.47,11011,11012
3,1100,Residence,Legendary,7.41,11021,11022
4,1100,Residence,Legendary,29.64,11031,11032
5,1100,Residence,Legendary,148.2,11041,11042
1,3000,Business,Common,1.0,30001,0
2,3000,Business,Common,2.0,30011,0
3,3000,Business,Common,6.0,30021,0
4,3000,Business,Common,24.0,30031,0
5,3000,Business,Common,120.0,30041,0
1,3010,Business,Common,1.0,30101,0
2,3010,Business,Common,2.0,30111,0
3,3010,Business,Common,6.0,30121,0
4,3010,Business,Common,24.0,30131,0
5,3010,Business,Common,120.0,30141,0
1,3020,Business,Common,1.0,30201,0
2,3020,Business,Common,2.0,30211,0
3,3020,Business,Common,6.0,30221,0
4,3020,Business,Common,24.0,30231,0
5,3020,Business,Common,120.0,30241,0
1,3030,Business,Common,1.0,30301,0
2,3030,Business,Common,2.0,30311,0
3,3030,Business,Common,6.0,30321,0
4,3030,Business,Common,24.0,30331,0
5,3030,Business,Common,120.0,30341,0
1,3040,Business,Common,1.0,30401,0
2,3040,Business,Common,2.0,30411,0
3,3040,Business,Common,6.0,30421,0
4,3040,Business,Common,24.0,30431,0
5,3040,Business,Common,120.0,30441,0
1,3050,Business,Rare,1.0,30501,30502
2,3050,Business,Rare,2.0,30511,30512
3,3050,Business,Rare,6.0,30521,30522
4,3050,Business,Rare,24.0,30531,30532
5,3050,Business,Rare,120.0,30541,30542
1,3060,Business,Rare,1.022,30601,30602
2,3060,Business,Rare,2.044,30611,30612
3,3060,Business,Rare,6.132,30621,30622
4,3060,Business,Rare,24.528,30631,30632
5,3060,Business,Rare,122.64,30641,30642
1,3070,Business,Rare,1.204,30701,30702
2,3070,Business,Rare,2.408,30711,30712
3,3070,Business,Rare,7.224,30721,30722
4,3070,Business,Rare,28.896,30731,30732
5,3070,Business,Rare,144.48,30741,30742
1,3080,Business,Legendary,1.52,30801,30802
2,3080,Business,Legendary,3.04,30811,30812
3,3080,Business,Legendary,9.12,30821,30822
4,3080,Business,Legendary,36.48,30831,30832
5,3080,Business,Legendary,182.4,30841,30842
1,3090,Business,Legendary,1.615,30901,30902
2,3090,Business,Legendary,3.23,30911,30912
3,3090,Business,Legendary,9.69,30921,30922
4,3090,Business,Legendary,38.76,30931,30932
5,3090,Business,Legendary,193.8,30941,30942
1,3100,Business,Rare,1.4,31001,31002
2,3100,Business,Rare,2.8,31011,31012
3,3100,Business,Rare,8.4,31021,31022
4,3100,Business,Rare,33.6,31031,31032
5,3100,Business,Rare,168.0,31041,31042
1,3110,Business,Legendary,1.52,31101,31102
2,3110,Business,Legendary,3.04,31111,31112
3,3110,Business,Legendary,9.12,31121,31122
4,3110,Business,Legendary,36.48,31131,31132
5,3110,Business,Legendary,182.4,31141,31142
1,5000,Industrial,Common,1.0,50001,0
2,5000,Industrial,Common,2.0,50011,0
3,5000,Industrial,Common,6.0,50021,0
4,5000,Industrial,Common,24.0,50031,0
5,5000,Industrial,Common,120.0,50041,0
1,5010,Industrial,Common,1.0,50101,0
2,5010,Industrial,Common,2.0,50111,0
3,5010,Industrial,Common,6.0,50121,0
4,5010,Industrial,Common,24.0,50131,0
5,5010,Industrial,Common,120.0,50141,0
1,5020,Industrial,Common,1.26,50201,0
2,5020,Industrial,Common,2.52,50211,0
3,5020,Industrial,Common,7.56,50221,0
4,5020,Industrial,Common,30.24,50231,0
5,5020,Industrial,Common,151.2,50241,0
1,5030,Industrial,Common,1.18,50301,0
2,5030,Industrial,Common,2.36,50311,0
3,5030,Industrial,Common,7.08,50321,0
4,5030,Industrial,Common,28.32,50331,0
5,5030,Industrial,Common,141.6,50341,0
1,5040,Industrial,Common,1.0,50401,0
2,5040,Industrial,Common,2.0,50411,0
3,5040,Industrial,Common,6.0,50421,0
4,5040,Industrial,Common,24.0,50431,0
5,5040,Industrial,Common,120.0,50441,0
1,5050,Industrial,Rare,1.0,50501,50502
2,5050,Industrial,Rare,2.0,50511,50512
3,5050,Industrial,Rare,6.0,50521,50522
4,5050,Industrial,Rare,24.0,50531,50532
5,5050,Industrial,Rare,120.0,50541,50542
1,5060,Industrial,Rare,1.0,50601,50602
2,5060,Industrial,Rare,2.0,50611,50612
3,5060,Industrial,Rare,6.0,50621,50622
4,5060,Industrial,Rare,24.0,50631,50632
5,5060,Industrial,Rare,120.0,50641,50642
1,5070,Industrial,Rare,1.0,50701,50702
2,5070,Industrial,Rare,2.0,50711,50712
3,5070,Industrial,Rare,6.0,50721,50722
4,5070,Industrial,Rare,24.0,50731,50732
5,5070,Industrial,Rare,120.0,50741,50742
1,5080,Industrial,Legendary,1.33,50801,50802
2,5080,Industrial,Legendary,2.66,50811,50812
3,5080,Industrial,Legendary,7.98,50821,50822
4,5080,Industrial,Legendary,31.92,50831,50832
5,5080,Industrial,Legendary,159.6,50841,50842
1,5090,Industrial,Legendary,1.0,50901,50902
2,5090,Industrial,Legendary,2.0,50911,50912
3,5090,Industrial,Legendary,6.0,50921,50922
4,5090,Industrial,Legendary,24.0,50931,50932
5,5090,Industrial,Legendary,120.0,50941,50942
1,5100,Industrial,Legendary,1.52,51001,51002
2,5100,Industrial,Legendary,3.04,51011,51012
3,5100,Industrial,Legendary,9.12,51021,51022
4,5100,Industrial,Legendary,36.48,51031,51032
5,5100,Industrial,Legendary,182.4,51041,51042
