col0,col1,col2,col3,col4,col5,col6,col7
1,1,2,,3581.4876311480743,6.000329066610843,120,period-based
2,1,3,,7213.410043664149,4.00541492538595,120,period-based
3,2,1,,3581.5783195850604,6.000329099941876,120,period-based
4,2,6,,5386.589956335851,6.044786252466395,120,period-based
5,3,1,,7213.319355227164,4.005414653080975,120,period-based
6,3,4,,12615.93227041291,4.177327231964975,120,period-based
7,3,12,,8040.897565527985,4.008360805381692,120,period-based
8,4,3,,12621.329690867717,4.177630887373983,120,period-based
9,4,5,,17680.19807428153,2.2931364064032893,120,period-based
10,4,11,,6473.477979415595,8.721964133312419,120,period-based
11,5,4,,17699.060852055838,2.294389383769322,120,period-based
12,5,6,,9187.164500067303,11.131157821141429,120,period-based
13,5,9,,14767.57102760922,8.566954231562857,120,period-based
14,6,2,,5386.680644772836,6.044856614180078,120,period-based
15,6,5,,9201.88847224674,11.176983345157687,120,period-based
16,6,8,,12818.053105668792,16.06455479365895,120,period-based
17,7,8,,8630.594810491522,3.660252223936501,120,period-based
18,7,18,,12515.670909973784,2.024536721918932,120,period-based
19,8,6,,12832.867766285215,16.12968890048122,120,period-based
20,8,7,,8615.670909973614,3.655697260911614,120,period-based
21,8,9,,3701.0980629015794,10.432694795645387,120,period-based
22,8,16,,10799.9257156111,20.74042419179136,120,period-based
23,9,5,,14771.7098332041,8.570954655876298,120,period-based
24,9,8,,3700.945748477329,10.432623571820178,120,period-based
25,9,10,,20070.027829471543,4.947032247908227,120,period-based
26,10,9,,20174.01432064217,4.987698660197016,120,period-based
27,10,11,,18237.890781188096,13.297737766724287,120,period-based
28,10,15,,24467.28497353894,15.67624564623421,120,period-based
29,10,16,,13070.772036609867,35.523085273551665,120,period-based
30,10,17,,8093.807479403201,16.282640064706797,120,period-based
31,11,4,,6560.012622096086,8.870452722389848,120,period-based
32,11,10,,18095.349053851787,13.041352924118188,120,period-based
33,11,12,,9255.99313673816,17.376896152827097,120,period-based
34,11,14,,10332.668496434662,16.09387202125258,120,period-based
35,12,3,,8035.409456636199,4.008338002924679,120,period-based
36,12,11,,9262.185285996984,17.40737074904597,120,period-based
37,12,13,,11802.692826969884,3.019405481265827,120,period-based
38,13,12,,11903.396867336916,3.0200762989555554,120,period-based
39,13,24,,11741.918837149213,20.97492074765653,120,period-based
40,14,11,,10370.469262520024,16.271821185863452,120,period-based
41,14,15,,9331.805853081834,13.22796654823649,120,period-based
42,14,23,,8893.572487829886,10.381241316650083,120,period-based
43,15,10,,24537.733060346058,15.788170240593896,120,period-based
44,15,14,,9368.8947421683,13.359555342414442,120,period-based
45,15,19,,19831.48386592997,4.546752561803801,120,period-based
46,15,22,,19214.65947108227,10.224480750736912,120,period-based
47,16,8,,10799.96879013387,20.740675310302493,120,period-based
48,16,10,,13151.77485446038,36.31180489109105,120,period-based
49,16,17,,11382.862356573703,8.732096147858371,120,period-based
50,16,18,,11892.96838074433,3.060018109555985,120,period-based
51,17,10,,8088.884793252501,16.262508300803752,120,period-based
52,17,16,,11383.045143207952,8.73252857576556,120,period-based
53,17,19,,14293.977759602654,25.12715295871316,120,period-based
54,18,7,,12530.594810491692,2.024653963443036,120,period-based
55,18,16,,11973.831486483356,3.06166714213645,120,period-based
56,18,20,,13602.975031060912,4.06848029136281,120,period-based
57,19,15,,19848.606222103343,4.552101302704427,120,period-based
58,19,17,,14289.237860086205,25.09649225120289,120,period-based
59,19,20,,9688.030742760557,12.439321699093483,120,period-based
60,20,18,,13598.76203731785,4.0683954943135605,120,period-based
61,20,19,,9700.413199417468,12.482550319219314,120,period-based
62,20,21,,6454.119286761293,8.382420892580878,120,period-based
63,20,22,,7803.81244875072,9.190884933357925,120,period-based
64,21,20,,6376.575666004964,8.269972560162037,120,period-based
65,21,22,,9175.518451663947,4.842279772013051,120,period-based
66,21,24,,10287.61359853892,11.848826227540105,120,period-based
67,22,15,,19205.074090802485,10.21007558383464,120,period-based
68,22,20,,7789.525532420896,9.160279073143634,120,period-based
69,22,21,,9160.233086656348,4.82338739347351,120,period-based
70,22,23,,9847.024732431386,13.025917257500176,120,period-based
71,23,14,,8894.284364828789,10.38328468195548,120,period-based
72,23,22,,9807.867070814184,12.88320158032163,120,period-based
73,23,24,,8321.644154203645,4.162783785709087,120,period-based
74,24,13,,11742.622877516244,20.978992349414327,120,period-based
75,24,21,,10225.355342790188,11.636558674943332,120,period-based
76,24,23,,8283.198369585345,4.123091885881509,120,period-based
