col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13
Adair,"8,243",74,0.90%,"7,527",56,0.70%,-17.10%,19_001,19.0,2.0,4.0,,
Adams,"4,482",43,1.00%,"4,004",37,0.90%,-3.70%,19_002,19.0,2.0,4.0,,
Allamakee,"14,675",97,0.70%,"14,274",287,2.00%,204.20%,19_003,19.0,2.0,4.0,,
Appanoose,"13,721",491,3.60%,"12,797",282,2.20%,-38.40%,19_004,19.0,2.0,4.0,,
Audubon,"6,830",64,0.90%,"6,034",40,0.70%,-29.30%,19_005,19.0,2.0,4.0,,
Benton,"25,308",267,1.10%,"26,092",195,0.70%,-29.20%,19_006,19.0,2.0,4.0,,
Black Hawk,"128,012","4,235",3.30%,"131,549","2,656",2.00%,-39.00%,19_007,19.0,2.0,4.0,,
Boone,"26,224",212,0.80%,"26,255",304,1.20%,43.20%,19_008,19.0,2.0,4.0,,
Bremer,"23,325",201,0.90%,"24,281",122,0.50%,-41.70%,19_009,19.0,2.0,4.0,,
Buchanan,"21,093",260,1.20%,"20,923",178,0.90%,-31.00%,19_010,19.0,2.0,4.0,,
Buena Vista,"20,411",259,1.30%,"20,406",264,1.30%,2.00%,19_011,19.0,2.0,4.0,,
Butler,"15,305",161,1.10%,"14,939",139,0.90%,-11.50%,19_012,19.0,2.0,4.0,,
Calhoun,"11,115",126,1.10%,"9,626",72,0.70%,-34.00%,19_013,19.0,2.0,4.0,,
Carroll,"21,421",170,0.80%,"20,861",155,0.70%,-6.40%,19_014,19.0,2.0,4.0,,
Cass,"14,684",220,1.50%,"13,817",192,1.40%,-7.30%,19_015,19.0,2.0,4.0,,
Cedar,"18,187",166,0.90%,"18,400",114,0.60%,-32.10%,19_016,19.0,2.0,4.0,,
Cerro Gordo,"46,447",619,1.30%,"43,938",467,1.10%,-20.20%,19_017,19.0,2.0,4.0,,
Cherokee,"13,035",157,1.20%,"12,069",64,0.50%,-56.00%,19_018,19.0,2.0,4.0,,
Chickasaw,"13,095",160,1.20%,"12,449",136,1.10%,-10.60%,19_019,19.0,2.0,4.0,,
Clarke,"9,133",163,1.80%,"9,356",145,1.50%,-13.20%,19_020,19.0,2.0,4.0,,
Clay,"17,372",212,1.20%,"16,590",259,1.60%,27.90%,19_021,19.0,2.0,4.0,,
Clayton,"18,678",100,0.50%,"18,014",138,0.80%,43.10%,19_022,19.0,2.0,4.0,,
Clinton,"50,149","1,372",2.70%,"49,015","1,048",2.10%,-21.80%,19_023,19.0,2.0,4.0,,
Crawford,"16,942",238,1.40%,"17,277",287,1.70%,18.30%,19_024,19.0,2.0,4.0,,
Dallas,"40,750",252,0.60%,"69,444",325,0.50%,-24.30%,19_025,19.0,2.0,4.0,,
Davis,"8,541",91,1.10%,"8,787",99,1.10%,5.70%,19_026,19.0,2.0,4.0,,
Decatur,"8,689",161,1.90%,"8,284",132,1.60%,-14.00%,19_027,19.0,2.0,4.0,,
Delaware,"18,404",207,1.10%,"17,658",190,1.10%,-4.30%,19_028,19.0,2.0,4.0,,
