col0,col1,col2
6610000,Missouri River,Omaha
5387440,Upper Iowa River,Bluffton
5387490,Dry Run Creek,Decorah
5389000,Yellow River,Ion
5389400,Bloody Run Creek,Marquette
5411600,Turkey River,Spillville
5412400,Volga River,Littleport
5418400,North Fork Maquoketa River,Fulton
5420680,Wapsipinicon River,Tripoli
5421760,Wapsipinicon River,Oxford Mills
5422470,Crow Creek,Bettendorf
5422600,Duck Creek,Davenport
5448400,West Main Drainage Ditch 1 & 2,Britt
5451210,South Fork Iowa River,New Providence
5451700,Timber Creek,Marshalltown
5451900,Richland Creek,Haven
5452000,Salt Creek,Elberon
5452200,Walnut Creek,Hartwick
5453000,Big Bear Creek,Ladora
5453520,Iowa River,Coralville
5454000,Rapid Creek,Iowa City
5454090,Muddy Creek,Coralville
5454220,Clear Creek,Oxford
5454300,Clear Creek,Coralville
5455010,South Branch Ralston Creek,Iowa City
5455100,Old Mans Creek,Iowa City
5457000,Austin,0
5457505,Cedar River,Osage
5458000,Little Cedar River,Ionia
5460400,Shell Rock River,Rockford
5463500,Black Hawk Creek,Hudson
5464220,Wolf Creek,Dysart
5464942,Hoover Creek,West Branch
5471200,Indian Creek,Mingo
5473065,Skunk River,Merrimac
5473400,Cedar Creek,Oakland Mills
5473450,Big Creek,Mount Pleasant
5475350,Windom,0.00020935717
5476000,Jackson,0.042189874
5476735,Pilot Creek,Rolfe
5480080,Lizard Creek,Fort Dodge
5480820,Boone River,Goldfield
5481650,Des Moines River,Saylorville
5482300,North Raccoon River,Sac City
5483450,Middle Raccoon River,Bayard
5483600,Middle Raccoon River,Panora
5484600,Raccoon River,West Des Moines
5484800,Walnut Creek,Des Moines
5485605,Fourmile Creek,Ankeny
5485640,Fourmile Creek,Des Moines
5487520,Des Moines River,Swan
5487980,White Breast Creek,Dallas
5488110,Des Moines River,Pella
5488200,English Creek,Knoxville
6602400,Monona-Harrison Ditch,Turin
6604440,Little Sioux River,Spencer
6808820,West Nishnabotna River,Riverton
6903900,Chariton River,Rathbun
5452500,Iowa River,Belle Plaine
5387500,Upper Iowa River,Decorah
5388250,Upper Iowa River,Dorchester
5411850,Turkey River,Eldorado
5412020,Turkey River abv French Hollow Cr,Elkader
5412500,Turkey River,Garber
5416900,Maquoketa River,Manchester
5418500,Maquoketa River,Maquoketa
5421000,Wapsipinicon River,Independence
5421740,Wapsipinicon River,Anamosa
5422000,Wapsipinicon River,De Witt
5449500,Iowa River,Rowan
5451500,Iowa River,Marshalltown
6478000,James River,Mitchell
5453100,Iowa River,Marengo
5454500,Iowa River,Iowa City
5455500,English River,Kalona
5455700,Iowa River,Lone Tree
5457700,Cedar River,Charles City
5458300,Cedar River,Waverly
5458500,Cedar River,Janesville
5458900,West Fork Cedar River,Finchford
5459500,Winnebago River,Mason City
5462000,Shell Rock River,Shell Rock
5463000,Beaver Creek,New Hartford
5463050,Cedar River,Cedar Falls
5464000,Cedar River,Waterloo
5464315,Cedar River,Vinton
5464420,Cedar River,Palo
5464500,Cedar River,Cedar Rapids
5465000,Cedar River,Conesville
5418720,Maquoketa River,Green Island
5465500,Iowa River,Wapello
5465700,Iowa River,Oakville
5470000,South Skunk River,Ames
5470500,Squaw Creek,Ames
5471000,South Skunk River blw Squaw Cr,Ames
5471050,South Skunk River,Colfax
5471500,South Skunk River,Oskaloosa
5472500,North Skunk River,Sigourney
5474000,Skunk River,Augusta
5476500,Des Moines River,Estherville
5476590,Des Moines River,Emmetsburg
5476750,Des Moines River,Humboldt
5478265,East Fork Des Moines River,Algona
5479000,East Fork Des Moines River,Dakota City
5480500,Des Moines River,Fort Dodge
5481000,Boone River,Webster City
5481300,Des Moines River,Stratford
5481950,Beaver Creek,Grimes
5482000,Des Moines River,Des Moines
5482430,North Raccoon River,Lanesboro
5482500,North Raccoon River,Jefferson
5484000,South Raccoon River,Redfield
5484500,Raccoon River,Van Meter
5484650,Raccoon River,Des Moines
5484900,Raccoon River,Des Moines
5485500,Des Moines River blw Raccoon R.,Des Moines
5486000,North River,Norwalk
5486490,Middle River,Indianola
5487470,South River,Ackworth
5488500,Des Moines River,Tracy
5489000,Cedar Creek,Bussey
5489500,Des Moines River,Ottumwa
5490500,Des Moines River,Keosauqua
5494300,Fox River,Bloomfield
6483290,Rock River below Tom Creek,Rock Rapids
6483500,Rock River,Rock Valley
6599900,Perry Creek,Milnerville
6599950,Perry Creek,Hinton
6600000,Perry Creek,Sioux City
6600100,Floyd River,Alton
6600500,Floyd River,James
6602020,West Fork Ditch,Hornick
6605000,Ocheyedan River,Spencer
6605850,Little Sioux River,Linn Grove
6606600,Little Sioux River,Correctionville
6607200,Maple River,Mapleton
6607500,Little Sioux River,Turin
6608500,Soldier River,Pisgah
6609500,Boyer River,Logan
6807410,West Nishnabotna River,Hancock
6808500,West Nishnabotna River,Randolph
5420850,Little Wapsipinicon River,Oran
6809210,East Nishnabotna River,Atlantic
6809500,East Nishnabotna River,Red Oak
6810000,Nishnabotna River above,Hamburg
6817000,Nodaway River,Clarinda
6819185,East Fork 102 River,Bedford
6898000,Thompson River,Davis City
6903400,Chariton River,Chariton
6903700,South Fork Chariton River,Promise City
6904010,Chariton River,Moulton
6485500,Big Sioux River,Akron
6609100,Missouri,Blair
5420500,Mississippi,Camanche
6601200,Missouri,Decatur
5420400,Mississippi,Fulton
5389500,Mississippi,McGregor
6807000,Missouri,Nebraska City
6805600,Missouri,Plattsmouth
6486000,Missouri River,Sioux City
6485950,Big Sioux River,Sioux City
5451955,Stein Creek,Clutier
6482020,Big Sioux River,Sioux Falls
5411500,Mississippi River,Clayton
5420460,Beaver Slough,Clinton
5421890,Silver Creek,Welton
5451770,Iowa River,Tama
5469860,Mud Lake Drainage Ditch 71,Jewell
5482315,Black Hawk Lake,Lake View
6604000,Spirit Lake,Orleans
6604200,West Okoboji Lake,Milford
6810070,Missouri River,Brownville
6813500,Missouri River,Rulo
5460000,Clear Lake,Clear Lake
5387320,Upper Iowa River,Lime Springs
6903880,Chariton River (Rathbun Res.),Moravia
5483470,Lake Panorama,Panora
5387405,Upper Iowa River,Kendallville
5388310,Waterloo Creek,Dorchester
5414400,Middle Fk Little Maquoketa River,Rickardsville
5455230,Deep River,Deep River
5459490,Spring Creek,Mason City
5464780,Cedar River,Cedar Bluff
6811875,Snake Creek,Yorktown
6609560,Willow Creek,Soldier
5411900,Otter Creek,Elgin
546494150,Unnamed Trb West Branch Wapsinonoc Creek,West Branch
546494140,West Branch Wapsinonoc Creek,West Branch
546494170,West Branch Wapsinonoc Creek,West Branch
6479449,Lake Kampeska,Watertown
6479215,Big Sioux River,Summit
6479438,Big Sioux River N,Watertown
6479452,Big Sioux River S,Watertown
6479500,Big Sioux River SE,Watertown
6479525,Big Sioux River,Castlewood
6479770,Big Sioux River,Estelline
6481480,Skunk Creek,Dell Rapids
6481500,Skunk Creek,Sioux Falls
6482000,Big Sioux River,Sioux Falls
6481000,Big Sioux River,Baltic
6482610,Split Rock Creek,Brandon
6485910,Big Sioux River,Jefferson
6483950,Big Sioux River,Hawarden
6479010,Vermillion River,Vermillion
6478513,James River,Yankton
6478500,James River,Scotland
5453200,Price Creek,Amana
5457440,Deer Creek,Carpenter
5460100,Willow Creek,Mason City
5464730,Cedar River,Cedar Rapids
5469990,Keigley Branch,Story City
5472390,Middle Creek,Lacey
5480930,White Fox Creek,Clarion
5481510,Bluff Creek,Pilot Mound
5483318,Brushy Fork Creek,Templeton
5483349,Middle Raccoon River Tributary,Carroll
5489490,Bear Creek,Ottumwa
6483495,Burr Oak Creek,Perkins
6600030,Little Floyd River,Sanborn
6602190,Elliott Creek,Lawton
6605750,Willow Creek,Cornell
6810030,Main Ditch No. Six at Levee Rd,Hamburg
6811760,Tarkio River,Elliott
6811800,East Tarkio Creek,Stanton
6816290,West Nodaway River,Massena
