col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18
com.densebrain.rif.client.RIFClassLoader,BRANCH,QMOSA,3,0,3,3,0,722,50,51,9379,2,2,18,18,1000,1.0,0.6931471805599453
com.browsersoft.openhre.hl7.impl.regular.ExpressionMatrixImpl,BRANCH,QMOSA,58,54,9,58,18,25980,846,847,467913,8,8,174,174,1001,1.0,1.675833310282863
Services,BRANCH,QMOSA,15,8,11,11,168,196119,8312,8313,606376,5,5,110,110,1001,0.7333333333333333,2.2049891122861194
umd.cs.shop.JSPredicateForm,BRANCH,QMOSA,87,84,12,61,98,43757,5147,5148,646682,16,16,276,276,1002,0.7011494252873564,1.3905776523706754
fr.unice.gfarce.dao.OracleIdentiteDao,BRANCH,QMOSA,76,74,8,36,2,2909,148,149,245211,6,6,86,86,1003,0.4736842105263157,1.347156725184431
org.fixsuite.message.Library,BRANCH,QMOSA,35,32,6,18,14,10047,763,764,350981,3,3,39,39,1003,0.5142857142857142,0.9290139332202464
org.quickserver.net.server.TheClient,BRANCH,QMOSA,43,2,42,42,6,5886,360,361,69105,14,14,276,276,1004,0.9767441860465116,1.943989686480798
org.jcvi.jillion.core.residue.nt.DefaultNucleotideCodec,BRANCH,QMOSA,74,60,32,72,28,23648,1441,1442,619276,24,24,614,614,1004,0.972972972972973,2.2762467058751388
org.exolab.jms.config.ConnectionFactories,BRANCH,QMOSA,114,72,66,114,40,18878,2108,2109,403812,68,68,1269,1269,1005,1.0,1.4360327374496842
umd.cs.shop.JSTerm,BRANCH,QMOSA,192,182,22,126,56,25663,2938,2939,611512,38,38,517,517,1006,0.65625,1.7440205283647705
com.densebrain.rif.client.RIFClassLoader,BRANCH,QMOSA,3,0,3,3,0,629,50,51,9766,1,1,28,28,1006,1.0,1.0986122886681096
fr.unice.gfarce.dao.OracleIdentiteDao,BRANCH,QMOSA,76,74,8,36,2,2969,153,154,253548,6,6,109,109,1007,0.4736842105263157,1.4886842072410742
Services,BRANCH,QMOSA,15,8,11,11,244,215810,12782,12783,605708,3,3,44,44,1008,0.7333333333333333,1.9791164087327375
org.exolab.jms.config.ConnectionFactories,BRANCH,QMOSA,114,72,66,112,46,16946,2436,2437,346056,70,70,1124,1124,1008,0.9824561403508772,1.374378244589198
org.jsecurity.authc.UsernamePasswordToken,BRANCH,QMOSA,29,14,21,25,0,1043,50,51,12799,9,9,147,147,1009,0.8620689655172413,1.942232410781572
wheel.util.DynamicSelectModel,BRANCH,QMOSA,40,24,19,36,226,61065,10333,10334,608379,15,15,289,289,1010,0.9,1.5720156106316443
Newzgrabber.Base64Decoder,BRANCH,QMOSA,59,58,2,4,151,103625,7756,7757,507001,2,2,18,18,1010,0.0677966101694915,0.6931471805599453
org.jcvi.jillion.core.Range,BRANCH,QMOSA,426,322,161,212,4,2736,255,256,642058,33,33,695,695,1011,0.4976525821596244,3.35353430504081
org.fixsuite.message.Library,BRANCH,QMOSA,35,32,6,18,14,10701,783,784,389933,3,3,45,45,1012,0.5142857142857142,1.2483767438828377
org.quickserver.util.xmlreader.AdvancedSettings,BRANCH,QMOSA,52,24,34,51,1,1554,101,102,54853,11,11,234,234,1012,0.9807692307692308,2.6231912012672147
com.ib.client.EWrapperMsgGenerator,BRANCH,QMOSA,67,34,36,61,75,94686,3532,3533,615417,27,27,341,341,1013,0.9104477611940298,1.1506995579364807
umd.cs.shop.JSPredicateForm,BRANCH,QMOSA,87,84,12,64,85,66353,4339,4340,638461,20,20,381,381,1013,0.735632183908046,1.0472590770065042
umd.cs.shop.JSTerm,BRANCH,QMOSA,192,182,22,121,35,17380,1837,1838,626686,35,35,624,624,1014,0.6302083333333334,1.9555446344531064
org.databene.jdbacl.SQLUtil,BRANCH,QMOSA,188,174,45,160,39,24705,1987,1988,625956,54,54,947,947,1015,0.851063829787234,1.238795324232954
com.ib.client.EWrapperMsgGenerator,BRANCH,QMOSA,67,34,36,67,69,91066,3520,3521,509887,28,28,271,271,1015,1.0,0.9394973044897014
com.densebrain.rif.client.RIFClassLoader,BRANCH,QMOSA,3,0,3,3,0,710,50,51,8041,1,1,12,12,1016,1.0,1.0986122886681096
Services,BRANCH,QMOSA,15,8,11,11,282,260406,14847,14848,603757,6,6,36,36,1017,0.7333333333333333,1.6759017191729384
com.densebrain.rif.client.RIFClassLoader,BRANCH,QMOSA,3,0,3,3,0,695,50,51,7348,1,1,9,9,1017,1.0,1.0986122886681096
org.jsecurity.authc.UsernamePasswordToken,BRANCH,QMOSA,29,14,21,26,0,949,50,51,12189,9,9,141,141,1018,0.896551724137931,1.760902596350989
org.jcvi.jillion.core.util.FileIterator,BRANCH,QMOSA,67,36,47,65,28,27759,1460,1461,606572,17,17,311,311,1019,0.9701492537313432,2.796002980304113
state.Player,BRANCH,QMOSA,44,14,35,44,5,6571,307,308,75520,13,13,199,199,1019,1.0,2.295367986659849
org.dom4j.io.OutputFormat,BRANCH,QMOSA,67,38,35,67,35,30577,1861,1862,364707,25,25,437,437,1020,1.0,1.7662006173436129
org.jcvi.jillion.core.Range,BRANCH,QMOSA,426,322,161,234,6,3406,330,331,630834,45,45,886,886,1020,0.5492957746478874,3.3292228087605698
com.browsersoft.openhre.hl7.impl.regular.ExpressionMatrixImpl,BRANCH,QMOSA,58,54,9,58,22,31858,1130,1131,562223,10,10,260,260,1021,1.0,1.6572309015337208
