col0,col1,col2,col3,col4,col5,col6,col7,col8,col9
1,14460,Boston-Cambridge-Quincy,2010,13.8,27.8,17.1,5.3,25.3,43.6
2,14460,Boston-Cambridge-Quincy,2011,13.1,29.4,14.0,5.3,25.0,44.1
3,14460,Boston-Cambridge-Quincy,2012,11.5,30.5,15.0,5.4,25.3,43.4
4,14460,Boston-Cambridge-Newton,2013,12.6,30.0,15.9,4.7,24.8,44.6
5,14460,Boston-Cambridge-Newton,2014,11.5,29.9,16.8,4.9,24.4,45.3
6,14460,Boston-Cambridge-Newton,2015,9.8,26.9,20.5,4.3,23.4,46.0
7,14460,Boston-Cambridge-Newton,2016,11.2,26.1,20.5,4.4,22.7,46.9
8,14460,Boston-Cambridge-Newton,2017,10.3,25.2,21.4,4.2,22.5,47.6
9,14460,Boston-Cambridge-Newton,2018,9.6,27.2,21.5,4.0,21.1,49.1
10,14860,Bridgeport-Stamford-Norwalk,2010,20.3,27.6,11.6,6.0,22.7,46.4
11,14860,Bridgeport-Stamford-Norwalk,2011,22.0,31.5,13.0,6.0,23.6,45.3
12,14860,Bridgeport-Stamford-Norwalk,2012,14.2,34.0,14.2,5.1,22.5,47.8
13,14860,Bridgeport-Stamford-Norwalk,2013,22.3,30.4,14.8,6.0,21.0,46.3
14,14860,Bridgeport-Stamford-Norwalk,2014,15.4,29.2,17.2,5.8,22.5,47.8
15,14860,Bridgeport-Stamford-Norwalk,2015,13.8,25.4,19.9,4.5,23.3,46.3
16,14860,Bridgeport-Stamford-Norwalk,2016,10.9,30.3,18.8,4.7,22.1,46.6
17,14860,Bridgeport-Stamford-Norwalk,2017,13.3,25.8,21.4,5.2,21.4,47.1
18,14860,Bridgeport-Stamford-Norwalk,2018,11.0,27.8,21.4,4.5,20.6,48.4
19,25540,Hartford-West Hartford-East Hartford,2010,14.2,28.7,9.5,7.5,29.7,34.9
20,25540,Hartford-West Hartford-East Hartford,2011,15.0,27.8,10.7,6.8,28.4,35.7
21,25540,Hartford-West Hartford-East Hartford,2012,14.5,32.1,11.1,6.7,28.1,37.5
22,25540,Hartford-West Hartford-East Hartford,2013,12.7,29.2,10.5,6.4,29.2,36.1
23,25540,Hartford-West Hartford-East Hartford,2014,13.7,32.1,9.5,5.8,28.9,37.5
24,25540,Hartford-West Hartford-East Hartford,2015,10.1,25.7,13.0,5.8,26.9,38.3
25,25540,Hartford-West Hartford-East Hartford,2016,9.7,24.6,13.9,5.3,27.9,38.2
26,25540,Hartford-West Hartford-East Hartford,2017,8.7,25.6,16.4,5.4,27.5,38.3
27,25540,Hartford-West Hartford-East Hartford,2018,9.7,25.5,15.5,5.0,26.1,40.1
28,35300,New Haven-Milford,2010,16.5,31.9,14.1,7.4,31.5,33.1
29,35300,New Haven-Milford,2011,14.7,32.9,12.0,7.1,31.2,32.7
30,35300,New Haven-Milford,2012,16.1,35.5,10.9,7.4,31.8,32.2
31,35300,New Haven-Milford,2013,17.7,30.6,11.5,5.4,31.8,33.9
32,35300,New Haven-Milford,2014,14.0,33.3,14.5,6.0,32.8,34.6
33,35300,New Haven-Milford,2015,11.0,29.3,14.2,6.3,30.4,34.3
34,35300,New Haven-Milford,2016,8.6,33.2,16.5,6.2,30.6,35.1
35,35300,New Haven-Milford,2017,10.3,33.1,15.6,5.8,31.3,34.2
36,35300,New Haven-Milford,2018,11.0,35.5,14.0,5.6,31.6,35.1
37,35620,New York-Northern New Jersey-Long Island,2010,18.8,27.9,12.5,7.7,26.4,36.2
38,35620,New York-Northern New Jersey-Long Island,2011,17.7,27.6,12.7,7.8,26.3,36.7
39,35620,New York-Northern New Jersey-Long Island,2012,15.2,27.7,13.7,7.9,25.7,37.0
40,35620,New York-Newark-Jersey City,2013,16.0,28.5,13.5,7.4,25.7,37.4
41,35620,New York-Newark-Jersey City,2014,15.1,28.1,13.6,7.3,25.7,37.9
42,35620,New York-Newark-Jersey City,2015,12.1,25.4,17.5,7.0,25.5,38.4
43,35620,New York-Newark-Jersey City,2016,11.9,25.8,18.0,6.9,25.1,39.0
44,35620,New York-Newark-Jersey City,2017,11.6,25.9,18.6,6.8,25.1,39.6
45,35620,New York-Newark-Jersey City,2018,11.4,26.4,19.1,6.2,24.5,41.1
46,35980,Norwich-New London,2010,8.9,41.2,11.9,8.4,30.2,30.2
47,35980,Norwich-New London,2011,9.8,37.7,8.4,5.5,31.5,32.3
48,35980,Norwich-New London,2012,8.3,36.3,10.7,6.1,33.5,30.2
49,35980,Norwich-New London,2013,7.5,44.2,9.7,6.1,32.5,32.0
50,35980,Norwich-New London,2014,10.1,43.2,5.0,6.8,32.7,30.5
51,35980,Norwich-New London,2015,7.6,36.9,7.7,5.3,30.9,33.4
52,35980,Norwich-New London,2016,6.3,35.9,13.2,5.1,30.7,32.5
53,35980,Norwich-New London,2017,14.4,32.0,16.9,5.5,28.7,33.4
54,35980,Norwich-New London,2018,5.7,32.0,15.4,5.9,30.6,33.1
55,45860,Torrington,2010,14.5,43.7,9.7,5.9,33.2,32.5
56,45860,Torrington,2011,12.7,31.9,9.2,7.4,31.1,32.7
57,45860,Torrington,2012,10.9,45.4,6.4,7.5,32.0,32.0
58,45860,Torrington,2013,16.9,40.8,14.5,6.1,30.8,33.0
59,45860,Torrington,2014,12.9,44.1,8.3,7.4,32.3,30.9
60,45860,Torrington,2015,8.4,29.7,23.3,4.5,30.3,33.5
61,45860,Torrington,2016,9.8,33.7,17.2,4.4,29.0,36.8
62,45860,Torrington,2017,6.6,32.3,13.7,4.9,28.3,36.5
63,45860,Torrington,2018,11.1,31.9,13.3,4.8,31.5,33.2
64,49340,Worcester,2010,14.2,35.4,10.0,7.9,30.8,32.8
65,49340,Worcester,2011,14.1,32.3,10.8,7.1,29.7,34.0
66,49340,Worcester,2012,14.8,34.5,9.9,6.5,30.9,33.3
67,49340,Worcester,2013,10.3,40.2,10.7,6.6,30.8,33.1
68,49340,Worcester,2014,11.9,37.4,16.1,6.1,31.9,32.4
69,49340,Worcester,2015,9.4,33.8,12.9,7.2,29.3,33.3
70,49340,Worcester,2016,9.7,34.5,12.7,6.9,28.8,34.4
71,49340,Worcester,2017,11.3,30.6,13.8,6.1,28.8,35.0
72,49340,Worcester,2018,8.9,30.5,15.6,5.6,28.0,35.9
