col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13
Adair,"8,243",282,3.40%,"7,506",393,5.20%,53.00%,19_001,19.0,2.0,4.0,,
Adams,"4,482",216,4.80%,"4,040",203,5.00%,4.30%,19_002,19.0,2.0,4.0,,
Allamakee,"14,675",366,2.50%,"14,538",806,5.50%,122.30%,19_003,19.0,2.0,4.0,,
Appanoose,"13,721","1,297",9.50%,"12,850","1,505",11.70%,23.90%,19_004,19.0,2.0,4.0,,
Audubon,"6,830",205,3.00%,"6,033",237,3.90%,30.90%,19_005,19.0,2.0,4.0,,
Benton,"25,308",622,2.50%,"26,532","1,247",4.70%,91.20%,19_006,19.0,2.0,4.0,,
Black Hawk,"128,012","8,778",6.90%,"128,347","10,256",8.00%,16.50%,19_007,19.0,2.0,4.0,,
Boone,"26,224",773,2.90%,"26,349","1,321",5.00%,70.10%,19_008,19.0,2.0,4.0,,
Bremer,"23,325",501,2.10%,"23,690",644,2.70%,26.60%,19_009,19.0,2.0,4.0,,
Buchanan,"21,093",674,3.20%,"21,032",849,4.00%,26.30%,19_010,19.0,2.0,4.0,,
Buena Vista,"20,411",740,3.60%,"19,702","1,051",5.30%,47.10%,19_011,19.0,2.0,4.0,,
Butler,"15,305",406,2.70%,"14,644",568,3.90%,46.20%,19_012,19.0,2.0,4.0,,
Calhoun,"11,115",440,4.00%,"9,887",456,4.60%,16.50%,19_013,19.0,2.0,4.0,,
Carroll,"21,421",632,3.00%,"20,926",808,3.90%,30.90%,19_014,19.0,2.0,4.0,,
Cass,"14,684",589,4.00%,"13,840",937,6.80%,68.80%,19_015,19.0,2.0,4.0,,
Cedar,"18,187",467,2.60%,"18,079",655,3.60%,41.10%,19_016,19.0,2.0,4.0,,
Cerro Gordo,"46,447","2,026",4.40%,"43,786","3,235",7.40%,69.40%,19_017,19.0,2.0,4.0,,
Cherokee,"13,035",367,2.80%,"11,552",456,3.90%,40.20%,19_018,19.0,2.0,4.0,,
Chickasaw,"13,095",396,3.00%,"12,121",441,3.60%,20.30%,19_019,19.0,2.0,4.0,,
Clarke,"9,133",528,5.80%,"9,032",662,7.30%,26.80%,19_020,19.0,2.0,4.0,,
Clay,"17,372",613,3.50%,"16,691",924,5.50%,56.90%,19_021,19.0,2.0,4.0,,
Clayton,"18,678",420,2.20%,"17,566",628,3.60%,59.00%,19_022,19.0,2.0,4.0,,
Clinton,"50,149","3,251",6.50%,"48,942","4,359",8.90%,37.40%,19_023,19.0,2.0,4.0,,
Crawford,"16,942",723,4.30%,"16,415","1,040",6.30%,48.50%,19_024,19.0,2.0,4.0,,
Dallas,"40,750",798,2.00%,"59,930","1,869",3.10%,59.30%,19_025,19.0,2.0,4.0,,
Davis,"8,541",301,3.50%,"8,569",374,4.40%,23.80%,19_026,19.0,2.0,4.0,,
Decatur,"8,689",621,7.10%,"8,409",793,9.40%,31.90%,19_027,19.0,2.0,4.0,,
Delaware,"18,404",572,3.10%,"17,301",737,4.30%,37.10%,19_028,19.0,2.0,4.0,,
Des Moines,"42,351","2,905",6.90%,"40,629","4,402",10.80%,58.00%,19_029,19.0,2.0,4.0,,
Dickinson,"16,424",455,2.80%,"16,775",556,3.30%,19.60%,19_030,19.0,2.0,4.0,,
Dubuque,"89,143","3,054",3.40%,"92,724","5,165",5.60%,62.60%,19_031,19.0,2.0,4.0,,
Emmet,"11,027",392,3.60%,"10,457",522,5.00%,40.40%,19_032,19.0,2.0,4.0,,
Fayette,"22,008","1,150",5.20%,"20,273","1,398",6.90%,32.00%,19_033,19.0,2.0,4.0,,
Floyd,"16,900",822,4.90%,"16,183",981,6.10%,24.60%,19_034,19.0,2.0,4.0,,
Franklin,"10,704",323,3.00%,"10,477",484,4.60%,53.10%,19_035,19.0,2.0,4.0,,
