col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13
131173369432,4593984687,6,A,1,32.7396323,-86.8434593,0,G4000,Alabama,3,1,1779775,AL
1477946338495,245391672906,9,A,2,63.3461909,-152.837069,0,G4000,Alaska,4,2,1785533,AK
294204474990,1027559124,8,A,4,34.2039355,-111.6063565,0,G4000,Arizona,4,4,1779777,AZ
134769279101,2962525273,7,A,5,34.8955256,-92.4446262,0,G4000,Arkansas,3,5,68085,AR
403488955894,20477992907,9,A,6,37.1551773,-119.5434183,0,G4000,California,4,6,1779778,CA
268428431772,1175462574,8,A,8,38.9938673,-105.5083188,0,G4000,Colorado,4,8,1779779,CO
12542452026,1814924099,1,A,9,41.5797777,-72.7466665,0,G4000,Connecticut,1,9,1779780,CT
5047105127,1398742998,5,A,10,38.998538,-75.4416616,0,G4000,Delaware,3,10,1779781,DE
158364990,18633403,5,A,11,38.9041031,-77.017229,0,G4000,District of Columbia,3,11,1702382,DC
138904831800,31406193924,5,A,12,28.4574302,-82.4091478,0,G4000,Florida,3,12,294478,FL
149169759045,4740824950,5,A,13,32.6295789,-83.4235109,0,G4000,Georgia,3,13,1705317,GA
16634133472,11777724416,9,A,15,19.8281713,-155.4950401,0,G4000,Hawaii,4,15,1779782,HI
214042831252,2397619893,8,A,16,44.3484222,-114.5588538,0,G4000,Idaho,4,16,1779783,ID
143794894211,6200606440,3,A,17,40.1028754,-89.1526108,0,G4000,Illinois,2,17,1779784,IL
92790537698,1535887357,3,A,18,39.9030256,-86.2839503,0,G4000,Indiana,2,18,448508,IN
144667481633,1077969087,4,A,19,42.0700243,-93.4933473,0,G4000,Iowa,2,19,1779785,IA
211752682810,1346896791,4,A,20,38.4985464,-98.3834298,0,G4000,Kansas,2,20,481813,KS
102266253024,2389483091,6,A,21,37.5336844,-85.2929801,0,G4000,Kentucky,3,21,1779786,KY
111903220951,23747902252,7,A,22,30.8634368,-91.7987173,0,G4000,Louisiana,3,22,1629543,LA
79885774936,11748561064,1,A,23,45.4092789,-68.6665979,0,G4000,Maine,1,23,1779787,ME
25147417568,6983598596,5,A,24,38.9466584,-76.6744939,0,G4000,Maryland,3,24,1714934,MD
20205425910,7130316321,1,A,25,42.1565196,-71.4895915,0,G4000,Massachusetts,1,25,606926,MA
146455475554,104031185771,3,A,26,44.8441757,-85.660493,0,G4000,Michigan,2,26,1779789,MI
206236191895,18924724649,4,A,27,46.3161343,-94.1994801,0,G4000,Minnesota,2,27,662849,MN
121531969224,3928386321,6,A,28,32.6864714,-89.6561377,0,G4000,Mississippi,3,28,1779790,MS
178052626882,2487589369,4,A,29,38.35075,-92.4567826,0,G4000,Missouri,2,29,1779791,MO
376964776680,3868193267,8,A,30,47.0511771,-109.6348174,0,G4000,Montana,4,30,767982,MT
198972429772,1356294775,4,A,31,41.5433014,-99.8118616,0,G4000,Nebraska,2,31,1779792,NE
284332114099,2047841189,8,A,32,39.3310928,-116.6151469,0,G4000,Nevada,4,32,1779793,NV
23188026108,1026190438,1,A,33,43.6726907,-71.5843145,0,G4000,New Hampshire,1,33,1779794,NH
19048075783,3543447118,2,A,34,40.1072744,-74.6652012,0,G4000,New Jersey,1,34,1779795,NJ
314161426332,755674004,8,A,35,34.4346843,-106.1316181,0,G4000,New Mexico,4,35,897535,NM
122054140553,19242497698,2,A,36,42.9133974,-75.5962723,0,G4000,New York,1,36,1779796,NY
125918092834,13472548815,5,A,37,35.53971,-79.1308636,0,G4000,North Carolina,3,37,1027616,NC
178711991307,4398999691,4,A,38,47.4421698,-100.4608163,0,G4000,North Dakota,2,38,1779797,ND
105831379985,10266305761,3,A,39,40.4149297,-82.7119975,0,G4000,Ohio,2,39,1085497,OH
177663043025,3374050771,7,A,40,35.5900512,-97.4868149,0,G4000,Oklahoma,3,40,1102857,OK
248608778890,6190771822,9,A,41,43.9717125,-120.6229578,0,G4000,Oregon,4,41,1155107,OR
115883499352,3396643587,2,A,42,40.9024957,-77.8334514,0,G4000,Pennsylvania,1,42,1779798,PA
2677759613,1323474145,1,A,44,41.5974187,-71.5272723,0,G4000,Rhode Island,1,44,1219835,RI
77858297564,5074366056,5,A,45,33.8741769,-80.8542699,0,G4000,South Carolina,3,45,1779799,SC
196349394266,3379810671,4,A,46,44.4467957,-100.2381762,0,G4000,South Dakota,2,46,1785534,SD
106800181941,2352826875,6,A,47,35.8585639,-86.3493573,0,G4000,Tennessee,3,47,1325873,TN
676634395761,19027462392,7,A,48,31.4347032,-99.2818238,0,G4000,Texas,3,48,1779801,TX
212885012434,6999936465,8,A,49,39.3349925,-111.6563326,0,G4000,Utah,4,49,1455989,UT
23872224593,1034382802,1,A,50,44.0604795,-72.6733274,0,G4000,Vermont,1,50,1779802,VT
102282988386,8503553482,5,A,51,37.5222512,-78.6681938,0,G4000,Virginia,3,51,1779803,VA
172121026344,12540093192,9,A,53,47.4073238,-120.5757999,0,G4000,Washington,4,53,1779804,WA
62266577599,489469489,5,A,54,38.6472854,-80.6183274,0,G4000,West Virginia,3,54,1779805,WV
140269484183,29365442607,3,A,55,44.6309071,-89.7093916,0,G4000,Wisconsin,2,55,1779806,WI
251465042238,1861255811,8,A,56,42.9918024,-107.5419255,0,G4000,Wyoming,4,56,1779807,WY
197749662,1307107436,0,A,60,-14.2661268,-170.6646074,0,G4000,American Samoa,9,60,1802701,AS
543558314,934345914,0,A,66,13.4382886,144.7729493,0,G4000,Guam,9,66,1802705,GU
472262566,4644320317,0,A,69,14.9367835,145.601021,0,G4000,Commonwealth of the Northern Mariana Islands,9,69,1779809,MP
8867867645,4923406204,0,A,72,18.217648,-66.4107992,0,G4000,Puerto Rico,9,72,1779808,PR
347962916,1550265400,0,A,78,18.3267484,-64.9712504,0,G4000,United States Virgin Islands,9,78,1802710,VI
