col0,col1,col2,col3,col4
1,PE2,I/O,,
2,PE3,I/O,,
3,PE4,I/O,,
4,PE5,I/O,,
5,PE6,I/O,,
6,VBAT,Power,,
7,PC13,Input,GPIO_Input,B1_UserButton
8,PC14-OSC32_IN (PC14),I/O,RCC_OSC32_IN,OSC32_IN
9,PC15-OSC32_OUT (PC15),I/O,RCC_OSC32_OUT,OSC32_OUT
10,PF0,I/O,,
11,PF1,I/O,,
12,PF2,I/O,,
13,PF3,I/O,,
14,PF4,I/O,,
15,PF5,I/O,,
16,VSS,Power,,
17,VDD,Power,,
18,PF6,I/O,,
19,PF7,I/O,TIM5_CH2,GPS_1PPS[CN9_26]
20,PF8,I/O,,
21,PF9,I/O,,
22,PF10,I/O,,
23,PH0-OSC_IN (PH0),I/O,RCC_OSC_IN,MCO
24,PH1-OSC_OUT (PH1),I/O,RCC_OSC_OUT,
25,NRST,Reset,,
26,PC0,I/O,,
27,PC1,I/O,,
28,PC2,I/O,,
29,PC3,I/O,,
30,VSSA,Power,,
31,VREF-,Power,,
32,VREF+,MonoIO,,
33,VDDA,Power,,
34,PA0,I/O,,
35,PA1,I/O,,
36,PA2,I/O,,
37,PA3,Input,GPIO_Input,SX_RESET[CN9_1]
38,VSS,Power,,
39,VDD,Power,,
40,PA4,I/O,,
41,PA5,I/O,SPI1_SCK,SPI_A_SCK[CN7_10]
42,PA6,I/O,SPI1_MISO,SPI_A_MISO[CN7_12]
43,PA7,I/O,SPI1_MOSI,SPI_A_MOSI[CN7_14]
44,PC4,Output,GPIO_Output,SX_RXTX_EXT[CN9_9]
45,PC5,I/O,USART3_RX,GPS_TX[CN12_6]
46,PB0,I/O,,
47,PB1,I/O,,
48,PB2,I/O,,
49,PF11,I/O,,
50,PF12,I/O,GPIO_EXTI12,SX_DIO4[CN7_20]
51,VSS,Power,,
52,VDD,Power,,
53,PF13,I/O,,
54,PF14,I/O,GPIO_EXTI14,SX_DIO2[CN10_8]
55,PF15,I/O,GPIO_EXTI15,SX_DIO0[CN10_12]
56,PG0,I/O,,
57,PG1,I/O,,
58,PE7,I/O,,
59,PE8,I/O,,
60,PE9,I/O,,
61,VSS,Power,,
62,VDD,Power,,
63,PE10,I/O,,
64,PE11,I/O,GPIO_EXTI11,SX_DIO3[CN10_6]
65,PE12,I/O,,
66,PE13,I/O,GPIO_EXTI13,SX_DIO1[CN10_10]
67,PE14,I/O,,
68,PE15,I/O,,
69,PB10,I/O,USART3_TX,GPS_RX[CN12_25]
70,VDD12,Power,,
71,VSS,Power,,
72,VDD,Power,,
73,PB12,I/O,,
74,PB13,I/O,,
75,PB14,Output,GPIO_Output,LD3 [Red]
76,PB15,I/O,,
77,PD8,I/O,,
78,PD9,I/O,,
79,PD10,I/O,,
80,PD11,I/O,,
81,PD12,I/O,,
82,PD13,I/O,,
83,VSS,Power,,
84,VDD,Power,,
85,PD14,Output,GPIO_Output,SPI_A_SEL[CN7_16]
