col0,col1,col2,col3,col4,col5,col6,col7,col8
0,0, アレルギー症状の出やすい「特定原料料」は以下のうちどれ？, クルミ, エビ, イクラ, 大豆, エビ, -
1,0, 寝る前にやってはいけないこととは？, 暖かいものを飲む, 読書する, 風呂に入る, テレビ・スマホを見る, テレビ・スマホを見る, -
2,0, 風邪の時に１番効果的な食べ物とは？, 天ぷら, 寿司, おかゆ, ステーキ, ステーキ, -
3,0, 蚊に刺されやすい条件とは？, 体温が高い, 体温が低い, 血圧が高い, 血圧が低い, 体温が高い, -
4,0, 肩こりを治す物質の名前は？, カプサイシン, ドコサヘキサエン酸, GHQ, EPA, EPA, -
5,0, みかんを長持ちさせる方法とは？, へたを下向きにして保存する, みかんを暖めてから保存する, みかんを叩いてから保存する, みかんを転がしてから保存する, へたを下向きにして保存する, -
6,0, 二日酔いを起こさせる物質の名前は？, カテキン, チラミン, ヒスタミン, アセトアルデヒド, アセトアルデヒド, -
7,0, コンビーフの缶詰があの形の理由は？, 肉の酸化を防ぐため, より多く肉を詰め込むため, 持ち運び安くするため, 安価で制作するため, 肉の酸化を防ぐため, -
8,0, あくびの効果とは？, 酸素不足を補う, リラックスできる, 空腹感を抑える, 血流を良くする, リラックスできる, -
9,0, 花粉症の予防に有効な食べ物は？, 納豆, チーズ, ヨーグルト, ジャガイモ, ヨーグルト, -
0,1, 猫の本当の大好物とは？, 魚, パスタ, カレー, 肉, 肉, -
1,1, シマウマの鳴き声は以下のうちどれ？, ギャオー！, ワンワン！, ヒヒーン！, モー！, ワンワン！, -
2,1, ホッキョクウサギの驚くべき特徴とは？, 泳ぐことができる, 3メートル以上ジャンプする, 肉を食べる, 時速100km以上で走る, 肉を食べる, -
3,1, イリナキウサギはとあるキャラクターのモデルとなっていますが、次のうちどれ？, ジャビット, キティちゃん, ピカチュウ, ミッフィー, ピカチュウ, -
4,1, キリンの睡眠時間は？, 20時間, 7時間, 20分, 寝ない, 20分, -
5,1, イカの心臓が３つもある理由とは？, 元々は別々の生き物だったため, 速く活発に動くため, 触手が切れても生き残るため, 弱点を擬態するため, 速く活発に動くため, -
6,1, 平面ガエル、ピパピパの意外な子育て方法とは？, 背中に卵を埋めて育てる, 口の中で育てる, 無精卵を食べさせる, 子供を背中に乗せて運ぶ, 背中に卵を埋めて育てる, -
7,1, パンダマウスは日本ではいつから飼育されていた？, 江戸時代, 明治時代, 大正時代, 昭和時代, 江戸時代, -
0,2, ラーメンに含まれる酔い覚ましの物質とは？, イノシン酸, ペプシン, リチン, ヒスタミン, イノシン酸, -
1,2, 昔のバターの用途とは？, 塗り薬, 胃薬, 鎮痛剤, 食欲増進, 塗り薬, -
2,2, 日本で最初のカレーの具材とは？, 鶏, カエル, スッポン, ヘビ, カエル, -
3,2, パフェとサンデーの違いとは？, 乗っている具材, 値段, 作られた国, 器, 作られた国, -
4,2, 引越しそばの由来とは？, 引越す際に配っていた, 引越した家に長く住めるように, 引越し直後は忙しく簡単に食べられるから, 引越し後の体力回復に効果があるから, 引越す際に配っていた, -
5,2, サラダ味とは何味なのか？, しょうゆ, ドレッシング, サラダ油, 塩, サラダ油, -
6,2, コーヒーが身体に悪い本当の理由とは？, 砂糖の入れすぎ, 水分の取りすぎ, 依存性が高い, 苦すぎるから, 砂糖の入れすぎ, -
7,2, 牡蠣に当たると症状がひどくなってしまう原因は？, 牡蠣が傷みやすいため, 牡蠣がノロウイルスを蓄積しているため, 牡蠣はそもそも生食用ではないため, 牡蠣自体が毒物であるため, 牡蠣がノロウイルスを蓄積しているため, -
8,2, 美味しいみかんの見分けかたとして間違っているものはどれ？, 濃い橙色をしている, 色にムラがない, 皮のキメが細かい, 皮と実が離れている, 皮と実が離れている, -
9,2, ペヤングの商品名にはどういう意味が込められている？, 若いカップルに食べてほしい, 若い男性に食べてほしい, 特に意味はない, 若い女性に食べてほしい, 若いカップルに食べてほしい, -
10,2, 「チャーハン」と「焼き飯」の違いは何？, 違いはない, 卵を入れる順番, 具材の違い, 使用する油の種類, 卵を入れる順番, -
11,2, 「おにぎり」と「おむすび」の違いは何？, 調理方法, 違いはない, 発祥地, 形, 違いはない, -
12,2, バターとマーガリンの違いとして正しいものは？, 牛のミルクか山羊のミルクかの違い, 塩味（えんみ）の違い, 動物性脂肪と植物性脂肪の違い, 生まれた国の違い, 動物性脂肪と植物性脂肪の違い, -
0,3, 40分で終結した戦争があったが、その理由は？, 圧倒的な戦力差, 元々戦う気が無かった, 人数が少なかった, 武器が無かった, 圧倒的な戦力差, -
1,3, 日本でライターを発明したのは誰？, 平賀源内, 松田松陰, 久坂玄瑞, 田中久重, 平賀源内, -
2,3, ハロウィン発祥の国は？, アイルランド, アメリカ, イタリア, ニュージーランド, アイルランド, -
3,3, 大学芋や大学ノートの「大学」はどこの大学か？, 早稲田大学, 京都大学, 東京大学, 慶応大学, 東京大学, -
4,3, 歴史上の戦いで「○○の乱」などの「乱」の意味とは？, 農民が起こした反乱で失敗した戦い, 農民が起こした反乱で成功した戦い, 権力者に対して反乱を起こし失敗した戦い, 権力者に対して反乱を起こし成功した戦い, 権力者に対して反乱を起こし失敗した戦い, -
5,3, 日本で傘が一般的に普及したのはどの時代？, 室町時代, 安土桃山時代, 江戸時代, 明治時代, 江戸時代, -
6,3, ローソンはどの国で生まれた？, インド, イギリス, イタリア, アメリカ, アメリカ, -
