col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10
ARS,Argentenian Peso,ARS,AR,"->>>,>>>,>>>,>>9.99",False,?,?,?,?,?
ATS,Austrian Schilling,ATS,AT,"->>>,>>>,>>>,>>9.99",True,?,?,?,?,?
AUD,Australian Dollar,AUD,AU,"->>>,>>>,>>>,>>9.99",False,?,?,?,?,?
BAM,Convertible Marka,BAM,BA,"->>>,>>>,>>>,>>9.99",False,?,?,?,?,?
BDT,Bangladeshi Taka,BDT,BD,"->>>,>>>,>>>,>>9.99",False,?,?,?,?,?
BEF,Belgian Franc,BEF,BE,"->>,>>>,>>>,>>>,>>9",True,?,?,?,?,?
BGL,Bulgarian Lev,BGL,BG,"->>,>>>,>>>,>>>,>>9",False,?,?,?,?,?
BRL,Brazilian Real,BRL,BR,"->>>,>>>,>>>,>>9.99",False,?,?,?,?,?
CAD,Canadian Dollar,CA$,CA,"->>>,>>>,>>>,>>9.99",False,?,?,?,?,?
CHF,Swiss Franc,CHF,CH,"->>>,>>>,>>>,>>9.99",False,?,?,?,?,?
CLP,Chilean Peso,CLP,CL,"->>,>>>,>>>,>>>,>>9",False,?,?,?,?,?
CNY,Chinese Yuan Renminbi,CNY,CN,"->>>,>>>,>>>,>>9.99",False,?,?,?,?,?
CRC,Costa Rican Colon,CRC,CR,"->>>,>>>,>>>,>>9.99",False,?,?,?,?,?
CYP,Cyprus Pound,CYP,CY,"->>>,>>>,>>>,>>9.99",False,?,?,?,?,?
CZK,Czech Koruna,CZK,CZ,"->>>,>>>,>>>,>>9.99",False,?,?,?,?,?
DEM,Deutsche Mark,DM ,DE,"->>>,>>>,>>>,>>9.99",True,?,?,?,?,?
DKK,Danish Krone,DKK,DK,"->>>,>>>,>>>,>>9.99",False,?,?,?,?,?
DZD,Algerian Dinar,DZD,DZ,"->>>,>>>,>>>,>>9.99",False,?,?,?,?,?
EEK,Estonian Kroon,EEK,EE,"->>>,>>>,>>>,>>9.99",False,?,?,?,?,?
EGP,Egyptian Pound,EGP,EG,"->>>,>>>,>>>,>>9.99",False,?,?,?,?,?
ESP,Spanish Peseta,ESP,ES,"->>,>>>,>>>,>>>,>>9",True,?,?,?,?,?
EUR,European Monetary Unit,EUR,99,"->>>,>>>,>>>,>>9.99",True,?,?,?,?,?
FIM,Finnish Markka,FIM,FI,"->>>,>>>,>>>,>>9.99",True,?,?,?,?,?
FRF,French Franc,FFR,FR,"->>>,>>>,>>>,>>9.99",True,?,?,?,?,?
GBP,Pound Sterling,GBP,GB,"->>>,>>>,>>>,>>9.99",False,?,?,?,?,?
GRD,Greek Drachma,GRD,GR,"->>,>>>,>>>,>>>,>>9",False,?,?,?,?,?
GTQ,Guatemalan Quetzal,GTQ,GT,"->>>,>>>,>>>,>>9.99",False,?,?,?,?,?
HKD,Hong Kong Dollar,HK$,HK,"->>>,>>>,>>>,>>9.99",False,?,?,?,?,?
HRK,Croatian Kuna,HRK,HR,"->>>,>>>,>>>,>>9.99",False,?,?,?,?,?
HUF,Hungarian Forint,HUF,HU,"->>,>>>,>>>,>>>,>>9",False,?,?,?,?,?
IDR,Indonesian Rupiah,IDR,ID,"->>,>>>,>>>,>>>,>>9",False,?,?,?,?,?
IEP,Irish Punt,IEP,IE,"->>>,>>>,>>>,>>9.99",True,?,?,?,?,?
ILS,Israeli New Shekel,ILS,IL,"->>>,>>>,>>>,>>9.99",False,?,?,?,?,?
INR,Indian Rupee,INR,IN,"->>>,>>>,>>>,>>9.99",False,?,?,?,?,?
