col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17
020917Xim_WT_AJ6,5.0,12758,TE,249.41,260.44,5.696,3118.8,39800000.0,119.61,1530000.0,49.425,631000.0,259.26,3310000.0,438.32,5590000.0,
020917Xim_WT_AJ6,6.0,15432,TE,186.86,296.17,7.8161,3036.9,46900000.0,111.81,1730000.0,47.823,738000.0,224.43,3460000.0,421.22,6500000.0,
020917Xim_WT_AJ6,7.0,28589,ICM,222.31,213.83,10.686,2409.9,68900000.0,102.01,2920000.0,317.97,9090000.0,239.54,6850000.0,325.8,9310000.0,
020917Xim_WT_AJ6,7.2,28589,TE,222.31,213.83,10.686,2778.401,68900000.0,107.262,2920000.0,548.923,9090000.0,253.216,6850000.0,139.958,9310000.0,
020917Xim_WT_AJ6,8.0,17390,TE,188.1,257.0,8.6276,2823.2,49100000.0,173.26,3010000.0,400.55,6970000.0,251.82,4380000.0,174.16,3030000.0,
020917Xim_WT_AJ6,9.0,8530,TE,293.09,261.3,9.7164,2127.6,18100000.0,3275.8,27900000.0,136.98,1170000.0,242.59,2070000.0,559.13,4770000.0,
020917Xim_WT_AJ6,10.0,8806,TE,227.1,326.78,9.5525,2728.9,24000000.0,3260.9,28700000.0,163.9,1440000.0,261.27,2300000.0,620.75,5470000.0,
020917Xim_WT_AJ6,11.0,9551,TE,296.43,200.66,10.313,2013.0,19200000.0,88.584,846000.0,41.043,392000.0,243.66,2330000.0,495.6,4730000.0,
020917Xim_WT_AJ6,12.0,9102,TE,326.34,242.06,11.091,2235.2,20300000.0,121.86,1110000.0,47.802,435000.0,236.95,2160000.0,514.05,4680000.0,
020917Xim_WT_AJ6,13.0,7759,TE,278.43,310.27,11.341,2515.0,19500000.0,3336.3,25900000.0,139.6,1080000.0,244.35,1900000.0,589.6,4570000.0,
020917Xim_WT_AJ6,14.0,14517,ICM,162.33,217.25,15.36,2887.3,41900000.0,98.771,1430000.0,48.503,704000.0,239.77,3480000.0,372.58,5410000.0,
020917Xim_WT_AJ6,15.0,5715,TE,267.02,349.48,18.049,3038.6,17400000.0,3648.9,20900000.0,166.82,953000.0,235.28,1340000.0,526.99,3010000.0,
020917Xim_WT_AJ6,16.0,9777,TE,319.58,175.37,19.705,1848.9,18100000.0,83.662,818000.0,40.033,391000.0,231.49,2260000.0,426.98,4170000.0,
020917Xim_WT_AJ6,17.0,6795,ICM,221.6,259.9,15.786,1959.1,13300000.0,88.37,600000.0,71.667,487000.0,246.06,1670000.0,1502.0,10200000.0,
020917Xim_WT_AJ6,18.0,10166,TE,253.92,170.82,21.185,2009.8,20400000.0,90.366,919000.0,37.469,381000.0,267.32,2720000.0,302.79,3080000.0,
