col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19
1,402709,4,D73F30750EAC749EE043C616A9C3EA01,2013-03-06 10:26:46,0.0,2013-02-19 09:48:37,1,91201,SAS,Averaging Pipeline,,210777,Averaging Pipeline,MoM,2015-05-02 00:00:00,2013-02-19 09:48:37,Preprocessing no demix,Preprocess. Pipeline (no demix),AveragingPipeline
2,402709,4,D7A7547AD4210B57E043C616A9C3E8C6,2013-03-11 14:41:26,0.0,2013-03-05 10:34:03,1,99171,SAS,pstr20130302/3C196/1,,217676,pstr20130302/3C196/1,MoM,2015-05-02 00:00:00,2013-03-05 10:34:03,Preprocessing no demix,Preprocess. Pipeline (no demix),AveragingPipeline
3,402709,4,D7A77735E41E186BE043C616A9C3F504,2013-03-11 14:51:08,0.0,2013-03-05 10:30:04,1,99174,SAS,pstr20130302/3C196/2,,217684,pstr20130302/3C196/2,MoM,2015-05-02 00:00:00,2013-03-05 10:30:04,Preprocessing no demix,Preprocess. Pipeline (no demix),AveragingPipeline
4,402709,4,D7A78361706D1D06E043C616A9C33217,2013-03-11 14:54:33,0.0,2013-03-05 11:35:03,1,99175,SAS,pstr20130302/J0842+4,,217688,pstr20130302/J0842+4,MoM,2015-05-02 00:00:00,2013-03-05 11:35:03,Preprocessing no demix,Preprocess. Pipeline (no demix),AveragingPipeline
5,402709,4,D7A7B33FA4302F96E043C616A9C3AD48,2013-03-11 15:07:55,0.0,2013-03-05 12:23:03,1,99179,SAS,pstr20130302/J1047+5,,217697,pstr20130302/J1047+5,MoM,2015-05-02 00:00:00,2013-03-05 12:23:03,Preprocessing no demix,Preprocess. Pipeline (no demix),AveragingPipeline
6,402709,4,D7A7FA60501449C5E043C616A9C398BA,2013-03-11 15:27:48,0.0,2013-03-05 12:39:03,1,99185,SAS,pstr20130302/J1047+5,,217713,pstr20130302/J1047+5,MoM,2015-05-02 00:00:00,2013-03-05 12:39:03,Preprocessing no demix,Preprocess. Pipeline (no demix),AveragingPipeline
7,402709,4,D7A805DC415A4E1EE043C616A9C3DDFA,2013-03-11 15:31:03,0.0,2013-03-05 10:42:04,1,99186,SAS,pstr20130302/3C196/6,,217716,pstr20130302/3C196/6,MoM,2015-05-02 00:00:00,2013-03-05 10:42:04,Preprocessing no demix,Preprocess. Pipeline (no demix),AveragingPipeline
8,402709,4,D7A834A850BD5F50E043C616A9C3BCB4,2013-03-11 15:44:07,0.0,2013-03-05 11:51:03,1,99190,SAS,pstr20130302/J0842+4,,217728,pstr20130302/J0842+4,MoM,2015-05-02 00:00:00,2013-03-05 11:51:03,Preprocessing no demix,Preprocess. Pipeline (no demix),AveragingPipeline
9,402709,4,D7A84C9578BF67DDE043C616A9C3E628,2013-03-11 15:50:47,0.0,2013-03-05 10:34:03,1,99192,SAS,pstr20130302/3C196/8,,217732,pstr20130302/3C196/8,MoM,2015-05-02 00:00:00,2013-03-05 10:34:03,Preprocessing no demix,Preprocess. Pipeline (no demix),AveragingPipeline
10,402632,4,D7B46DCB13F4264EE043C616A9C3AE65,2013-03-12 06:19:04,-1.0,1989-12-31 23:59:59,1,86788,SAS,3C53 average,,203358,3C53 average,MoM,2015-03-01 00:00:00,1990-01-01 00:00:00,unknown,Preprocces. Pipeline (no demix),AveragingPipeline
