col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22
Q4,01:53.0,113.0,Turnover: 3 Second Violation,Karl-Anthony Towns,,CNC,Towns (MIN) is imminently exiting the lane when the count reaches three.,http://official.nba.com/last-two-minute-report/?gameNo=0021600940&eventNum=1062,20170403PORMIN,20170403PORMIN-0,POR,Dakotaville,20170403,Courtney Kirkland,Gediminas Petraitis,Zach Zarba,109,110,L2M-POR-MIN-04-03-17.pdf,http://www.basketball-reference.com/boxscores/201704030MIN.html,POR,MIN
Q4,01:49.0,109.0,Foul: Offensive,Gorgui Dieng,Allen Crabbe,CNC,Dieng (MIN) sets the screen on Crabbe (POR) and gives him room to avoid the contact.,http://official.nba.com/last-two-minute-report/?gameNo=0021600940&eventNum=1063,20170403PORMIN,20170403PORMIN-1,POR,West Dianeshire,20170403,Courtney Kirkland,Gediminas Petraitis,Zach Zarba,109,110,L2M-POR-MIN-04-03-17.pdf,http://www.basketball-reference.com/boxscores/201704030MIN.html,POR,MIN
Q4,01:23.0,83.0,Foul: Shooting,Andrew Wiggins,Damian Lillard,CNC,Wiggins (MIN) maintains legal guarding position and makes incidental contact with Lillard (POR) that does not affect his drive to the basket and shot attempt.,http://official.nba.com/last-two-minute-report/?gameNo=0021600940&eventNum=1064,20170403PORMIN,20170403PORMIN-2,POR,Henrytown,20170403,Courtney Kirkland,Gediminas Petraitis,Zach Zarba,109,110,L2M-POR-MIN-04-03-17.pdf,http://www.basketball-reference.com/boxscores/201704030MIN.html,POR,MIN
Q4,01:16.0,76.0,Foul: Personal,Damian Lillard,Karl-Anthony Towns,CNC,Lillard (POR) makes incidental contact with Towns (MIN) that does not affect his SQBR.,http://official.nba.com/last-two-minute-report/?gameNo=0021600940&eventNum=1065,20170403PORMIN,20170403PORMIN-3,POR,Sullivanborough,20170403,Courtney Kirkland,Gediminas Petraitis,Zach Zarba,109,110,L2M-POR-MIN-04-03-17.pdf,http://www.basketball-reference.com/boxscores/201704030MIN.html,MIN,POR
Q4,01:03.0,63.0,Foul: Personal,CJ McCollum,Brandon Rush,CNC,McCollum (POR) makes incidental contact with Rush (MIN) off ball.,http://official.nba.com/last-two-minute-report/?gameNo=0021600940&eventNum=1066,20170403PORMIN,20170403PORMIN-4,POR,South Melissafort,20170403,Courtney Kirkland,Gediminas Petraitis,Zach Zarba,109,110,L2M-POR-MIN-04-03-17.pdf,http://www.basketball-reference.com/boxscores/201704030MIN.html,MIN,POR
Q4,00:58.3,58.3,Foul: Shooting,Al-Farouq Aminu,Karl-Anthony Towns,CNC,Aminu (POR) is in a legal guarding position and makes incidental contact with Towns (MIN) that does not affect his post move and shot attempt.,http://official.nba.com/last-two-minute-report/?gameNo=0021600940&eventNum=1067,20170403PORMIN,20170403PORMIN-5,POR,Caldwellfurt,20170403,Courtney Kirkland,Gediminas Petraitis,Zach Zarba,109,110,L2M-POR-MIN-04-03-17.pdf,http://www.basketball-reference.com/boxscores/201704030MIN.html,MIN,POR
Q4,00:55.3,55.3,Foul: Shooting,Ricky Rubio,Damian Lillard,CNC,Rubio (MIN) legally contests Lillard's (POR) jump shot attempt.,http://official.nba.com/last-two-minute-report/?gameNo=0021600940&eventNum=1068,20170403PORMIN,20170403PORMIN-6,POR,South Lisa,20170403,Courtney Kirkland,Gediminas Petraitis,Zach Zarba,109,110,L2M-POR-MIN-04-03-17.pdf,http://www.basketball-reference.com/boxscores/201704030MIN.html,POR,MIN
Q4,00:38.0,38.0,Foul: Personal,Al-Farouq Aminu,Ricky Rubio,CNC,Aminu (POR) maintains legal guarding position and does not affect Rubio's (MIN) SQBR.,http://official.nba.com/last-two-minute-report/?gameNo=0021600940&eventNum=1069,20170403PORMIN,20170403PORMIN-7,POR,Fullerborough,20170403,Courtney Kirkland,Gediminas Petraitis,Zach Zarba,109,110,L2M-POR-MIN-04-03-17.pdf,http://www.basketball-reference.com/boxscores/201704030MIN.html,MIN,POR
Q4,00:35.9,35.9,Foul: Shooting,Damian Lillard,Karl-Anthony Towns,,[Incidental or immaterial] LATR shows that Lillard (POR) makes contact with Towns' (MIN) arm.,http://official.nba.com/last-two-minute-report/?gameNo=0021600940&eventNum=1070,20170403PORMIN,20170403PORMIN-8,POR,Charlesberg,20170403,Courtney Kirkland,Gediminas Petraitis,Zach Zarba,109,110,L2M-POR-MIN-04-03-17.pdf,http://www.basketball-reference.com/boxscores/201704030MIN.html,MIN,POR
Q4,00:35.4,35.4,Foul: Shooting,Al-Farouq Aminu,Karl-Anthony Towns,CNC,Aminu (POR) legally contests the play at the basket by Towns (MIN).,http://official.nba.com/last-two-minute-report/?gameNo=0021600940&eventNum=1071,20170403PORMIN,20170403PORMIN-9,POR,Morrisport,20170403,Courtney Kirkland,Gediminas Petraitis,Zach Zarba,109,110,L2M-POR-MIN-04-03-17.pdf,http://www.basketball-reference.com/boxscores/201704030MIN.html,MIN,POR
Q4,00:35.0,35.0,Turnover: 5 Second Inbound,Evan Turner,,INC,Turner (POR) does not inbound the ball within 5 seconds.,http://official.nba.com/last-two-minute-report/?gameNo=0021600940&eventNum=1072,20170403PORMIN,20170403PORMIN-10,POR,Cooperburgh,20170403,Courtney Kirkland,Gediminas Petraitis,Zach Zarba,109,110,L2M-POR-MIN-04-03-17.pdf,http://www.basketball-reference.com/boxscores/201704030MIN.html,MIN,POR
Q4,00:32.1,32.1,Foul: Shooting,Gorgui Dieng,Allen Crabbe,CC,Dieng (MIN) makes contact to Crabbe's (POR) head that affects his driving shot attempt.,http://official.nba.com/last-two-minute-report/?gameNo=0021600940&eventNum=501,20170403PORMIN,20170403PORMIN-11,POR,Daughertymouth,20170403,Courtney Kirkland,Gediminas Petraitis,Zach Zarba,109,110,L2M-POR-MIN-04-03-17.pdf,http://www.basketball-reference.com/boxscores/201704030MIN.html,POR,MIN
Q4,00:32.1,32.1,Violation: Lane,Ricky Rubio,Allen Crabbe,,[Observable in enhanced video] Rubio (MIN) enters the area inside the three-point line prior to the free throw being released.,http://official.nba.com/last-two-minute-report/?gameNo=0021600940&eventNum=1073,20170403PORMIN,20170403PORMIN-12,POR,South Eric,20170403,Courtney Kirkland,Gediminas Petraitis,Zach Zarba,109,110,L2M-POR-MIN-04-03-17.pdf,http://www.basketball-reference.com/boxscores/201704030MIN.html,POR,MIN
Q4,00:12.5,12.5,Foul: Shooting,Al-Farouq Aminu,Ricky Rubio,CNC,Aminu (POR) maintains legal guarding position and makes incidental contact with Rubio (MIN) that does not affect his drive to the basket and shot attempt.,http://official.nba.com/last-two-minute-report/?gameNo=0021600940&eventNum=1074,20170403PORMIN,20170403PORMIN-13,POR,Danielburgh,20170403,Courtney Kirkland,Gediminas Petraitis,Zach Zarba,109,110,L2M-POR-MIN-04-03-17.pdf,http://www.basketball-reference.com/boxscores/201704030MIN.html,MIN,POR
Q4,00:12.3,12.3,Foul: Loose Ball,Maurice Harkless,Karl-Anthony Towns,INC,Harkless (POR) clamps Towns' (MIN) arm during rebounding.,http://official.nba.com/last-two-minute-report/?gameNo=0021600940&eventNum=1074,20170403PORMIN,20170403PORMIN-14,POR,Lake Leslieview,20170403,Courtney Kirkland,Gediminas Petraitis,Zach Zarba,109,110,L2M-POR-MIN-04-03-17.pdf,http://www.basketball-reference.com/boxscores/201704030MIN.html,MIN,POR
Q4,00:02.2,2.2,Foul: Shooting,Ricky Rubio,Damian Lillard,CNC,Rubio (MIN) legally contests Lillard's (POR) jump shot attempt.,http://official.nba.com/last-two-minute-report/?gameNo=0021600940&eventNum=1075,20170403PORMIN,20170403PORMIN-15,POR,Elaineville,20170403,Courtney Kirkland,Gediminas Petraitis,Zach Zarba,109,110,L2M-POR-MIN-04-03-17.pdf,http://www.basketball-reference.com/boxscores/201704030MIN.html,POR,MIN
Q4,00:00.9,0.9,Foul: Loose Ball,Andrew Wiggins,Al-Farouq Aminu,CNC,Wiggins (MIN) and Aminu (POR) make incidental contact with one another during rebounding.,http://official.nba.com/last-two-minute-report/?gameNo=0021600940&eventNum=1076,20170403PORMIN,20170403PORMIN-16,POR,South Marcmouth,20170403,Courtney Kirkland,Gediminas Petraitis,Zach Zarba,109,110,L2M-POR-MIN-04-03-17.pdf,http://www.basketball-reference.com/boxscores/201704030MIN.html,POR,MIN
