col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13
Adair,602,1,166,470,0,0.0,-100.00%,19_001,19.0,2.0,4.0,,
Adams,283,0,0,273,0,0.0,0.00%,19_002,19.0,2.0,4.0,,
Allamakee,"1,043",2,192,961,0,0.0,-100.00%,19_003,19.0,2.0,4.0,,
Appanoose,945,0,0,814,0,0.0,0.00%,19_004,19.0,2.0,4.0,,
Audubon,459,0,0,439,0,0.0,0.00%,19_005,19.0,2.0,4.0,,
Benton,"1,801",0,0,"1,906",C,,,19_006,19.0,2.0,4.0,,
Black Hawk,"11,096",0,0,"9,820",5,51.0,,19_007,19.0,2.0,4.0,,
Boone,"1,936",1,52,"1,803",C,,,19_008,19.0,2.0,4.0,,
Bremer,"2,175",0,0,"2,044",C,,,19_009,19.0,2.0,4.0,,
Buchanan,"1,736",1,58,"1,497",C,,,19_010,19.0,2.0,4.0,,
Buena Vista,"1,852",1,54,"1,699",0,0.0,-100.00%,19_011,19.0,2.0,4.0,,
Butler,"1,098",3,273,937,0,0.0,-100.00%,19_012,19.0,2.0,4.0,,
Calhoun,801,0,0,605,0,0.0,0.00%,19_013,19.0,2.0,4.0,,
Carroll,"1,723",1,58,"1,383",0,0.0,-100.00%,19_014,19.0,2.0,4.0,,
Cass,"1,072",2,187,845,C,,,19_015,19.0,2.0,4.0,,
Cedar,"1,366",0,0,"1,228",C,,,19_016,19.0,2.0,4.0,,
Cerro Gordo,"3,526",1,28,"3,036",C,,,19_017,19.0,2.0,4.0,,
Cherokee,"1,000",0,0,749,0,0.0,0.00%,19_018,19.0,2.0,4.0,,
Chickasaw,"1,011",0,0,839,0,0.0,0.00%,19_019,19.0,2.0,4.0,,
Clarke,688,0,0,607,0,0.0,0.00%,19_020,19.0,2.0,4.0,,
Clay,"1,224",2,163,"1,014",0,0.0,-100.00%,19_021,19.0,2.0,4.0,,
Clayton,"1,399",1,71,"1,161",0,0.0,-100.00%,19_022,19.0,2.0,4.0,,
Clinton,"3,714",1,27,"3,335",C,,,19_023,19.0,2.0,4.0,,
Crawford,"1,421",0,0,"1,252",0,0.0,0.00%,19_024,19.0,2.0,4.0,,
Dallas,"2,816",3,107,"3,629",C,,,19_025,19.0,2.0,4.0,,
Davis,643,0,0,532,C,,,19_026,19.0,2.0,4.0,,
Decatur,886,1,113,796,0,0.0,-100.00%,19_027,19.0,2.0,4.0,,
Delaware,"1,536",6,391,"1,288",C,,,19_028,19.0,2.0,4.0,,
Des Moines,"3,124",0,0,"2,838",C,,,19_029,19.0,2.0,4.0,,
Dickinson,"1,020",0,0,954,C,,,19_030,19.0,2.0,4.0,,
Dubuque,"7,075",3,42,"7,080",C,,,19_031,19.0,2.0,4.0,,
Emmet,"1,039",0,0,858,0,0.0,0.00%,19_032,19.0,2.0,4.0,,
Fayette,"1,701",2,118,"1,421",0,0.0,-100.00%,19_033,19.0,2.0,4.0,,
Floyd,"1,200",0,0,"1,039",0,0.0,0.00%,19_034,19.0,2.0,4.0,,
Franklin,847,0,0,705,0,0.0,0.00%,19_035,19.0,2.0,4.0,,
Fremont,557,0,0,503,C,,,19_036,19.0,2.0,4.0,,
Greene,779,1,128,605,C,,,19_037,19.0,2.0,4.0,,
Grundy,893,0,0,837,0,0.0,0.00%,19_038,19.0,2.0,4.0,,
Guthrie,761,0,0,661,0,0.0,0.00%,19_039,19.0,2.0,4.0,,
Hamilton,"1,128",1,89,"1,025",0,0.0,-100.00%,19_040,19.0,2.0,4.0,,
Hancock,961,0,0,755,0,0.0,0.00%,19_041,19.0,2.0,4.0,,
Hardin,"1,737",0,0,"1,436",C,,,19_042,19.0,2.0,4.0,,
Harrison,"1,119",1,89,"1,105",0,0.0,-100.00%,19_043,19.0,2.0,4.0,,
Henry,"1,536",2,130,"1,374",0,0.0,-100.00%,19_044,19.0,2.0,4.0,,
Howard,741,1,135,643,C,,,19_045,19.0,2.0,4.0,,
Humboldt,832,0,0,657,C,,,19_046,19.0,2.0,4.0,,
Ida,586,0,0,440,C,,,19_047,19.0,2.0,4.0,,
Iowa,"1,070",0,0,"1,149",C,,,19_048,19.0,2.0,4.0,,
Jackson,"1,498",1,67,"1,350",C,,,19_049,19.0,2.0,4.0,,
Jasper,"2,442",2,82,"2,351",C,,,19_050,19.0,2.0,4.0,,
Jefferson,"1,213",0,0,938,0,0.0,0.00%,19_051,19.0,2.0,4.0,,
Johnson,"10,933",3,27,"11,734",C,,,19_052,19.0,2.0,4.0,,
Jones,"1,378",0,0,"1,284",C,,,19_053,19.0,2.0,4.0,,
Keokuk,864,3,347,767,0,0.0,-100.00%,19_054,19.0,2.0,4.0,,
Kossuth,"1,390",1,72,"1,025",C,,,19_055,19.0,2.0,4.0,,
Lee,"2,638",2,76,"2,446",C,,,19_056,19.0,2.0,4.0,,
Linn,"13,891",7,50,"14,746",4,27.0,-46.20%,19_057,19.0,2.0,4.0,,
Louisa,874,0,0,863,0,0.0,0.00%,19_058,19.0,2.0,4.0,,
Lucas,678,0,0,623,0,0.0,0.00%,19_059,19.0,2.0,4.0,,
Lyon,917,1,109,841,0,0.0,-100.00%,19_119,19.0,2.0,4.0,,
Madison,"1,031",1,97,"1,045",0,0.0,-100.00%,19_121,19.0,2.0,4.0,,
Mahaska,"1,717",0,0,"1,538",0,0.0,0.00%,19_123,19.0,2.0,4.0,,
Marion,"2,591",0,0,"2,543",0,0.0,0.00%,19_125,19.0,2.0,4.0,,
Marshall,"2,889",0,0,"2,564",C,,,19_127,19.0,2.0,4.0,,
Mills,"1,100",2,182,"1,086",C,,,19_129,19.0,2.0,4.0,,
Mitchell,785,0,0,782,C,,,19_131,19.0,2.0,4.0,,
Monona,671,1,149,571,0,0.0,-100.00%,19_133,19.0,2.0,4.0,,
Monroe,558,0,0,499,0,0.0,0.00%,19_135,19.0,2.0,4.0,,
Montgomery,820,0,0,740,0,0.0,0.00%,19_137,19.0,2.0,4.0,,
Muscatine,"3,102",0,0,"3,029",C,,,19_139,19.0,2.0,4.0,,
O'Brien,"1,198",1,83,895,0,0.0,-100.00%,19_141,19.0,2.0,4.0,,
Osceola,514,0,0,500,0,0.0,0.00%,19_143,19.0,2.0,4.0,,
Page,"1,254",1,80,"1,057",C,,,19_145,19.0,2.0,4.0,,
Palo Alto,914,1,109,725,C,,,19_147,19.0,2.0,4.0,,
Plymouth,"2,101",1,48,"1,755",C,,,19_149,19.0,2.0,4.0,,
Pocahontas,633,1,158,563,0,0.0,-100.00%,19_151,19.0,2.0,4.0,,
Polk,"25,121",11,44,"27,325",18,66.0,50.40%,19_153,19.0,2.0,4.0,,
Pottawattamie,"6,672",2,30,"6,318",6,95.0,216.80%,19_155,19.0,2.0,4.0,,
Poweshiek,"1,626",1,62,"1,631",C,,,19_157,19.0,2.0,4.0,,
Ringgold,430,0,0,303,0,0.0,0.00%,19_159,19.0,2.0,4.0,,
Sac,830,0,0,663,0,0.0,0.00%,19_161,19.0,2.0,4.0,,
Scott,"11,698",4,34,"11,641",C,,,19_163,19.0,2.0,4.0,,
Shelby,997,0,0,858,0,0.0,0.00%,19_165,19.0,2.0,4.0,,
Sioux,"3,492",8,229,"3,059",0,0.0,-100.00%,19_167,19.0,2.0,4.0,,
Story,"9,090",1,11,"9,318",C,,,19_169,19.0,2.0,4.0,,
Tama,"1,354",1,74,"1,255",0,0.0,-100.00%,19_171,19.0,2.0,4.0,,
Taylor,527,2,380,429,0,0.0,-100.00%,19_173,19.0,2.0,4.0,,
Union,969,0,0,933,C,,,19_175,19.0,2.0,4.0,,
Van Buren,543,1,184,523,0,0.0,-100.00%,19_177,19.0,2.0,4.0,,
Wapello,"2,646",0,0,"2,377",C,,,19_179,19.0,2.0,4.0,,
Warren,"3,317",1,30,"3,326",0,0.0,-100.00%,19_181,19.0,2.0,4.0,,
Washington,"1,420",0,0,"1,372",C,,,19_183,19.0,2.0,4.0,,
Wayne,469,2,426,415,0,0.0,-100.00%,19_185,19.0,2.0,4.0,,
Webster,"3,277",1,31,"3,239",C,,,19_187,19.0,2.0,4.0,,
Winnebago,"1,026",1,97,879,0,0.0,-100.00%,19_189,19.0,2.0,4.0,,
Winneshiek,"2,259",1,44,"1,962",C,,,19_191,19.0,2.0,4.0,,
Woodbury,"7,959",2,25,"7,700",7,91.0,261.80%,19_193,19.0,2.0,4.0,,
Worth,544,0,0,506,0,0.0,0.00%,19_195,19.0,2.0,4.0,,
Wright,"1,002",1,100,856,0,0.0,-100.00%,19_197,19.0,2.0,4.0,,
