col0,col1,col2,col3,col4,col5,col6,col7,col8,col9
kcat,,,MAT1,,,2.2,2.0,,
km,,met-L_c,MAT1,,,,,0.014,0.72
km,,amet_c,MAT1,,,,,0.11,0.25
km,,atp_c,MAT1,,,1.414213562,2.0,,
km,,pi_c,MAT1,,,1.0,2.0,,
km,,ppi_c,MAT1,,,0.5,2.0,,
kcat,,,MAT3,,,15.8,2.0,,
km,,met-L_c,MAT3,,,1.2,2.0,,
km,,amet_c,MAT3,,,0.4,2.0,,
km,,atp_c,MAT3,,,1.414213562,2.0,,
km,,pi_c,MAT3,,,1.0,2.0,,
km,,ppi_c,MAT3,,,0.5,2.0,,
relaxed_dissociation_constant,,amet_c,MAT3,,,0.095,2.0,,
transfer_constant,,,MAT3,,,0.1,2.0,,
kcat,,,GNMT1,,,,,0.7,60.0
km,,amet_c,GNMT1,,,0.35,2.0,,
km,,ahcys_c,GNMT1,,,0.010954451,2.0,,
km,,gly_c,GNMT1,,,1.469693846,2.0,,
km,,sarcs_c,GNMT1,,,0.0001,2.0,,
transfer_constant,,,GNMT1,,,1.0,2.0,,
relaxed_dissociation_constant,,amet_c,GNMT1,,,,,0.03,2.0
tense_dissociation_constant,,mlthf_c,GNMT1,,,0.3,2.0,,
inhibition_constant,,ahcys_c,GNMT1,,,0.052,2.0,,
kcat,,,AHC1,,,,,120.0,400.0
km,,ahcys_c,AHC1,,,1.4,2.0,,
km,,adn_c,AHC1,,,0.004472136,2.0,,
km,,hcys-L_c,AHC1,,,0.004242641,2.0,,
kcat,,,MS1,,,,,1.0,3.3
km,,5mthf_c,MS1,,,0.089,2.0,,
km,,hcys-L_c,MS1,,,,,0.001,0.003
km,,met-L_c,MS1,,,0.038729833,2.0,,
km,,thf_c,MS1,,,0.022449944,2.0,,
kcat,,,BHMT1,,,,,6.0,35.0
km,,hcys-L_c,BHMT1,,,,,0.012,0.032
km,,met-L_c,BHMT1,,,0.0015,2.0,,
km,,dmgly_c,BHMT1,,,0.002,2.0,,
km,,glyb_c,BHMT1,,,1.267280553,2.0,,
kcat,,,CBS1,,,,,10.0,188.0
km,,hcys-L_c,CBS1,,,,,0.001,0.025
km,,ser-L_c,CBS1,,,,,0.002,0.004
km,,cyst-L_c,CBS1,,,0.00223607,2.0,,
transfer_constant,,,CBS1,,,1.0,2.0,,
relaxed_dissociation_constant,,amet_c,CBS1,,,0.092195445,2.0,,
kcat,,,MTHFR1,,,,,1.3,4.2
km,,mlthf_c,MTHFR1,,,,,0.075,0.088
km,,5mthf_c,MTHFR1,,,0.02,2.0,,
km,,nadph_c,MTHFR1,,,,,0.016,0.028
km,,nadp_c,MTHFR1,,,0.001224745,2.0,,
transfer_constant,,,MTHFR1,,,3.0,2.0,,
relaxed_dissociation_constant,,ahcys_c,MTHFR1,,,0.003,2.0,,
tense_dissociation_constant,,amet_c,MTHFR1,,,0.003,2.0,,
kcat,,,METH_Gen,,,13.0,2.0,,
km,,amet_c,METH_Gen,,,,,0.007,0.013
km,,mga_c,METH_Gen,,,,,0.004,0.0094
km,,cmga_c,METH_Gen,,,,,0.004,0.0094
km,,ahcys_c,METH_Gen,,,,,0.0006,0.28
inhibition_constant,,5mthf_c,METH_Gen,,,0.004,2.0,,
formation_energy,met-L,,,,,492.0,17.3830401,,
formation_energy,atp,,,,,-246.0,2.31572107,,
formation_energy,amet,,,,,1365.7007,5.0,,
formation_energy,ppi,,,,,-841.93381,1.28438072,,
formation_energy,pi,,,,,-428.21047,0.58474181,,
formation_energy,mga,,,,,0.0,1.0,,
formation_energy,cmga,,,,,882.0,5.0,,
formation_energy,ahcys,,,,,483.0,7.8,,
formation_energy,sarcs,,,,,1047.8,5.0,,
formation_energy,gly,,,,,138.779651,1.94154761,,
formation_energy,hcys-L,,,,,6.5,7.8,,
formation_energy,adn,,,,,326.0,5.0,,
formation_energy,thf,,,,,620.0,5.0,,
formation_energy,5mthf,,,,,1102.0,5.0,,
formation_energy,mlthf,,,,,1059.16658,5.0,,
formation_energy,glyb,,,,,501.317009,5.0,,
formation_energy,dmgly,,,,,30.0,13.5,,
formation_energy,ser-L,,,,,234.465994,1.35879992,,
formation_energy,cyst-L,,,,,69.0,7.8,,
formation_energy,nadph,,,,,644.793255,45.0719296,,
formation_energy,nadp,,,,,580.976102,45.1128511,,
drain,,,,PROT,dataset_1,0.133,0.013,,
drain,,,,met-L_source,dataset_1,0.761,0.076,,
enzyme_concentration,,,MAT1,,dataset_1,1.0,0.1,,
enzyme_concentration,,,MAT3,,dataset_1,1.0,0.1,,
enzyme_concentration,,,GNMT1,,dataset_1,1.0,0.1,,
enzyme_concentration,,,AHC1,,dataset_1,1.0,0.1,,
enzyme_concentration,,,MS1,,dataset_1,1.0,0.1,,
enzyme_concentration,,,BHMT1,,dataset_1,1.0,0.1,,
enzyme_concentration,,,CBS1,,dataset_1,1.5,0.1,,
enzyme_concentration,,,MTHFR1,,dataset_1,1.0,0.1,,
enzyme_concentration,,,METH_Gen,,dataset_1,1.0,0.1,,
unbalanced_metabolite,,atp_c,,,dataset_1,1.414213562,0.149,,
unbalanced_metabolite,,ppi_c,,,dataset_1,0.5,0.692,,
unbalanced_metabolite,,pi_c,,,dataset_1,1.0,0.1,,
unbalanced_metabolite,,mga_c,,,dataset_1,1.0,1.0,,
unbalanced_metabolite,,cmga_c,,,dataset_1,1.0,1.0,,
unbalanced_metabolite,,sarcs_c,,,dataset_1,0.0001,1.0,,
unbalanced_metabolite,,gly_c,,,dataset_1,1.469693846,0.0872,,
unbalanced_metabolite,,adn_c,,,dataset_1,0.004472136,1.04,,
unbalanced_metabolite,,glyb_c,,,dataset_1,1.267280553,0.753,,
unbalanced_metabolite,,dmgly_c,,,dataset_1,0.05,0.691,,
unbalanced_metabolite,,ser-L_c,,,dataset_1,1.587450787,0.054,,
unbalanced_metabolite,,cyst-L_c,,,dataset_1,0.002236068,0.346,,
unbalanced_metabolite,,nadph_c,,,dataset_1,0.244948974,0.0871,,
unbalanced_metabolite,,nadp_c,,,dataset_1,0.001224745,0.0871,,
unbalanced_metabolite,,thf_c,,,dataset_1,0.022449944,0.095,,
unbalanced_metabolite,,mlthf_c,,,dataset_1,0.002828427,0.447,,
drain,,,,PROT,dataset_2,0.148,0.015,,
drain,,,,met-L_source,dataset_2,1.142,0.1,,
enzyme_concentration,,,MAT1,,dataset_2,1.0,0.1,,
enzyme_concentration,,,MAT3,,dataset_2,1.0,0.1,,
enzyme_concentration,,,GNMT1,,dataset_2,1.0,0.1,,
enzyme_concentration,,,AHC1,,dataset_2,1.0,0.1,,
enzyme_concentration,,,MS1,,dataset_2,1.0,0.1,,
enzyme_concentration,,,BHMT1,,dataset_2,1.0,0.1,,
enzyme_concentration,,,CBS1,,dataset_2,1.0,0.1,,
enzyme_concentration,,,MTHFR1,,dataset_2,1.0,0.1,,
enzyme_concentration,,,METH_Gen,,dataset_2,1.0,0.1,,
unbalanced_metabolite,,atp_c,,,dataset_2,1.414213562,0.149,,
unbalanced_metabolite,,ppi_c,,,dataset_2,0.5,0.692,,
unbalanced_metabolite,,pi_c,,,dataset_2,1.0,0.1,,
unbalanced_metabolite,,mga_c,,,dataset_2,1.0,1.0,,
unbalanced_metabolite,,cmga_c,,,dataset_2,1.0,1.0,,
unbalanced_metabolite,,sarcs_c,,,dataset_2,0.0001,1.0,,
unbalanced_metabolite,,gly_c,,,dataset_2,1.469693846,0.0872,,
unbalanced_metabolite,,adn_c,,,dataset_2,0.004472136,1.04,,
unbalanced_metabolite,,glyb_c,,,dataset_2,1.267280553,0.753,,
unbalanced_metabolite,,dmgly_c,,,dataset_2,0.05,0.691,,
unbalanced_metabolite,,ser-L_c,,,dataset_2,1.587450787,0.054,,
unbalanced_metabolite,,cyst-L_c,,,dataset_2,0.002236068,0.346,,
unbalanced_metabolite,,nadph_c,,,dataset_2,0.244948974,0.0871,,
