col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19
4636,MDPC,large_airport,Punta Cana International Airport,18.5673999786,-68.36340332030001,47.0,,DO,DO-11,Punta Cana,1,MDPC,PUJ,,,https://en.wikipedia.org/wiki/Punta_Cana_International_Airport,,875,2012-11-21T16:21:54+00:00
4638,MDSD,large_airport,Las Américas International Airport,18.42970085144,-69.668899536133,59.0,,DO,DO-01,Santo Domingo,1,MDSD,SDQ,,http://www.aerodom.com/app/do/lasamericas.aspx,https://en.wikipedia.org/wiki/Las_Am%C3%A9ricas_International_Airport,"Aeropuerto Internacional de Las Américas, José Francisco Peña Gómez Intl",1000,2016-01-31T12:38:39+00:00
4637,MDPP,medium_airport,Gregorio Luperon International Airport,19.75790023803711,-70.56999969482422,15.0,,DO,DO-18,Puerto Plata,1,MDPP,POP,,,https://en.wikipedia.org/wiki/Gregorio_Luper%C3%B3n_International_Airport,La Union,875,2008-10-17T20:07:00+00:00
4635,MDLR,medium_airport,Casa De Campo International Airport,18.45070075988769,-68.91179656982422,240.0,,DO,DO-12,La Romana,1,MDLR,LRM,,,https://en.wikipedia.org/wiki/La_Romana_International_Airport,,875,2008-10-17T20:06:56+00:00
4640,MDST,medium_airport,Cibao International Airport,19.406099319458008,-70.60469818115234,565.0,,DO,DO-25,Santiago,1,MDST,STI,,,https://en.wikipedia.org/wiki/Cibao_International_Airport,,1050,2008-06-13T14:30:04+00:00
30673,MDCY,medium_airport,Samaná El Catey International Airport,19.2670001984,-69.7419967651,30.0,,DO,DO-20,Samana,1,MDCY,AZS,,,https://en.wikipedia.org/wiki/Saman%C3%A1_El_Catey_International_Airport,,450,2013-01-06T17:19:55+00:00
30382,MDPO,small_airport,Samana El Portillo Airport,19.3214150435,-69.4959121943,30.0,,DO,DO-20,Samana,0,MDPO,EPS,,,https://en.wikipedia.org/wiki/El_Portillo_Airport,,50,2013-01-06T17:44:18+00:00
4634,MDJB,medium_airport,La Isabela International Airport,18.57250022888184,-69.98560333251953,98.0,,DO,DO-01,La Isabela,1,MDJB,JBQ,,,https://en.wikipedia.org/wiki/La_Isabela_International_Airport,"MDLI, SDI, Dr Joaquin Balaguer International Airport",875,2009-03-05T11:36:03+00:00
4631,MDAB,small_airport,Arroyo Barril Airport,19.198600769,-69.42980194089999,57.0,,DO,DO-20,Arroyo Barril,0,MDAB,,,,https://en.wikipedia.org/wiki/Arroyo_Barril_International_Airport,,250,2013-01-06T18:07:28+00:00
42308,MDBL,small_airport,Boca Chica Airport,18.4507999420166,-69.59259796142578,1.0,,DO,DO-01,Boca Chica,0,MDBL,,,,,,50,2008-10-17T20:06:45+00:00
