col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12
502,Freshwater,Producer,Microbial,Microbial_Mat,,,0.001,0,,,,
503,Freshwater,Producer,Microbial,Microbial_Mat,,,0.0002,3.08E-02,,,,
504,Freshwater,Producer,Microbial,Microbial_Mat,,,0.01,4.17E-02,,,,
517,Freshwater,Producer,Microbial,Microbial_Mat,,,0.0,1.00E-03,,,,
518,Freshwater,Producer,Microbial,Microbial_Mat,,,0.0308,2.00E-04,,,,
519,Freshwater,Producer,Microbial,Microbial_Mat,,,0.0417,0.01,,,,
2050,Marine,Producer,Nitzchia,Nitzchia_panduriformis,Nitzschia,0.05,6.52,0,,,,
2051,Marine,Producer,Nitzchia,Nitzchia_grossestriata,Nitzschia,1.27,7.0,0.59,,,,
2059,Marine,Producer,Nitzchia,Nitzchia_panduriformis,Nitzschia,0.0195,2.542148,0,,,,
2060,Marine,Producer,Nitzchia,Nitzchia_grossestriata,Nitzschia,0.526923,2.9043,0.244791,,,,
2653,Marine,Producer,Unidentified,Unidentified_NA,,5.3,21.4,4.2,,,,
2654,Marine,Producer,Unidentified,Unidentified_NA,,3.1,5.6,4.7,,,,
2655,Marine,Producer,Unidentified,Unidentified_NA,,3.9,6.3,3.9,,,,
2681,Marine,Producer,Unidentified,Unidentified_NA,,4.2,19.1,2.3,,,,
2682,Marine,Producer,Unidentified,Unidentified_NA,,1.8,16.3,2.4,,,,
2683,Marine,Producer,Unidentified,Unidentified_NA,,1.8,16.0,2.4,,,,
2684,Marine,Producer,Unidentified,Unidentified_NA,,2.3,14.0,2.9,,,,
2692,Marine,Producer,Chenolea,Chenolea_diffusa,Chenolea,0.0,0.0,40.8,,,,
3675,Terrestrial,Producer,Kandis,Kandis_perfoliata,Kandis,,,4.6,,,,
3782,Terrestrial,Producer,Sesame,Sesame__indicum,Sesamum,,,0.365,,,,
3783,Terrestrial,Producer,Sesame,Sesame__indicum,Sesamum,,,0.325,,,,
3784,Terrestrial,Producer,Sesame,Sesame__indicum,Sesamum,,,0.5,,,,
3785,Terrestrial,Producer,Sesame,Sesame__indicum,Sesamum,,,1.27,,,,
3786,Terrestrial,Producer,Sesame,Sesame__indicum,Sesamum,,,0.97,,,,
3787,Terrestrial,Producer,Sesame,Sesame__indicum,Sesamum,,,0.345,,,,
3788,Terrestrial,Producer,Sesame,Sesame__indicum,Sesamum,,,0.31,,,,
3789,Terrestrial,Producer,,_Multiple___Multiple_,,,,0.6,,,,
3797,Terrestrial,Producer,Argania,Argania_spinosa,Argania,,,1.4,,,,
3827,Terrestrial,Producer,Irvingia,Irvingia_malayana,Irvingia,,,-,,,,
3832,Terrestrial,Producer,Macdamia,Macdamia_tetraphylla,macadamia,,,0.2,,,,
3880,Terrestrial,Producer,Aizoon,Aizoon__canariense,Aizoon,,,10.5,,,,
3946,Terrestrial,Producer,Armillaria,Armillaria,,,,,,,,
3947,Terrestrial,Producer,Leccinum,Leccinum,,,,0.14,,,,
3984,Terrestrial,Producer,Bulrush,Bulrush,,0.0,0.0,16.13,,,,
3985,Terrestrial,Producer,Cattail,Cattail,,0.0,0.0,14.94,,,,
3986,Terrestrial,Producer,Chickweed,Chickweed,,0.0,0.0,15.05,,,,
3987,Terrestrial,Producer,Cow,Cow_parsnip,,0.0,0.0,19.15,,,,
3988,Terrestrial,Producer,Dock,Dock,,0.0,0.0,37.61,,,,
3989,Terrestrial,Producer,FALSE,False_solomon_s_seal,,0.0,0.0,32.48,,,,
3990,Terrestrial,Producer,Fireweed,Fireweed,,0.0,0.0,38.1,,,,
3991,Terrestrial,Producer,Golden,Golden_rod,,0.0,0.0,36.3,,,,
3992,Terrestrial,Producer,Goosefoot,Goosefoot,,0.0,0.0,34.89,,,,
3993,Terrestrial,Producer,Mare,Mare_s_tail,,0.0,0.0,9.29,,,,
3994,Terrestrial,Producer,Sarsaparilla,Sarsaparilla,,0.0,0.0,41.57,,,,
3995,Terrestrial,Producer,Stinging,Stinging_nettle,,0.0,0.0,30.85,,,,
3996,Terrestrial,Producer,Voilet,Voilet,,0.0,0.0,31.19,,,,
3997,Terrestrial,Producer,Water,Water_hore_hound,,0.0,0.0,30.71,,,,
3998,Terrestrial,Producer,Arrowgrass,Arrowgrass,,0.0,0.0,5.67,,,,
3999,Terrestrial,Producer,Bulrush,Bulrush,,0.0,0.0,3.16,,,,
4000,Terrestrial,Producer,Cattail,Cattail,,0.0,0.0,3.11,,,,
4001,Terrestrial,Producer,Dock,Dock,,0.0,0.0,10.3,,,,
4002,Terrestrial,Producer,Goosefoot,Goosefoot,,0.0,0.0,16.13,,,,
4003,Terrestrial,Producer,Knotweed,Knotweed,,0.0,0.0,5.88,,,,
4004,Terrestrial,Producer,Marshelder,Marshelder,,0.0,0.0,5.13,,,,
4005,Terrestrial,Producer,Native,Native_corn,,0.0,0.0,1.16,,,,
4006,Terrestrial,Producer,Native,Native_squash,,0.0,0.0,0.18,,,,
4007,Terrestrial,Producer,Native,Native_sunflower,,0.0,0.0,0.13,,,,
4008,Terrestrial,Producer,Bearberry,Bearberry,,0.0,0.0,40.6,,,,
4009,Terrestrial,Producer,Blueberry,Blueberry,,0.0,0.0,28.76,,,,
4010,Terrestrial,Producer,Chokecherry,Chokecherry,,0.0,0.0,1.05,,,,
4011,Terrestrial,Producer,Gooseberry,Gooseberry,,0.0,0.0,22.41,,,,
4012,Terrestrial,Producer,Hawthorn,Hawthorn,,0.0,0.0,2.13,,,,
4013,Terrestrial,Producer,Juniper,Juniper_berry,,0.0,0.0,20.66,,,,
4014,Terrestrial,Producer,Pincherry,Pincherry,,0.0,0.0,0.65,,,,
4015,Terrestrial,Producer,Red,Red_osier,,0.0,0.0,14.76,,,,
4016,Terrestrial,Producer,Rosehips,Rosehips,,0.0,0.0,39.33,,,,
4017,Terrestrial,Producer,Saskatoon,Saskatoon,,0.0,0.0,2.64,,,,
4018,Terrestrial,Producer,Silverberry,Silverberry,,0.0,0.0,18.38,,,,
4019,Terrestrial,Producer,Acorn,Acorn,,0.0,0.0,5.79,,,,
4020,Terrestrial,Producer,Hazelnut,Hazelnut,,0.0,0.0,0.53,,,,
4021,Terrestrial,Producer,Vetchling,Vetchling,,0.0,0.0,9.54,,,,
4022,Terrestrial,Producer,Native,Native_redbean,,0.0,0.0,35.35,,,,
4023,Terrestrial,Producer,Arrow,Arrow_head,,0.0,0.0,13.22,,,,
4024,Terrestrial,Producer,Bulrush,Bulrush,,0.0,0.0,8.21,,,,
4025,Terrestrial,Producer,Burreed,Burreed,,0.0,0.0,3.73,,,,
4026,Terrestrial,Producer,Cattail,Cattail,,0.0,0.0,4.65,,,,
4027,Terrestrial,Producer,Cow,Cow_parsnip,,0.0,0.0,6.14,,,,
4028,Terrestrial,Producer,FALSE,False_solomon_s_seal,,0.0,0.0,6.02,,,,
4029,Terrestrial,Producer,Fireweed,Fireweed,,0.0,0.0,16.7,,,,
4030,Terrestrial,Producer,Giant,Giant_reed,,0.0,0.0,6.82,,,,
4031,Terrestrial,Producer,Jerusalem,Jerusalem_artichoke,,0.0,0.0,8.26,,,,
4032,Terrestrial,Producer,Ostrich,Ostrich_fern,,0.0,0.0,6.5,,,,
4033,Terrestrial,Producer,Prairie,Prairie_turnip,,0.0,0.0,8.81,,,,
4034,Terrestrial,Producer,Sarsaparilla,Sarsaparilla,,0.0,0.0,13.68,,,,
4035,Terrestrial,Producer,Tiger,Tiger_lily,,0.0,0.0,3.08,,,,
4036,Terrestrial,Producer,Water,Water_parsnip,,0.0,0.0,5.72,,,,
4037,Terrestrial,Producer,Water,Water_hore_hound,,0.0,0.0,11.25,,,,
4038,Terrestrial,Producer,Wild,Wild_calla,,0.0,0.0,12.85,,,,
4039,Terrestrial,Producer,Wild,Wild_onion,,0.0,0.0,5.33,,,,
4040,Terrestrial,Producer,Wound,Wound_wort,,0.0,0.0,12.17,,,,
4097,Terrestrial,Producer,Sciadopitys,Sciadopitys_verticillata,,0.0,0.0,23.6,,,,
4099,Terrestrial,Producer,Decussocarpus,Decussocarpus_minor,,0.0,0.0,31.3,,,,
4100,Terrestrial,Producer,Microstrobus,Microstrobus_fitzgeraldi,,0.0,0.0,21.9,,,,
4105,Terrestrial,Producer,Prumnopitys,Prumnopitys_andina,,0.0,0.0,37.1,,,,
4106,Terrestrial,Producer,Prumnopitys,Prumnopitys_ferruginea,,0.0,0.0,33.5,,,,
4107,Terrestrial,Producer,Prumnopitys,Prumnopitys_taxifolia,,0.0,0.0,35.3,,,,
4127,Terrestrial,Producer,Athrotaxis,Athrotaxis_laxifolia,,0.0,0.0,35,,,,
4128,Terrestrial,Producer,Taiwania,Taiwania_cryptomeroides,,0.0,0.0,38.4,,,,
4140,Terrestrial,Producer,Fokienia,Fokienia_hodginsii,,0.0,0.0,25.2,,,,
4148,Terrestrial,Producer,Thujopsis,Thujopsis_dolabrata,,0.0,0.0,29,,,,
4149,Terrestrial,Producer,Microbiota,Microbiota_decussata,,0.0,0.0,12.7,,,,
4151,Terrestrial,Producer,Diselma,Diselma_archeri,,0.0,0.0,26,,,,
4153,Terrestrial,Producer,Widdringtonia,Widdringtonia_schwarzii,,0.0,0.0,33,,,,
4200,Terrestrial,Producer,Thuya,Thuya_plicata,,0.0,0.0,28.53,,,,
4268,Terrestrial,Producer,colonized,colonized_detritus,,,3.167748793,10.48251574,,,,
