col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10
45,불탄 성 무기고,불탄 성 무기고 금지 스킬 / 아이템 세팅,31,55,5,t,t,,0,f
46,하디르의 농장,불탄 성 무기고 금지 스킬 / 아이템 세팅,31,55,5,t,t,,0,f
47,서방 이슈바라 왕궁 지하,서방 이슈바라 왕궁 지하 금지 스킬 / 아이템 세팅,18,55,3,t,t,,0,f
49,신기루 섬,신기루 섬 금지 스킬 / 아이템 세팅,1,55,190,f,f,,0,f
50,칼바람 폐광,칼바람 폐광 금지 스킬 / 아이템 세팅,18,55,3,t,t,,0,f
51,울부짖는 구렁텅이,울부짖는 구렁텅이 금지 스킬 / 아이템 세팅,40,55,5,t,t,,0,f
52,파괴의 요람,파괴의 요람 금지 스킬 / 아이템 세팅,45,55,5,t,t,,0,f
55,나차쉬가르,나차쉬가르 금지 스킬 / 아이템 세팅,50,55,10,t,t,27965.0,3600,t
58,(고대)울부짖는 구렁텅이,울부짖는 구렁텅이 금지 스킬 / 아이템 세팅,50,55,5,t,t,,0,f
62,영원의 섬,영원의 섬 금지 스킬 / 아이템 세팅,50,55,10,f,t,29169.0,3600,t
64,[주말던전] 영원의 섬,[주말던전 ] 영원의 섬 금지 스킬/아이템 세팅,50,55,5,f,t,29752.0,0,t
66,불안정한 나차쉬가르,나차쉬가르 금지 스킬 / 아이템 세팅,50,55,5,t,t,27965.0,3600,f
