col0,col1,col2,col3,col4,col5,col6,col7,col8
245377736,245377737,-2,"{245377736,245377737}",5,1,"{""closest"":"""",""total_pairs"":1,""max_distance"":1000}",2014-03-04 10:42:13.120983,245377736_245377737
245377736,245377738,1,"{245377736,245377738}",5,1,"{""closest"":"""",""total_pairs"":1,""max_distance"":1000}",2014-03-04 10:42:20.004226,245377736_245377738
245377739,245377743,2,"{245377739,245377743,286931691,286931695,282759496,282759500}",5,1,"{""closest"":2,""total_pairs"":3,""max_distance"":1000}",2014-03-04 10:42:26.740558,245377739_245377743
245377740,245377743,1,"{245377740,245377743,282759497,282759500,286931692,286931695}",5,1,"{""closest"":1,""total_pairs"":3,""max_distance"":1000}",2014-03-04 10:42:30.039787,245377740_245377743
245377741,245377743,-3,"{245377741,245377743,286931693,286931695,282759498,282759500}",5,1,"{""closest"":-3,""total_pairs"":3,""max_distance"":1000}",2014-03-04 10:42:33.356778,245377741_245377743
245377750,245377758,26,,-2,1,,2014-03-04 10:42:33.39512,245377750_245377758
245377751,245377758,23,"{245377751,245377758,19752637,19752642,286931703,286931710}",5,1,"{""closest"":23,""total_pairs"":3,""max_distance"":1000}",2014-03-04 10:43:15.133249,245377751_245377758
245377752,245377758,11,,-2,1,,2014-03-04 10:43:15.154859,245377752_245377758
245377752,245377761,19,,-2,1,,2014-03-04 10:43:15.175359,245377752_245377761
245377752,245377762,20,,-2,1,,2014-03-04 10:43:15.200946,245377752_245377762
245377753,245377758,8,"{176531859,176531875,119593536,119593592,245377643,245377758,245377753,245377758,19752637,19752640,286931704,286931710}",5,1,"{""closest"":8,""total_pairs"":6,""max_distance"":1000}",2014-03-04 10:44:05.639233,245377753_245377758
245377753,245377761,16,"{176531859,176531875,119593536,119593592,245377643,245377761,245377753,245377761,19752635,19752640,282778716,282778722,286931704,286931713}",5,1,"{""closest"":16,""total_pairs"":7,""max_distance"":1000}",2014-03-04 10:44:11.037846,245377753_245377761
245377753,245377762,17,"{176531859,176531875,119593536,119593592,245377643,245377762,245377753,245377762,19752634,19752640,286931704,286931714,282778715,282778722}",5,1,"{""closest"":17,""total_pairs"":7,""max_distance"":1000}",2014-03-04 10:44:17.284352,245377753_245377762
245377754,245377758,5,,-2,1,,2014-03-04 10:44:27.797738,245377754_245377758
245377754,245377761,13,,-2,1,,2014-03-04 10:44:28.245781,245377754_245377761
245377754,245377762,14,,-2,1,,2014-03-04 10:44:28.740974,245377754_245377762
245377647,245377651,21,"{245377647,245377651}",5,1,"{""closest"":""None"",""total_pairs"":1,""max_distance"":1000}",2014-03-04 16:44:53.944063,245377647_245377651
245377648,245377654,29,"{245377648,245377654,19752664,19752669,286931679,286931683}",5,1,"{""closest"":29,""total_pairs"":3,""max_distance"":1000}",2014-03-05 11:35:59.627343,245377648_245377654
245377647,245377652,22,"{245377647,245377652,19752666,19752670}",5,1,"{""closest"":22,""total_pairs"":2,""max_distance"":1000}",2014-03-04 16:44:57.662071,245377647_245377652
245377647,245377653,23,"{245377647,245377653,19752665,19752670,286931678,286931682}",5,1,"{""closest"":23,""total_pairs"":3,""max_distance"":1000}",2014-03-04 16:44:59.591122,245377647_245377653
245377648,245377651,18,"{245377648,245377651}",5,1,"{""closest"":""None"",""total_pairs"":1,""max_distance"":1000}",2014-03-04 16:45:04.510763,245377648_245377651
245377648,245377652,19,"{245377648,245377652,19752666,19752669}",5,1,"{""closest"":19,""total_pairs"":2,""max_distance"":1000}",2014-03-04 16:45:05.349996,245377648_245377652
245377648,245377650,14,"{245377648,245377650,19752667,19752669,286931679,286931681,160529116,160529282}",5,1,"{""closest"":14,""total_pairs"":4,""max_distance"":1000}",2014-03-04 16:47:03.040591,245377648_245377650
245380768,245380788,28,"{245380768,245380788}",5,1,"{""closest"":""None"",""total_pairs"":1,""max_distance"":1000}",2014-05-28 13:41:14.416665,245380768_245380788
245377647,245377650,17,"{245377647,245377650,19752667,19752670,282778738,282778741,286931678,286931681,160529116,160529282}",5,1,"{""closest"":17,""total_pairs"":5,""max_distance"":1000}",2014-04-02 15:18:11.094089,245377647_245377650
245377648,245377653,20,"{245377648,245377653,19752665,19752669,286931679,286931682}",5,1,"{""closest"":20,""total_pairs"":3,""max_distance"":1000}",2014-06-26 14:12:04.418195,245377648_245377653
245377656,245377659,2,,0,1,,2014-07-01 11:41:00.910966,245377656_245377659
245380774,245380783,7,"{245380774,245380783}",5,1,"{""closest"":""None"",""total_pairs"":1,""max_distance"":1000}",2014-06-18 16:51:43.790024,245380774_245380783
245373509,245373521,9,,0,1,,2014-07-03 10:04:33.679372,245373509_245373521
245375078,245375082,6,,0,1,,2014-07-03 10:04:34.073092,245375078_245375082
245375246,245375251,24,,0,1,,2014-07-03 10:04:34.643952,245375246_245375251
245374056,245374060,-7,,0,1,,2014-07-03 10:04:33.884351,245374056_245374060
245375164,245375170,4,,0,1,,2014-07-03 10:04:34.258341,245375164_245375170
245375591,245375600,13,,0,1,,2014-07-03 10:04:34.848971,245375591_245375600
