col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13
Adair,289,8,2.80%,216,6,2.80%,0.30%,19_001,19.0,2.0,4.0,,
Adams,125,3,2.40%,141,8,5.70%,136.40%,19_002,19.0,2.0,4.0,,
Allamakee,499,16,3.20%,446,21,4.70%,46.80%,19_003,19.0,2.0,4.0,,
Appanoose,467,20,4.30%,404,19,4.70%,9.80%,19_004,19.0,2.0,4.0,,
Audubon,229,8,3.50%,218,5,2.30%,-34.30%,19_005,19.0,2.0,4.0,,
Benton,869,29,3.30%,935,17,1.80%,-45.50%,19_006,19.0,2.0,4.0,,
Black Hawk,"5,797",187,3.20%,"5,508",156,2.80%,-12.20%,19_007,19.0,2.0,4.0,,
Boone,880,19,2.20%,796,28,3.50%,62.90%,19_008,19.0,2.0,4.0,,
Bremer,"1,136",16,1.40%,"1,063",15,1.40%,0.20%,19_009,19.0,2.0,4.0,,
Buchanan,825,28,3.40%,708,13,1.80%,-45.90%,19_010,19.0,2.0,4.0,,
Buena Vista,838,33,3.90%,817,38,4.70%,18.10%,19_011,19.0,2.0,4.0,,
Butler,503,13,2.60%,415,10,2.40%,-6.80%,19_012,19.0,2.0,4.0,,
Calhoun,407,8,2.00%,279,11,3.90%,100.60%,19_013,19.0,2.0,4.0,,
Carroll,792,15,1.90%,745,19,2.60%,34.70%,19_014,19.0,2.0,4.0,,
Cass,511,17,3.30%,441,20,4.50%,36.30%,19_015,19.0,2.0,4.0,,
Cedar,665,15,2.30%,626,10,1.60%,-29.20%,19_016,19.0,2.0,4.0,,
Cerro Gordo,"1,625",57,3.50%,"1,392",46,3.30%,-5.80%,19_017,19.0,2.0,4.0,,
Cherokee,446,14,3.10%,355,10,2.80%,-10.30%,19_018,19.0,2.0,4.0,,
Chickasaw,466,14,3.00%,410,8,2.00%,-35.10%,19_019,19.0,2.0,4.0,,
Clarke,331,18,5.40%,272,17,6.30%,14.90%,19_020,19.0,2.0,4.0,,
Clay,596,20,3.40%,512,22,4.30%,28.00%,19_021,19.0,2.0,4.0,,
Clayton,669,18,2.70%,595,10,1.70%,-37.50%,19_022,19.0,2.0,4.0,,
Clinton,"1,816",73,4.00%,"1,636",63,3.90%,-4.20%,19_023,19.0,2.0,4.0,,
Crawford,688,25,3.60%,648,23,3.50%,-2.30%,19_024,19.0,2.0,4.0,,
Dallas,"1,316",32,2.40%,"1,742",37,2.10%,-12.70%,19_025,19.0,2.0,4.0,,
Davis,306,13,4.20%,275,11,4.00%,-5.80%,19_026,19.0,2.0,4.0,,
Decatur,461,15,3.30%,365,13,3.60%,9.50%,19_027,19.0,2.0,4.0,,
Delaware,730,16,2.20%,656,13,2.00%,-9.60%,19_028,19.0,2.0,4.0,,
Des Moines,"1,532",79,5.20%,"1,239",61,4.90%,-4.50%,19_029,19.0,2.0,4.0,,
Dickinson,487,15,3.10%,481,11,2.30%,-25.80%,19_030,19.0,2.0,4.0,,
Dubuque,"3,563",91,2.60%,"3,428",104,3.00%,18.80%,19_031,19.0,2.0,4.0,,
Emmet,517,18,3.50%,440,12,2.70%,-21.70%,19_032,19.0,2.0,4.0,,
Fayette,830,19,2.30%,715,21,2.90%,28.30%,19_033,19.0,2.0,4.0,,
Floyd,579,16,2.80%,523,14,2.70%,-3.10%,19_034,19.0,2.0,4.0,,
Franklin,409,12,2.90%,340,14,4.10%,40.30%,19_035,19.0,2.0,4.0,,
Fremont,267,4,1.50%,236,13,5.50%,267.70%,19_036,19.0,2.0,4.0,,
Greene,358,14,3.90%,292,14,4.80%,22.60%,19_037,19.0,2.0,4.0,,
Grundy,420,7,1.70%,418,11,2.60%,57.90%,19_038,19.0,2.0,4.0,,
Guthrie,369,11,3.00%,352,9,2.60%,-14.20%,19_039,19.0,2.0,4.0,,
Hamilton,537,19,3.50%,489,21,4.30%,21.40%,19_040,19.0,2.0,4.0,,
Hancock,454,10,2.20%,379,10,2.60%,19.80%,19_041,19.0,2.0,4.0,,
Hardin,729,22,3.00%,559,16,2.90%,-5.20%,19_042,19.0,2.0,4.0,,
Harrison,539,17,3.20%,510,12,2.40%,-25.40%,19_043,19.0,2.0,4.0,,
Henry,711,30,4.20%,657,18,2.70%,-35.10%,19_044,19.0,2.0,4.0,,
Howard,384,6,1.60%,317,10,3.20%,101.90%,19_045,19.0,2.0,4.0,,
Humboldt,407,7,1.70%,289,15,5.20%,201.80%,19_046,19.0,2.0,4.0,,
Ida,294,6,2.00%,229,9,3.90%,92.60%,19_047,19.0,2.0,4.0,,
Iowa,544,18,3.30%,570,12,2.10%,-36.40%,19_048,19.0,2.0,4.0,,
Jackson,705,26,3.70%,722,18,2.50%,-32.40%,19_049,19.0,2.0,4.0,,
Jasper,"1,187",45,3.80%,"1,105",33,3.00%,-21.20%,19_050,19.0,2.0,4.0,,
Jefferson,574,13,2.30%,481,16,3.30%,46.90%,19_051,19.0,2.0,4.0,,
Johnson,"5,796",70,1.20%,"6,345",56,0.90%,-26.90%,19_052,19.0,2.0,4.0,,
Jones,698,18,2.60%,652,11,1.70%,-34.60%,19_053,19.0,2.0,4.0,,
Keokuk,399,15,3.80%,378,7,1.90%,-50.70%,19_054,19.0,2.0,4.0,,
Kossuth,669,13,1.90%,568,11,1.90%,-0.30%,19_055,19.0,2.0,4.0,,
Lee,"1,267",50,3.90%,"1,140",59,5.20%,31.10%,19_056,19.0,2.0,4.0,,
Linn,"6,878",209,3.00%,"7,038",225,3.20%,5.20%,19_057,19.0,2.0,4.0,,
Louisa,404,14,3.50%,402,19,4.70%,36.40%,19_058,19.0,2.0,4.0,,
Lucas,325,16,4.90%,301,9,3.00%,-39.30%,19_059,19.0,2.0,4.0,,
Lyon,414,11,2.70%,394,7,1.80%,-33.10%,19_119,19.0,2.0,4.0,,
Madison,464,14,3.00%,503,9,1.80%,-40.70%,19_121,19.0,2.0,4.0,,
Mahaska,827,37,4.50%,695,27,3.90%,-13.20%,19_123,19.0,2.0,4.0,,
Marion,"1,275",29,2.30%,"1,316",29,2.20%,-3.10%,19_125,19.0,2.0,4.0,,
Marshall,"1,340",80,6.00%,"1,289",76,5.90%,-1.20%,19_127,19.0,2.0,4.0,,
Mills,527,18,3.40%,506,18,3.60%,4.20%,19_129,19.0,2.0,4.0,,
Mitchell,359,7,1.90%,398,4,1.00%,-48.50%,19_131,19.0,2.0,4.0,,
Monona,304,16,5.30%,279,5,1.80%,-65.90%,19_133,19.0,2.0,4.0,,
Monroe,282,12,4.30%,255,10,3.90%,-7.80%,19_135,19.0,2.0,4.0,,
Montgomery,405,8,2.00%,347,12,3.50%,75.10%,19_137,19.0,2.0,4.0,,
Muscatine,"1,478",100,6.80%,"1,437",66,4.60%,-32.10%,19_139,19.0,2.0,4.0,,
O'Brien,552,22,4.00%,432,10,2.30%,-41.90%,19_141,19.0,2.0,4.0,,
Osceola,253,4,1.60%,232,4,1.70%,9.10%,19_143,19.0,2.0,4.0,,
Page,562,21,3.70%,447,26,5.80%,55.70%,19_145,19.0,2.0,4.0,,
Palo Alto,447,14,3.10%,322,5,1.60%,-50.40%,19_147,19.0,2.0,4.0,,
Plymouth,961,28,2.90%,880,19,2.20%,-25.90%,19_149,19.0,2.0,4.0,,
Pocahontas,313,5,1.60%,242,7,2.90%,81.10%,19_151,19.0,2.0,4.0,,
Polk,"12,454",603,4.80%,"13,224",538,4.10%,-16.00%,19_153,19.0,2.0,4.0,,
Pottawattamie,"3,284",164,5.00%,"3,136",148,4.70%,-5.50%,19_155,19.0,2.0,4.0,,
Poweshiek,827,22,2.70%,821,13,1.60%,-40.50%,19_157,19.0,2.0,4.0,,
Ringgold,192,7,3.60%,140,5,3.60%,-2.00%,19_159,19.0,2.0,4.0,,
Sac,398,6,1.50%,309,4,1.30%,-14.10%,19_161,19.0,2.0,4.0,,
Scott,"5,777",271,4.70%,"5,469",266,4.90%,3.70%,19_163,19.0,2.0,4.0,,
Shelby,474,14,3.00%,446,9,2.00%,-31.70%,19_165,19.0,2.0,4.0,,
Sioux,"1,825",36,2.00%,"1,587",22,1.40%,-29.70%,19_167,19.0,2.0,4.0,,
Story,"4,427",50,1.10%,"4,699",44,0.90%,-17.10%,19_169,19.0,2.0,4.0,,
Tama,634,28,4.40%,636,27,4.20%,-3.90%,19_171,19.0,2.0,4.0,,
Taylor,240,13,5.40%,215,6,2.80%,-48.50%,19_173,19.0,2.0,4.0,,
Union,457,7,1.50%,378,21,5.60%,262.70%,19_175,19.0,2.0,4.0,,
Van Buren,256,14,5.50%,241,9,3.70%,-31.70%,19_177,19.0,2.0,4.0,,
Wapello,"1,214",64,5.30%,"1,207",67,5.60%,5.30%,19_179,19.0,2.0,4.0,,
Warren,"1,628",41,2.50%,"1,724",29,1.70%,-33.20%,19_181,19.0,2.0,4.0,,
Washington,691,19,2.70%,708,23,3.20%,18.10%,19_183,19.0,2.0,4.0,,
Wayne,243,11,4.50%,202,4,2.00%,-56.30%,19_185,19.0,2.0,4.0,,
Webster,"1,452",62,4.30%,"1,362",55,4.00%,-5.40%,19_187,19.0,2.0,4.0,,
Winnebago,485,15,3.10%,437,9,2.10%,-33.40%,19_189,19.0,2.0,4.0,,
Winneshiek,"1,190",15,1.30%,"1,042",10,1.00%,-23.90%,19_191,19.0,2.0,4.0,,
Woodbury,"3,906",212,5.40%,"3,812",206,5.40%,-0.40%,19_193,19.0,2.0,4.0,,
Worth,257,6,2.30%,235,5,2.10%,-8.90%,19_195,19.0,2.0,4.0,,
Wright,456,17,3.70%,360,24,6.70%,78.80%,19_197,19.0,2.0,4.0,,
State,"110,644","3,783",3.40%,"106,575","3,418",3.20%,-6.20%,,19.0,2.0,4.0,,
Rural,"17,559",543,3.10%,"15,584",459,2.90%,-4.80%,,,,,,IA_Rural_Counties
Small Urban,"41,203","1,383",3.40%,"38,332","1,216",3.20%,-5.50%,,,,,,IA_Urban_Counties
Metropolitan,"51,882","1,857",3.60%,"52,659","1,743",3.30%,-7.50%,,,,,,IA_Metropolitan_Counties
United States,"9,828,886","470,506",4.80%,"10,487,094","445,045",4.20%,-11.30%,,,,,US_National,
