col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18
013118Abl_CL1,1.0,TE,I,9754,201.99,236.43,4.3364,2113.5,20600000.0,29.16,284000.0,71.226,695000.0,637.97,6220000.0,731.5,7140000.0,
013118Abl_CL1,2.0,TE,I,32544,232.91,363.04,8.1806,1992.8,64900000.0,25.058,816000.0,44.506,1450000.0,641.08,20900000.0,248.06,8070000.0,
013118Abl_CL1,2.2,TE,I,32544,220.0,376.0,12.0,2874.701,,27.611,,52.942,,646.621,,339.96,,
013118Abl_CL1,3.0,TE,I,10605,277.09,174.13,6.4564,1814.0,19200000.0,29.411,312000.0,67.861,720000.0,654.09,6940000.0,758.73,8050000.0,
013118Abl_CL1,4.0,TE,I,7497,248.97,156.7,9.5509,1461.5,11000000.0,27.015,203000.0,65.062,488000.0,639.49,4790000.0,740.94,5550000.0,
013118Abl_CL1,5.0,TE,I,12026,167.61,222.55,7.8264,1674.7,20100000.0,27.344,329000.0,61.33,738000.0,653.64,7860000.0,638.77,7680000.0,
013118Abl_CL1,6.0,TE,I,18263,392.54,274.61,19.616,2255.8,41200000.0,26.152,478000.0,52.837,965000.0,666.39,12200000.0,541.34,9890000.0,
013118Abl_CL1,6.2,TE,I,18263,402.0,287.0,23.0,2909.092,,26.057,,53.375,,678.885,,538.074,,
013118Abl_CL1,7.0,TE,I,10967,355.49,152.62,25.644,2586.3,28400000.0,24.433,268000.0,37.089,407000.0,681.27,7470000.0,282.31,3100000.0,
013118Abl_CL1,8.0,TE,I,10432,227.82,101.42,27.697,1461.8,15300000.0,21.655,226000.0,37.518,391000.0,682.43,7120000.0,257.2,2680000.0,
013118Abl_CL1,9.0,TE,I,8489,189.07,108.03,28.736,903.82,7670000.0,20.333,173000.0,33.544,285000.0,579.48,4920000.0,201.26,1710000.0,
013118Abl_CL1,10.0,TE,I,9212,101.79,298.67,30.293,1515.3,14000000.0,23.941,221000.0,56.347,519000.0,551.16,5080000.0,1011.1,9310000.0,
013118Abl_CL1,11.0,TE,I,13999,350.03,400.14,31.179,2413.8,33800000.0,22.042,309000.0,39.481,553000.0,617.03,8640000.0,265.45,3720000.0,
013118Abl_CL1,12.0,TE,I,11482,114.55,353.56,37.462,1741.9,20000000.0,19.253,221000.0,32.332,371000.0,532.15,6110000.0,155.03,1780000.0,
013118Abl_CL1,13.0,TE,I,21568,117.11,135.97,42.581,844.74,18200000.0,20.604,444000.0,36.507,787000.0,622.43,13400000.0,424.22,9150000.0,
013118Abl_CL1,14.0,TE,I,12452,366.4,409.1,42.508,2176.2,27100000.0,20.552,256000.0,36.274,452000.0,631.13,7860000.0,235.18,2930000.0,
013118Abl_CL1,15.0,TE,I,15173,443.08,249.08,44.852,1666.3,25300000.0,18.102,275000.0,30.395,461000.0,631.28,9580000.0,235.07,3570000.0,
