col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10
382951,Luxury Vehicles,/chrysler/300/2013-chrysler-300/300c-varvatos-collection-limited-edition-sedan-4d/options/?vehicleid=382951&intent=buy-used&category=luxury,Chrysler,300C Varvatos Collection Limited Edition Sedan 4D,300,,2013,V6; 3.6 Liter|5205748&V6; Flex Fuel; 3.6 Liter|5205767&V8; HEMI; 5.7 Liter|5205769,Auto; 5-Spd w/AutoStick|5205770&Automatic; 8-Spd|5205771,RWD|5205773
371039,SUVs,/ford/flex/2012-ford-flex/se-sport-utility-4d/options/?vehicleid=371039&intent=buy-used&category=suv,Ford,SE Sport Utility 4D,Flex,,2012,V6; 3.5 Liter|4692394,Automatic; 6-Spd|4692397,2WD|4692400
5965,Sedans,/pontiac/grand-prix/1999-pontiac-grand-prix/se-sedan-4d/options/?vehicleid=5965&intent=buy-used&category=sedan,Pontiac,SE Sedan 4D,Grand Prix,,1999,V6; 3.1 Liter|227652&V6; 3.8 Liter|227659,Automatic|227661,FWD|227663
5146,Sedans,http://www.kbb.com/chevrolet/metro/1999-chevrolet-metro/lsi-sedan-4d/options/?vehicleid=5146&intent=buy-used&category=sedan,Chevrolet,lsi-sedan-4d,Metro,,1999,4-Cyl; 1.3 Liter|197308,Automatic|197311&Manual; 5-Spd|197309,FWD|197323
348466,SUVs,/ford/excursion/2003-ford-excursion/limited-sport-utility-4d/options/?vehicleid=348466&intent=buy-used&category=suv,Ford,Limited Sport Utility 4D,Excursion,,2003,V10; 6.8 Liter|4106276&V8; 5.4 Liter|4106278&V8; Turbo Diesel; 6.0L|4106287&V8; Turbo Diesel; 7.3L|4106294,Automatic|4106308,2WD|4106309&4WD|4106310
1053,Convertibles,/mazda/miata-mx-5/2006-mazda-miata-mx-5/convertible-2d/options/?vehicleid=1053&intent=buy-used&category=convertible,Mazda,Convertible 2D,Miata MX-5,,2006,4-Cyl; 2.0 Liter|42183,Manual; 5-Spd|42184,RWD|42185
6275,Hatchbacks,/honda/civic/2000-honda-civic/dx-hatchback-2d/options/?vehicleid=6275&intent=buy-used&category=hatchback,Honda,DX Hatchback 2D,Civic,,2000,4-Cyl; 1.6 Liter|239077,Automatic|239082&Manual; 5-Spd|239081,FWD|239089
348286,Vans/Minivans,/chevrolet/express-2500-cargo/2007-chevrolet-express-2500-cargo/extended-van-3d/options/?vehicleid=348286&intent=buy-used&category=van%2fminivan,Chevrolet,Extended Van 3D,Express 2500 Cargo,,2007,V8; 4.8 Liter|4096574&V8; 6.0 Liter|4096580&V8; 6.6L Turbo Dsl|4096588,Automatic|4096600,RWD|4096602
4145,Vans/Minivans,/ford/econoline-e250-cargo/2001-ford-econoline-e250-cargo/van/options/?vehicleid=4145&intent=buy-used&category=van%2fminivan,Ford,Van,Econoline E250 Cargo,,2001,V6; 4.2 Liter|160575&V8; 5.4 Liter|160576,Automatic|160585,RWD|160586
348045,Pickups,/ford/f350-super-duty-super-cab/2003-ford-f350-super-duty-super-cab/xl-pickup-4d-6-3-4-ft/options/?vehicleid=348045&intent=buy-used&category=pickup,Ford,XL Pickup 4D 6 3/4 ft,F350 Super Duty Super Cab,,2003,V10; 6.8 Liter|4083588&V8; 5.4 Liter|4083618&V8; Turbo Diesel; 6.0L|4083642&V8; Turbo Diesel; 7.3L|4083666,Automatic|4083686&Manual; 6-Spd|4083689,2WD|4083720&4WD|4083723
