col0,col1,col2,col3,col4
Тульская,71,Алексинский,с. Пластово,186
Тульская,71,Веневский,с. Хрусловка,201
Тульская,71,Веневский,п. Рассвет,203
Тульская,71,Веневский,с. Трухачевка,204
Тульская,71,Веневский,с. Дьяконово,207
Тульская,71,Веневский,с. Гати,210
Тульская,71,Ясногорский,д. Тормино,213
Тульская,71,Ясногорский,п. Ново-Ревякинский,214
Тульская,71,Ясногорский,п. Боровковский,215
Тульская,71,Ясногорский,п. Гигант,216
Тульская,71,Ясногорский,д. Федяшево,218
Тульская,71,Ясногорский,п. Есуковский,219
Тульская,71,Ясногорский,с. Климовское,220
Тульская,71,Ясногорский,с. Хотушь,2593
Тульская,71,Ленинский,д. Крутое,2597
Тульская,71,Ленинский,п. Новый,2598
Тульская,71,Ленинский,д. Судаково,2599
Тульская,71,Ленинский,п. Новая Мыза,2600
Тульская,71,Ленинский,п. Петровский,2601
Тульская,71,Ленинский,д. Малахово,2604
Тульская,71,Ленинский,с. Частое,2607
Тульская,71,Ефремовский,с. Овсянниково,2689
Тульская,71,Ефремовский,п. Мирный,2690
Тульская,71,Ефремовский,п. Октябрьский,2692
Тульская,71,Ефремовский,д. Пушкари,2693
Тульская,71,Ефремовский,д. Покровка,2694
Тульская,71,Ефремовский,д. Стрельцы,2695
Тульская,71,Ефремовский,д. Ярославка,2697
Тульская,71,Ефремовский,д. Николаевка,2698
Тульская,71,Ефремовский,д. Кугушевские Выселки,2700
Тульская,71,Ефремовский,д. Большие Медведки,2703
Тульская,71,Богородицкий,п. Кичевский,2705
Тульская,71,Богородицкий,с. Папоротка,2706
Тульская,71,Богородицкий,п. Романцевский,2708
Тульская,71,Богородицкий,х. Александрийский,2711
Тульская,71,Богородицкий,с. Черняевка,2712
Тульская,71,Богородицкий,с. Левинка,2713
Тульская,71,Богородицкий,с. Ломовка,2714
Тульская,71,Киреевский,п. Круглянский,2732
Тульская,71,Киреевский,п. Стахановский,2737
Тульская,71,Киреевский,п. Строительный,2738
Тульская,71,Киреевский,д. Сергиевское,2739
Тульская,71,Киреевский,д. Подосинки,2740
Тульская,71,Киреевский,д. Криволучье,2741
Тульская,71,Киреевский,с. Новоселебное,2743
Тульская,71,Киреевский,п. Болоховский,2744
Тульская,71,Киреевский,п. Головлинский,2745
Тульская,71,Киреевский,п. Сеченский,2746
Тульская,71,Киреевский,п. Березовский,2747
Тульская,71,Узловский,с. Каменка,2748
Тульская,71,Узловский,с. Супонь,2750
Тульская,71,Узловский,д. Волково,2753
Тульская,71,Узловский,д. Дубовое,2754
Тульская,71,Узловский,с. Бутырки,2757
Тульская,71,Кимовский,д. Вишневая,2760
Тульская,71,Кимовский,д. Муравлянка,2761
Тульская,71,Каменский,с. Соклаково,5854
Тульская,71,Каменский,с. Ситово,5855
