col0,col1,col2,col3,col4,col5,col6,col7,col8,col9
0,0,0,0,5,No Touching!,5,NOISE,0,/teams/events/match_report/?EventGameId=4YQXBxYyUI2hcYowpjBHZV5TaovKRz4fxEloYP0smLY%3d
1,0,0,0,5,NOISE,5,No Touching!,0,/teams/events/match_report/?EventGameId=4YQXBxYyUI2hcYowpjBHZV5TaovKRz4fxEloYP0smLY%3d
2,0,0,0,8,Drag'n Thrust,3,Toro,0,/teams/events/match_report/?EventGameId=0NBBRwmjV5yZt2%2fG2nCDsTjkNSoSVCngFpi4rmpzhs0%3d
3,0,0,0,3,Toro,8,Drag'n Thrust,0,/teams/events/match_report/?EventGameId=0NBBRwmjV5yZt2%2fG2nCDsTjkNSoSVCngFpi4rmpzhs0%3d
4,14,10,14,13,Love Tractor,14,Wild Card,23,/teams/events/match_report/?EventGameId=DMYaU5IhG6hTqqk2UQRrnSjoJe5vj0zy68ze5x6ZQug%3d
5,12,9,13,14,Wild Card,13,Love Tractor,24,/teams/events/match_report/?EventGameId=DMYaU5IhG6hTqqk2UQRrnSjoJe5vj0zy68ze5x6ZQug%3d
6,13,6,13,12,shame.,13,Wild Card,23,/teams/events/match_report/?EventGameId=ENK9T6yNFoZGTBN3xa68CbVQEGl7jNt3GKTNKBQa960%3d
7,12,11,11,13,Wild Card,12,shame.,22,/teams/events/match_report/?EventGameId=ENK9T6yNFoZGTBN3xa68CbVQEGl7jNt3GKTNKBQa960%3d
8,13,3,14,9,Blackbird,14,AMP,11,/teams/events/match_report/?EventGameId=jaoXfIptvXJ0STRSi3ppJRCR0KMEQ2HXDbOMn0rHI88%3d
9,9,2,9,14,AMP,9,Blackbird,16,/teams/events/match_report/?EventGameId=jaoXfIptvXJ0STRSi3ppJRCR0KMEQ2HXDbOMn0rHI88%3d
10,0,0,0,8,Public Enemy,4,Steamboat,0,/teams/events/match_report/?EventGameId=KWs0Enxj6ceak9KCMSdROWKRTTHlaHvB%2bV%2bqN0Tt0Nw%3d
11,0,0,0,4,Steamboat,8,Public Enemy,0,/teams/events/match_report/?EventGameId=KWs0Enxj6ceak9KCMSdROWKRTTHlaHvB%2bV%2bqN0Tt0Nw%3d
12,12,0,12,15,Public Enemy,12,Mischief,0,/teams/events/match_report/?EventGameId=b7XyGIu2%2bVShP%2boBdN0LiiN0%2fnHvKzxPIsotZGWqUrU%3d
13,15,0,15,12,Mischief,15,Public Enemy,0,/teams/events/match_report/?EventGameId=b7XyGIu2%2bVShP%2boBdN0LiiN0%2fnHvKzxPIsotZGWqUrU%3d
14,0,0,0,12,Public Enemy,13,Seattle Mixtape,0,/teams/events/match_report/?EventGameId=KQJ7GJptjN8nqPTo2%2fxLet92S303p539uodWMAyQ0do%3d
15,0,0,0,13,Seattle Mixtape,12,Public Enemy,0,/teams/events/match_report/?EventGameId=KQJ7GJptjN8nqPTo2%2fxLet92S303p539uodWMAyQ0do%3d
16,11,0,10,10,Love Tractor,11,Drag'n Thrust,0,/teams/events/match_report/?EventGameId=FAG2%2bFrt0rhZ5hguw6lv4T7w8BdEeu4rLzubq3lEGAE%3d
17,9,0,10,11,Drag'n Thrust,10,Love Tractor,0,/teams/events/match_report/?EventGameId=FAG2%2bFrt0rhZ5hguw6lv4T7w8BdEeu4rLzubq3lEGAE%3d
18,14,5,14,7,No Touching!,14,BFG,11,/teams/events/match_report/?EventGameId=gkuLzciK365szcLws5CgslCN8YpOW4LXFCTtVlj26SA%3d
19,7,6,7,14,BFG,7,No Touching!,20,/teams/events/match_report/?EventGameId=gkuLzciK365szcLws5CgslCN8YpOW4LXFCTtVlj26SA%3d
20,14,3,14,10,NOISE,15,Seattle Mixtape,10,/teams/events/match_report/?EventGameId=bcTqzAvTWCuFkBOEqV%2fS%2b%2bRiCgyhUObsfkzFFa2zmTg%3d
21,9,4,9,15,Seattle Mixtape,10,NOISE,12,/teams/events/match_report/?EventGameId=bcTqzAvTWCuFkBOEqV%2fS%2b%2bRiCgyhUObsfkzFFa2zmTg%3d
22,13,6,13,15,shame.,13,Drag'n Thrust,11,/teams/events/match_report/?EventGameId=iFNVtwt662yfzkyUmTt2Hy%2fhmRSqsCJSNHrwVoLbdHk%3d
23,14,5,15,13,Drag'n Thrust,15,shame.,9,/teams/events/match_report/?EventGameId=iFNVtwt662yfzkyUmTt2Hy%2fhmRSqsCJSNHrwVoLbdHk%3d
24,14,0,14,11,Toro,14,AMP,0,/teams/events/match_report/?EventGameId=JvKIFJFfCb4psulaoiu1FKVH%2f5L9Gl8sxl8ZY2dl9ug%3d
25,11,0,11,14,AMP,11,Toro,0,/teams/events/match_report/?EventGameId=JvKIFJFfCb4psulaoiu1FKVH%2f5L9Gl8sxl8ZY2dl9ug%3d
26,15,5,15,11,Toro,15,Blackbird,7,/teams/events/match_report/?EventGameId=W%2feTH7%2fuzP6hZsFOiiZXkzOBrS%2blrdc6MudIrhuROik%3d
27,11,3,10,15,Blackbird,11,Toro,11,/teams/events/match_report/?EventGameId=W%2feTH7%2fuzP6hZsFOiiZXkzOBrS%2blrdc6MudIrhuROik%3d
28,12,9,11,9,Metro North,12,Blackbird,17,/teams/events/match_report/?EventGameId=lOkyr%2fHO4mUsI7ovlIJkn7J6%2bbIY3cS5SuveUCChw0E%3d
29,9,6,9,12,Blackbird,9,Metro North,16,/teams/events/match_report/?EventGameId=lOkyr%2fHO4mUsI7ovlIJkn7J6%2bbIY3cS5SuveUCChw0E%3d
