col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11
,,$JOBIDboot$JOBMULT-covstat,10,DEFAULT,DEFAULT,cloudtest110915,1.0,ssd-pre-0016,pd-ssd,,
,,$JOBIDboot$JOBMULT-normal-download,10,DEFAULT,DEFAULT,cloudtest110915,,ssd-pre-0016,pd-ssd,,
,,$JOBIDdisk$JOBMULT-cancer-recal,120,DEFAULT,DEFAULT,DEFAULT,1.0,ssd-pre-0016,pd-ssd,,
,,$JOBIDboot$JOBMULT-cancer-recal,10,DEFAULT,DEFAULT,cloudtest110915,1.0,ssd-pre-0016,pd-ssd,,
,,$JOBIDboot$JOBMULT-realign2,10,DEFAULT,DEFAULT,cloudtest110915,1.0,ssd-pre-0016,pd-ssd,,
,,$JOBIDdisk$JOBMULT-normal-ug,30,DEFAULT,DEFAULT,DEFAULT,1.0,ssd-pre-0016,pd-ssd,,
,,$JOBIDdisk$JOBMULT-normal-pup,70,DEFAULT,DEFAULT,DEFAULT,1.0,ssd-pre-0016,pd-ssd,,
,,$JOBIDboot$JOBMULT-normal-pup,10,DEFAULT,DEFAULT,cloudtest110915,1.0,ssd-pre-0016,pd-ssd,,
,,$JOBIDboot$JOBMULT-cancer-download,10,DEFAULT,DEFAULT,cloudtest110915,,ssd-pre-0016,pd-ssd,,
,,$JOBIDboot$JOBMULT-varscan2,10,DEFAULT,DEFAULT,cloudtest110915,1.0,ssd-pre-0016,pd-ssd,,
,,$JOBIDdisk$JOBMULT-realign,140,DEFAULT,DEFAULT,DEFAULT,1.0,ssd-pre-0016,pd-ssd,,
,,$JOBIDdisk$JOBMULT-normal-download,600,DEFAULT,DEFAULT,DEFAULT,,ssd-pre-0016,pd-ssd,,
,,$JOBIDdisk$JOBMULT-cancer-download,800,DEFAULT,DEFAULT,DEFAULT,,ssd-pre-0016,pd-ssd,,
,,$JOBIDboot$JOBMULT-normal-recal,10,DEFAULT,DEFAULT,cloudtest110915,1.0,ssd-pre-0016,pd-ssd,,
,,$JOBIDboot$JOBMULT-mutect,10,DEFAULT,DEFAULT,cloudtest110915,1.0,ssd-pre-0016,pd-ssd,,
,,$JOBIDdisk$JOBMULT-cancer-pup,120,DEFAULT,DEFAULT,DEFAULT,1.0,ssd-pre-0016,pd-ssd,,
,,$JOBIDboot$JOBMULT-normal-ug,10,DEFAULT,DEFAULT,cloudtest110915,1.0,ssd-pre-0016,pd-ssd,,
,,$JOBIDboot$JOBMULT-cancer-pup,10,DEFAULT,DEFAULT,cloudtest110915,1.0,ssd-pre-0016,pd-ssd,,
,,$JOBIDdisk$JOBMULT-mutect,30,DEFAULT,DEFAULT,DEFAULT,1.0,ssd-pre-0016,pd-ssd,,
,,$JOBIDboot$JOBMULT-realign,10,DEFAULT,DEFAULT,cloudtest110915,1.0,ssd-pre-0016,pd-ssd,,
,,$JOBIDdisk$JOBMULT-normal-recal,70,DEFAULT,DEFAULT,DEFAULT,1.0,ssd-pre-0016,pd-ssd,,
,,$JOBIDboot$JOBMULT-rand-and-bed,10,DEFAULT,DEFAULT,cloudtest110915,1.0,ssd-pre-0016,pd-ssd,,
,,$JOBIDboot$JOBMULT-covstat,10,DEFAULT,DEFAULT,cloudtest110915,1.0,ssd-pre-0017,pd-ssd,,
,,$JOBIDboot$JOBMULT-normal-download,10,DEFAULT,DEFAULT,cloudtest110915,,ssd-pre-0017,pd-ssd,,
,,$JOBIDdisk$JOBMULT-cancer-recal,120,DEFAULT,DEFAULT,DEFAULT,1.0,ssd-pre-0017,pd-ssd,,
,,$JOBIDboot$JOBMULT-cancer-recal,10,DEFAULT,DEFAULT,cloudtest110915,1.0,ssd-pre-0017,pd-ssd,,
,,$JOBIDboot$JOBMULT-realign2,10,DEFAULT,DEFAULT,cloudtest110915,1.0,ssd-pre-0017,pd-ssd,,
,,$JOBIDdisk$JOBMULT-normal-ug,30,DEFAULT,DEFAULT,DEFAULT,1.0,ssd-pre-0017,pd-ssd,,
,,$JOBIDdisk$JOBMULT-normal-pup,70,DEFAULT,DEFAULT,DEFAULT,1.0,ssd-pre-0017,pd-ssd,,
,,$JOBIDboot$JOBMULT-normal-pup,10,DEFAULT,DEFAULT,cloudtest110915,1.0,ssd-pre-0017,pd-ssd,,
,,$JOBIDboot$JOBMULT-cancer-download,10,DEFAULT,DEFAULT,cloudtest110915,,ssd-pre-0017,pd-ssd,,
,,$JOBIDboot$JOBMULT-varscan2,10,DEFAULT,DEFAULT,cloudtest110915,1.0,ssd-pre-0017,pd-ssd,,
,,$JOBIDdisk$JOBMULT-realign,140,DEFAULT,DEFAULT,DEFAULT,1.0,ssd-pre-0017,pd-ssd,,
,,$JOBIDdisk$JOBMULT-normal-download,600,DEFAULT,DEFAULT,DEFAULT,,ssd-pre-0017,pd-ssd,,
,,$JOBIDdisk$JOBMULT-cancer-download,800,DEFAULT,DEFAULT,DEFAULT,,ssd-pre-0017,pd-ssd,,
,,$JOBIDboot$JOBMULT-normal-recal,10,DEFAULT,DEFAULT,cloudtest110915,1.0,ssd-pre-0017,pd-ssd,,
,,$JOBIDboot$JOBMULT-mutect,10,DEFAULT,DEFAULT,cloudtest110915,1.0,ssd-pre-0017,pd-ssd,,
,,$JOBIDdisk$JOBMULT-cancer-pup,120,DEFAULT,DEFAULT,DEFAULT,1.0,ssd-pre-0017,pd-ssd,,
,,$JOBIDboot$JOBMULT-normal-ug,10,DEFAULT,DEFAULT,cloudtest110915,1.0,ssd-pre-0017,pd-ssd,,
,,$JOBIDboot$JOBMULT-cancer-pup,10,DEFAULT,DEFAULT,cloudtest110915,1.0,ssd-pre-0017,pd-ssd,,
,,$JOBIDdisk$JOBMULT-mutect,30,DEFAULT,DEFAULT,DEFAULT,1.0,ssd-pre-0017,pd-ssd,,
,,$JOBIDboot$JOBMULT-realign,10,DEFAULT,DEFAULT,cloudtest110915,1.0,ssd-pre-0017,pd-ssd,,
,,$JOBIDdisk$JOBMULT-normal-recal,70,DEFAULT,DEFAULT,DEFAULT,1.0,ssd-pre-0017,pd-ssd,,
,,$JOBIDboot$JOBMULT-rand-and-bed,10,DEFAULT,DEFAULT,cloudtest110915,1.0,ssd-pre-0017,pd-ssd,,
,,$JOBIDboot$JOBMULT-covstat,10,DEFAULT,DEFAULT,cloudtest110915,1.0,ssd-pre-0018,pd-ssd,,
,,$JOBIDboot$JOBMULT-normal-download,10,DEFAULT,DEFAULT,cloudtest110915,,ssd-pre-0018,pd-ssd,,
,,$JOBIDdisk$JOBMULT-cancer-recal,120,DEFAULT,DEFAULT,DEFAULT,1.0,ssd-pre-0018,pd-ssd,,
,,$JOBIDboot$JOBMULT-cancer-recal,10,DEFAULT,DEFAULT,cloudtest110915,1.0,ssd-pre-0018,pd-ssd,,
,,$JOBIDboot$JOBMULT-realign2,10,DEFAULT,DEFAULT,cloudtest110915,1.0,ssd-pre-0018,pd-ssd,,
,,$JOBIDdisk$JOBMULT-normal-ug,30,DEFAULT,DEFAULT,DEFAULT,1.0,ssd-pre-0018,pd-ssd,,
,,$JOBIDdisk$JOBMULT-normal-pup,70,DEFAULT,DEFAULT,DEFAULT,1.0,ssd-pre-0018,pd-ssd,,
,,$JOBIDboot$JOBMULT-normal-pup,10,DEFAULT,DEFAULT,cloudtest110915,1.0,ssd-pre-0018,pd-ssd,,
,,$JOBIDboot$JOBMULT-cancer-download,10,DEFAULT,DEFAULT,cloudtest110915,,ssd-pre-0018,pd-ssd,,
,,$JOBIDboot$JOBMULT-varscan2,10,DEFAULT,DEFAULT,cloudtest110915,1.0,ssd-pre-0018,pd-ssd,,
,,$JOBIDdisk$JOBMULT-realign,140,DEFAULT,DEFAULT,DEFAULT,1.0,ssd-pre-0018,pd-ssd,,
,,$JOBIDdisk$JOBMULT-normal-download,600,DEFAULT,DEFAULT,DEFAULT,,ssd-pre-0018,pd-ssd,,
,,$JOBIDdisk$JOBMULT-cancer-download,800,DEFAULT,DEFAULT,DEFAULT,,ssd-pre-0018,pd-ssd,,
,,$JOBIDboot$JOBMULT-normal-recal,10,DEFAULT,DEFAULT,cloudtest110915,1.0,ssd-pre-0018,pd-ssd,,
,,$JOBIDboot$JOBMULT-mutect,10,DEFAULT,DEFAULT,cloudtest110915,1.0,ssd-pre-0018,pd-ssd,,
,,$JOBIDdisk$JOBMULT-cancer-pup,120,DEFAULT,DEFAULT,DEFAULT,1.0,ssd-pre-0018,pd-ssd,,
,,$JOBIDboot$JOBMULT-normal-ug,10,DEFAULT,DEFAULT,cloudtest110915,1.0,ssd-pre-0018,pd-ssd,,
,,$JOBIDboot$JOBMULT-cancer-pup,10,DEFAULT,DEFAULT,cloudtest110915,1.0,ssd-pre-0018,pd-ssd,,
,,$JOBIDdisk$JOBMULT-mutect,30,DEFAULT,DEFAULT,DEFAULT,1.0,ssd-pre-0018,pd-ssd,,
,,$JOBIDboot$JOBMULT-realign,10,DEFAULT,DEFAULT,cloudtest110915,1.0,ssd-pre-0018,pd-ssd,,
,,$JOBIDdisk$JOBMULT-normal-recal,70,DEFAULT,DEFAULT,DEFAULT,1.0,ssd-pre-0018,pd-ssd,,
,,$JOBIDboot$JOBMULT-rand-and-bed,10,DEFAULT,DEFAULT,cloudtest110915,1.0,ssd-pre-0018,pd-ssd,,
,,$JOBIDboot$JOBMULT-covstat,10,DEFAULT,DEFAULT,cloudtest110915,1.0,ssd-pre-0019,pd-ssd,,
,,$JOBIDboot$JOBMULT-normal-download,10,DEFAULT,DEFAULT,cloudtest110915,,ssd-pre-0019,pd-ssd,,
,,$JOBIDdisk$JOBMULT-cancer-recal,120,DEFAULT,DEFAULT,DEFAULT,1.0,ssd-pre-0019,pd-ssd,,
,,$JOBIDboot$JOBMULT-cancer-recal,10,DEFAULT,DEFAULT,cloudtest110915,1.0,ssd-pre-0019,pd-ssd,,
,,$JOBIDboot$JOBMULT-realign2,10,DEFAULT,DEFAULT,cloudtest110915,1.0,ssd-pre-0019,pd-ssd,,
,,$JOBIDdisk$JOBMULT-normal-ug,30,DEFAULT,DEFAULT,DEFAULT,1.0,ssd-pre-0019,pd-ssd,,
,,$JOBIDdisk$JOBMULT-normal-pup,70,DEFAULT,DEFAULT,DEFAULT,1.0,ssd-pre-0019,pd-ssd,,
,,$JOBIDboot$JOBMULT-normal-pup,10,DEFAULT,DEFAULT,cloudtest110915,1.0,ssd-pre-0019,pd-ssd,,
,,$JOBIDboot$JOBMULT-cancer-download,10,DEFAULT,DEFAULT,cloudtest110915,,ssd-pre-0019,pd-ssd,,
,,$JOBIDboot$JOBMULT-varscan2,10,DEFAULT,DEFAULT,cloudtest110915,1.0,ssd-pre-0019,pd-ssd,,
,,$JOBIDdisk$JOBMULT-realign,140,DEFAULT,DEFAULT,DEFAULT,1.0,ssd-pre-0019,pd-ssd,,
,,$JOBIDdisk$JOBMULT-normal-download,600,DEFAULT,DEFAULT,DEFAULT,,ssd-pre-0019,pd-ssd,,
,,$JOBIDdisk$JOBMULT-cancer-download,800,DEFAULT,DEFAULT,DEFAULT,,ssd-pre-0019,pd-ssd,,
,,$JOBIDboot$JOBMULT-normal-recal,10,DEFAULT,DEFAULT,cloudtest110915,1.0,ssd-pre-0019,pd-ssd,,
,,$JOBIDboot$JOBMULT-mutect,10,DEFAULT,DEFAULT,cloudtest110915,1.0,ssd-pre-0019,pd-ssd,,
,,$JOBIDdisk$JOBMULT-cancer-pup,120,DEFAULT,DEFAULT,DEFAULT,1.0,ssd-pre-0019,pd-ssd,,
,,$JOBIDboot$JOBMULT-normal-ug,10,DEFAULT,DEFAULT,cloudtest110915,1.0,ssd-pre-0019,pd-ssd,,
,,$JOBIDboot$JOBMULT-cancer-pup,10,DEFAULT,DEFAULT,cloudtest110915,1.0,ssd-pre-0019,pd-ssd,,
,,$JOBIDdisk$JOBMULT-mutect,30,DEFAULT,DEFAULT,DEFAULT,1.0,ssd-pre-0019,pd-ssd,,
,,$JOBIDboot$JOBMULT-realign,10,DEFAULT,DEFAULT,cloudtest110915,1.0,ssd-pre-0019,pd-ssd,,
,,$JOBIDdisk$JOBMULT-normal-recal,70,DEFAULT,DEFAULT,DEFAULT,1.0,ssd-pre-0019,pd-ssd,,
,,$JOBIDboot$JOBMULT-rand-and-bed,10,DEFAULT,DEFAULT,cloudtest110915,1.0,ssd-pre-0019,pd-ssd,,
