col0,col1,col2,col3
Jesus Christ Superstar,1970,2,2
An Evenings of Chinese Art Songs II,1970,5,5
The Music Man,1962,2,2
Oxygene ,1976,6,6
Heavy Weather,1977,7,7
Bat Out of Hell,1977,8,4
Bernstein Conducts Mozart: Jupiter and Linz,1971,9,8
How the West was Won,1962,2,2
Night Moves,1976,10,4
6 and 12 String Guitar,1969,11,9
Otis Redding Jimi Hendrix Experience ,1970,12,4
Oklahoma,1956,13,2
Fleetwood Mac,1975,14,4
Nashville Skyline,1969,15,9
Sound of Music,1965,16,2
Man of La Mancha,1966,2,2
Grease Motion Picture Soundtrack ,1978,2,10
Bridge Over Troubled Waters,1970,17,11
Good Morning Vietnam,1987,2,12
Podipto,1973,18,11
Hot August Night,1972,19,13
Imagine,1972,20,13
Beethoven's Ninth Symphony,1967,21,14
Buy U a Drank,2007,22,15
Paint Your Wagon,1969,2,2
Fiddler on the Roof: Motion Picture Soundtrack,1971,2,2
Into the Woods,1988,23,2
Woodstock,1970,2,4
Bob Dylan's Greatest Hits,1967,15,11
Bo Dylan's Greatest Hits Vol 2,1971,15,11
Tracy Chapman,1988,24,11
A Funny Thing Happened on the Way to the Forum,1962,23,2
State Fair,1962,16,2
Beethoven Symphonies 2 &4,1953,21,8
Mark Twain Tonight,1959,25,16
Beethoven Sixth Symphony,1976,21,8
Oklahoma: Movie Soundtrack ,1964,2,12
Eroica ,1964,21,8
My Fair Lady: Movie Soundtrack ,1964,2,12
Best of Peter Paul and Mary: Ten Years Togther,1970,26,11
Beethoven Fifth and Eigth Symphony ,1972,21,8
The Language and Music of the Wolves,1972,27,17
Star Trek the Motion Picture,1979,28,12
Absolutely Live,1970,29,4
The Nutcracker,1985,30,14
His band and The Street Choir,1970,31,4
I Walk the Line,1964,32,18
Slim Slo Slide,1970,33,9
Music for Non-Thinkers,1958,34,19
Topelo Honey,1971,31,4
50 Great Moments of Music,1950,2,14
Greatest Hits,1979,35,4
