col0,col1,col2,col3
carbon\.agents\.(?<id>[^\.]*)\.avgUpdateTime,avgUpdateTime,Agent,${id}
carbon\.agents\.(?<id>[^\.]*)\.blacklistMatches,blacklistMatches,Agent,${id}
carbon\.agents\.(?<id>[^\.]*)\.cache.bulk_queries,cache.bulk_queries,Agent,${id}
carbon\.agents\.(?<id>[^\.]*)\.cache.overflow,cache.overflow,Agent,${id}
carbon\.agents\.(?<id>[^\.]*)\.cache.queries,cache.queries,Agent,${id}
carbon\.agents\.(?<id>[^\.]*)\.cache.queues,cache.queues,Agent,${id}
carbon\.agents\.(?<id>[^\.]*)\.cache.size,cache.size,Agent,${id}
carbon\.agents\.(?<id>[^\.]*)\.committedPoints,committedPoints,Agent,${id}
carbon\.agents\.(?<id>[^\.]*)\.cpuUsage,cpuUsage,Agent,${id}
carbon\.agents\.(?<id>[^\.]*)\.creates,creates,Agent,${id}
carbon\.agents\.(?<id>[^\.]*)\.droppedCreates,droppedCreates,Agent,${id}
carbon\.agents\.(?<id>[^\.]*)\.errors,errors,Agent,${id}
carbon\.agents\.(?<id>[^\.]*)\.memUsage,memUsage,Agent,${id}
carbon\.agents\.(?<id>[^\.]*)\.metricsReceived,metricsReceived,Agent,${id}
carbon\.agents\.(?<id>[^\.]*)\.pointsPerUpdate,pointsPerUpdate,Agent,${id}
carbon\.agents\.(?<id>[^\.]*)\.updateOperations,updateOperations,Agent,${id}
carbon\.agents\.(?<id>[^\.]*)\.whitelistRejects,whitelistRejects,Agent,${id}
carbon\.aggregator\.(?<id>[^\.]*)\.activeConnections,activeConnections,Aggregator,${id}
carbon\.aggregator\.(?<id>[^\.]*)\.aggregateDatapointsSent,aggregateDatapointsSent,Aggregator,${id}
carbon\.aggregator\.(?<id>[^\.]*)\.allocatedBuffers,allocatedBuffers,Aggregator,${id}
carbon\.aggregator\.(?<id>[^\.]*)\.blacklistMatches,blacklistMatches,Aggregator,${id}
carbon\.aggregator\.(?<id>[^\.]*)\.bufferedDatapoints,bufferedDatapoints,Aggregator,${id}
carbon\.aggregator\.(?<id>[^\.]*)\.cpuUsage,cpuUsage,Aggregator,${id}
carbon\.aggregator\.(?<id>[^\.]*)\.destinations.(?<destination>[^\.]*)\.attemptedRelays,destinations - attemptedRelays,Destionation,${destination}
carbon\.aggregator\.(?<id>[^\.]*)\.destinations.(?<destination>[^\.]*)\.batchesSent,destinations - batchesSent,Destionation,${destination}
carbon\.aggregator\.(?<id>[^\.]*)\.destinations.(?<destination>[^\.]*)\.relayMaxQueueLength,destinations - relayMaxQueueLength,Destionation,${destination}
carbon\.aggregator\.(?<id>[^\.]*)\.destinations.(?<destination>[^\.]*)\.sent,destinations - sent,Destionation,${destination}
carbon\.aggregator\.(?<id>[^\.]*)\.memUsage,memUsage,Aggregator,${id}
carbon\.aggregator\.(?<id>[^\.]*)\.metricsReceived,metricsReceived,Aggregator,${id}
carbon\.aggregator\.(?<id>[^\.]*)\.whitelistRejects,whitelistRejects,Aggregator,${id}
stats\.gauges\.statsd\.timestamp_lag,timestamp_lag,,
stats\.response\.(?<response>.*),response,Response,${response}
stats\.statsd\.bad_lines_seen,deamon.bad_lines_seen,,
stats\.statsd\.graphiteStats\.calculationtime,deamon.calculationtime,,
stats\.statsd\.graphiteStats\.flush_length,deamon.flush_length,,
stats\.statsd\.graphiteStats\.flush_time,deamon.flush_time,,
stats\.statsd\.graphiteStats\.last_exception,deamon.last_exception,,
stats\.statsd\.graphiteStats\.last_flush,deamon.last_flush,,
stats\.statsd\.metrics_received,deamon.metrics_received,,
stats\.statsd\.packets_received,deamon.packets_received,,
stats\.statsd\.processing_time,deamon.processing_time,,
statsd\.numStats,numStats,,
stats_counts\.response\.(?<response>.*),counts.response,Response,${response}
stats_counts\.statsd\.bad_lines_seen,counts.deamon.bad_lines_seen,,
stats_counts\.statsd\.metrics_received,counts.deamon.metrics_received,,
stats_counts\.statsd\.packets_received,counts.deamon.packets_received,,
stats\.timers\.view\.(?<action>.*)\.count_90,timers.count_90,Action,${action}
stats\.timers\.view\.(?<action>.*)\.count_ps,timers.count_ps,Action,${action}
stats\.timers\.view\.(?<action>.*)\.count,timers.count,Action,${action}
stats\.timers\.view\.(?<action>.*)\.lower_90,timers.lower_90,Action,${action}
stats\.timers\.view\.(?<action>.*)\.lower_ps,timers.lower_ps,Action,${action}
stats\.timers\.view\.(?<action>.*)\.lower,timers.lower,Action,${action}
stats\.timers\.view\.(?<action>.*)\.mean_90,timers.mean_90,Action,${action}
stats\.timers\.view\.(?<action>.*)\.mean_ps,timers.mean_ps,Action,${action}
stats\.timers\.view\.(?<action>.*)\.mean,timers.mean,Action,${action}
stats\.timers\.view\.(?<action>.*)\.median,timers.median,Action,${action}
stats\.timers\.view\.(?<action>.*)\.std,timers.std,Action,${action}
stats\.timers\.view\.(?<action>.*)\.sum_squares_90,timers.sum_squares_90,Action,${action}
