col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13
Adair,"1,968",20,10.2,"1,476",25,16.9,66.70%,19_001,19.0,2.0,4.0,,
Adams,"1,073",11,10.3,858,6,7.0,-31.80%,19_002,19.0,2.0,4.0,,
Allamakee,"3,731",32,8.6,"3,382",18,5.3,-37.90%,19_003,19.0,2.0,4.0,,
Appanoose,"3,255",64,19.7,"2,833",85,30.0,52.60%,19_004,19.0,2.0,4.0,,
Audubon,"1,771",25,14.1,"1,318",41,31.1,120.40%,19_005,19.0,2.0,4.0,,
Benton,"6,924",96,13.9,"6,316",98,15.5,11.90%,19_006,19.0,2.0,4.0,,
Black Hawk,"29,545",506,17.1,"28,782",676,23.5,37.10%,19_007,19.0,2.0,4.0,,
Boone,"6,515",51,7.8,"5,895",74,12.6,60.40%,19_008,19.0,2.0,4.0,,
Bremer,"5,627",39,6.9,"5,023",59,11.7,69.50%,19_009,19.0,2.0,4.0,,
Buchanan,"6,031",112,18.6,"5,418",51,9.4,-49.30%,19_010,19.0,2.0,4.0,,
Buena Vista,"5,179",53,10.2,"4,916",72,14.6,43.10%,19_011,19.0,2.0,4.0,,
Butler,"3,734",32,8.6,"3,167",37,11.7,36.30%,19_012,19.0,2.0,4.0,,
Calhoun,"2,564",18,7.0,"1,876",25,13.3,89.80%,19_013,19.0,2.0,4.0,,
Carroll,"5,769",29,5.0,"4,808",75,15.6,210.30%,19_014,19.0,2.0,4.0,,
Cass,"3,488",36,10.3,"2,932",53,18.1,75.10%,19_015,19.0,2.0,4.0,,
Cedar,"4,609",41,8.9,"4,022",46,11.4,28.60%,19_016,19.0,2.0,4.0,,
Cerro Gordo,"11,046",259,23.4,"9,342",208,22.3,-5.00%,19_017,19.0,2.0,4.0,,
Cherokee,"3,212",43,13.4,"2,321",22,9.5,-29.20%,19_018,19.0,2.0,4.0,,
Chickasaw,"3,423",23,6.7,"2,800",26,9.3,38.20%,19_019,19.0,2.0,4.0,,
Clarke,"2,402",43,17.9,"2,213",36,16.3,-9.10%,19_020,19.0,2.0,4.0,,
Clay,"4,289",74,17.3,"3,649",116,31.8,84.30%,19_021,19.0,2.0,4.0,,
Clayton,"4,735",43,9.1,"3,851",44,11.4,25.80%,19_022,19.0,2.0,4.0,,
Clinton,"12,840",142,11.1,"11,450",221,19.3,74.50%,19_023,19.0,2.0,4.0,,
Crawford,"4,495",78,17.4,"4,191",55,13.1,-24.40%,19_024,19.0,2.0,4.0,,
Dallas,"11,487",93,8.1,"15,922",161,10.1,24.90%,19_025,19.0,2.0,4.0,,
Davis,"2,317",36,15.5,"2,233",33,14.8,-4.90%,19_026,19.0,2.0,4.0,,
Decatur,"2,002",31,15.5,"1,754",49,27.9,80.40%,19_027,19.0,2.0,4.0,,
Delaware,"5,334",53,9.9,"4,119",35,8.5,-14.50%,19_028,19.0,2.0,4.0,,
Des Moines,"10,328",240,23.2,"9,529",189,19.8,-14.60%,19_029,19.0,2.0,4.0,,
Dickinson,"3,599",40,11.1,"3,313",70,21.1,90.10%,19_030,19.0,2.0,4.0,,
Dubuque,"22,779",253,11.1,"22,317",348,15.6,40.40%,19_031,19.0,2.0,4.0,,
Emmet,"2,674",44,16.5,"2,363",63,26.7,62.00%,19_032,19.0,2.0,4.0,,
Fayette,"5,492",95,17.3,"4,386",83,18.9,9.40%,19_033,19.0,2.0,4.0,,
Floyd,"4,246",92,21.7,"3,718",103,27.7,27.90%,19_034,19.0,2.0,4.0,,
Franklin,"2,593",26,10.0,"2,393",46,19.2,91.70%,19_035,19.0,2.0,4.0,,
Fremont,"2,010",6,3.0,"1,660",27,16.3,444.90%,19_036,19.0,2.0,4.0,,
Greene,"2,655",35,13.2,"1,994",27,13.5,2.70%,19_037,19.0,2.0,4.0,,
Grundy,"3,118",24,7.7,"2,559",25,9.8,26.90%,19_038,19.0,2.0,4.0,,
Guthrie,"2,675",27,10.1,"2,436",42,17.2,70.80%,19_039,19.0,2.0,4.0,,
Hamilton,"4,182",58,13.9,"3,478",46,13.2,-4.60%,19_040,19.0,2.0,4.0,,
Hancock,"3,210",46,14.3,"2,485",37,14.9,3.90%,19_041,19.0,2.0,4.0,,
Hardin,"4,646",50,10.8,"3,862",76,19.7,82.90%,19_042,19.0,2.0,4.0,,
Harrison,"4,108",40,9.7,"3,522",50,14.2,45.80%,19_043,19.0,2.0,4.0,,
Henry,"5,018",69,13.8,"4,390",68,15.5,12.60%,19_044,19.0,2.0,4.0,,
Howard,"2,615",29,11.1,"2,198",28,12.7,14.90%,19_045,19.0,2.0,4.0,,
Humboldt,"2,580",33,12.8,"2,047",28,13.7,6.90%,19_046,19.0,2.0,4.0,,
Ida,"1,998",14,7.0,"1,463",16,10.9,56.10%,19_047,19.0,2.0,4.0,,
Iowa,"4,138",36,8.7,"3,740",50,13.4,53.70%,19_048,19.0,2.0,4.0,,
Jackson,"5,271",57,10.8,"4,353",98,22.5,108.20%,19_049,19.0,2.0,4.0,,
Jasper,"9,173",108,11.8,"8,293",158,19.1,61.80%,19_050,19.0,2.0,4.0,,
Jefferson,"3,946",44,11.2,"2,994",51,17.0,52.80%,19_051,19.0,2.0,4.0,,
Johnson,"22,312",250,11.2,"26,882",290,10.8,-3.70%,19_052,19.0,2.0,4.0,,
Jones,"4,874",42,8.6,"4,326",42,9.7,12.70%,19_053,19.0,2.0,4.0,,
Keokuk,"2,931",49,16.7,"2,454",36,14.7,-12.20%,19_054,19.0,2.0,4.0,,
Kossuth,"4,435",34,7.7,"3,242",55,17.0,121.30%,19_055,19.0,2.0,4.0,,
Lee,"9,273",208,22.4,"7,813",170,21.8,-3.00%,19_056,19.0,2.0,4.0,,
