col0,col1,col2,col3,col4,col5,col6
Unknown,currency.,,,,,
Usage,is,mandatory.,,,,
TXN,ID,is,mandatory.,,,
Booking,{SHORTID},was,successfull.,,,
Booking,failed.,,,,,
Message,,,,,,
Are,you,sure,?,,,
Name,,,,,,
Address,,,,,,
EMail,,,,,,
Amount,,,,,,
Actions,,,,,,
Descriptor,,,,,,
Date,,,,,,
Refund,,,,,,
Rebill,,,,,,
Capture,,,,,,
Reservation,,,,,,
Debit,,,,,,
Reversal,,,,,,
Amount,,,,,,
Usage,,,,,,
TXN-ID,,,,,,
Comment,,,,,,
Send,,,,,,
Brand,,,,,,
Code,,,,,,
Expiry,,,,,,
Holder,,,,,,
Meth,,,,,,
Mode,,,,,,
Number,,,,,,
Reference,ID,,,,,
Result,,,,,,
Short,ID,,,,,
SHORT-ID,,,,,,
Source,,,,,,
Status,,,,,,
Transaction,ID,,,,,
Type,,,,,,
Unique,ID,,,,,
Account,Number,,,,,
Bankcode,,,,,,
Account,Country,,,,,
Bankname,,,,,,
Search,,,,,,
Action,,,,,,
Open,PA,,,,,
Menu,,,,,,
Alert!,,,,,,
Reason,,,,,,
Reload,,,,,,
Choose,,,,,,
All,in,once,,,,
Pay,in,rates,,,,
Subscription,,,,,,
Duration,,,,,,
Payment,,,,,,
every,,,,,,
Initial,Payment,,,,,
Price,,,,,,
plus,Fee,,,,,
minus,Fee,,,,,
percent,,,,,,
euro,,,,,,
day,,,,,,
week,,,,,,
month,,,,,,
year,,,,,,
Total,amount,,,,,
Deschedule,,,,,,
Schedule,,,,,,
Pay,with,deposit,,,,
Final,Payment,,,,,
in,,,,,,
Settings,,,,,,
Rhythm,,,,,,
Fee,/,Discount,,,,
abo,,,,,,
rate,,,,,,
deposit,,,,,,
enable,,,,,,
Please,choose,your,Channel,,,
Settings,for,,,,,
Save,,,,,,
New,entry,,,,,
Sort.,,,,,,
Del.,,,,,,
m/d/Y,,,,,,
Date,,,,,,
Setting,have,been,saved,successful.,,
Payment,target,,,,,
Min.,,,,,,
Max.,,,,,,
