col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17
50124000000HDTgAAO,0,1,GC1020 Portable Generator Switch Malfunctioning,1,0,Reviewed,1,"If the generator switch is not working, remove the switch and re-assemble it. Often the switch gets displaced by a fraction of an inch preventing it from engaging with the internal generator mechanism.",000000000000000AAA,00524000000U96AAAS,2014-11-04 18:19:09,00524000000U96AAAS,2014-11-04 18:19:09,00524000000U96AAAS,2014-11-04 18:19:09,0,0
50124000000HDThAAO,0,2,Generator assembly instructions unclear,0,0,Draft,0,The Maintenance Manuals for the GC1020 are currently in reveiw and will be shortly updated and distributed to all customers. We have received a fair number of complaints about the clarity of this manual and are working to resolve this problem at the earliest.,000000000000000AAA,00524000000U96AAAS,2014-11-04 18:19:09,00524000000U96AAAS,2014-11-04 18:19:09,00524000000U96AAAS,2014-11-04 18:19:09,0,0
50124000000HDTiAAO,0,3,Maintenance guidelines for generator unclear,0,0,Draft,0,The Maintenance Manuals for the GC1060 are currently in reveiw and will be shortly updated and distributed to all customers.  We have received a fair number of complaints about the clarity of this manual and are working to resolve this problem at the earliest.,000000000000000AAA,00524000000U96AAAS,2014-11-04 18:19:09,00524000000U96AAAS,2014-11-04 18:19:09,00524000000U96AAAS,2014-11-04 18:19:09,0,0
50124000000HDTjAAO,0,4,Selecting the Right Generator for Your Needs,1,0,Reviewed,1,"GenWatt offers a wide range of electric generators for every need -- from high-powered industrial-strength generators, to medium-capacity standby generators, to emergency-use portable generators.  We offer diesel, propane,and gasoline generators ranging in power from 10kW at the low end to 2000kW at the high end.",000000000000000AAA,00524000000U96AAAS,2014-11-04 18:19:09,00524000000U96AAAS,2014-11-04 18:19:09,00524000000U96AAAS,2014-11-04 18:19:09,0,0
50124000000HDTkAAO,0,5,GC3000 Series Propane Generator Ignition,1,0,Reviewed,1,The GC3000 series propane generators need to be started up using the following process if the ignition fails at the first try: 1) Disengage the fuel source. 2) Use the vacuum pump provided to suck out the air above the fuel source. 3) Reengage the fuel source. 4) Try the startup again.,000000000000000AAA,00524000000U96AAAS,2014-11-04 18:19:09,00524000000U96AAAS,2014-11-04 18:19:09,00524000000U96AAAS,2014-11-04 18:19:09,0,0
50124000000HDTlAAO,0,6,Starting generator after electrical failure,0,0,Draft,0,"After an electical failure, the generator has to be manually turned off before establishing the connection again.  If the generator is turned on while the switch is still in the ""On"" position, the generator will not start.  This has been built into the design for security and safety reasons.",000000000000000AAA,00524000000U96AAAS,2014-11-04 18:19:09,00524000000U96AAAS,2014-11-04 18:19:09,00524000000U96AAAS,2014-11-04 18:19:09,0,0
50124000000HDTmAAO,0,7,Electrical wiring installation for GC5060,0,0,Draft,0,"The red wiring from the top electronic panel of the GC5060 and the yellow wiring on the main generator assemly have to be connected together.  The two connectors may appear to be incompatible but they do fit into one another.  To successfully make the connection, first press the button on the yellow connector before engaging the two pieces.",000000000000000AAA,00524000000U96AAAS,2014-11-04 18:19:09,00524000000U96AAAS,2014-11-04 18:19:09,00524000000U96AAAS,2014-11-04 18:19:09,0,0
50124000000HDTnAAO,0,8,GenWatt SLA Commitments,1,0,Reviewed,1,GenWatt offers four different SLAs with different service commitments as follows:  1) PLATINUM        -  High priority cases: 2 hours        -  Medium and low priority cases: 6 hours  2) GOLD        -  High priority cases: 4 hours        -  Medium and low priority cases: 8 hours  3) SILVER        -  All cases: 12 hours  4) BRONZE        -  All cases: 24 hours,000000000000000AAA,00524000000U96AAAS,2014-11-04 18:19:09,00524000000U96AAAS,2014-11-04 18:19:09,00524000000U96AAAS,2014-11-04 18:19:09,0,0
50124000000HDToAAO,0,9,Electronic panel fitting loose,0,0,Draft,0,"On the GC3020, the electronic panel is known to disengage from the main generator body especially when used at the higher-end of the capacity limits.  We recommend you secure the electronic panel with additional bolts in the lower right and upper left corners using the additional bolt mechanisms provided at these locations.",000000000000000AAA,00524000000U96AAAS,2014-11-04 18:19:09,00524000000U96AAAS,2014-11-04 18:19:09,00524000000U96AAAS,2014-11-04 18:19:09,0,0
50124000000HDTpAAO,0,10,GenWatt Installation Services,1,0,Reviewed,1,"GenWatt Corporation has a full-service support organization offering customers every type of installation assistance -- from complete start-to-finsh, on-site delivery and installation to hourly installation consulting services.  Our engineers and consultants bring the highest level of technical expertise to the job and are well-known within the industry for their unparalleled service ethic.",000000000000000AAA,00524000000U96AAAS,2014-11-04 18:19:09,00524000000U96AAAS,2014-11-04 18:19:09,00524000000U96AAAS,2014-11-04 18:19:09,0,0
