col0,col1,col2,col3,col4
FWU00X211XXX80N00, 211XXX, United States,2012,26
FWU00X211XXX80N00, 211XXX, United States,2011,13
FWU00X212XXX80N00, 212XXX, United States,2012,38
FWU00X212XXX80N00, 212XXX, United States,2011,37
FWU00X213XXX80N00, 213XXX, United States,2012,117
FWU00X213XXX80N00, 213XXX, United States,2011,105
FWU00X21311180N00,213111, United States,2012,39
FWU00X21311180N00,213111, United States,2011,41
FWU00X21311280N00,213112, United States,2012,77
FWU00X21311280N00,213112, United States,2011,58
FWU00X212XXX80S01, 212XXX, Alabama,2012,4
FWU00X211XXX80S05, 211XXX, Arkansas,2012,3
FWU00X211XXX80S05, 211XXX, Arkansas,2011,1
FWU00X213XXX80S06, 213XXX, California,2012,3
FWU00X213XXX80S06, 213XXX, California,2011,3
FWU00X211XXX80S08, 211XXX, Colorado,2012,3
FWU00X213XXX80S08, 213XXX, Colorado,2012,5
FWU00X213XXX80S08, 213XXX, Colorado,2011,3
FWU00X21311280S08,213112, Colorado,2012,3
FWU00X212XXX80S17, 212XXX, Illinois,2012,1
FWU00X213XXX80S17, 213XXX, Illinois,2012,1
FWU00X21311280S17,213112, Illinois,2012,1
FWU00X212XXX80S19, 212XXX, Iowa,2011,1
FWU00X211XXX80S20, 211XXX, Kansas,2012,1
FWU00X212XXX80S20, 212XXX, Kansas,2011,1
FWU00X212XXX80S21, 212XXX, Kentucky,2012,5
FWU00X212XXX80S21, 212XXX, Kentucky,2011,6
FWU00X211XXX80S22, 211XXX, Louisiana,2011,1
FWU00X213XXX80S22, 213XXX, Louisiana,2012,9
FWU00X213XXX80S22, 213XXX, Louisiana,2011,5
FWU00X21311180S22,213111, Louisiana,2012,1
FWU00X21311280S22,213112, Louisiana,2012,8
FWU00X21311280S22,213112, Louisiana,2011,5
FWU00X212XXX80S23, 212XXX, Maine,2011,1
FWU00X212XXX80S31, 212XXX, Nebraska,2012,1
FWU00X212XXX80S31, 212XXX, Nebraska,2011,1
FWU00X212XXX80S32, 212XXX, Nevada,2012,3
FWU00X213XXX80S35, 213XXX, New Mexico,2012,5
FWU00X213XXX80S35, 213XXX, New Mexico,2011,8
FWU00X21311280S35,213112, New Mexico,2012,5
FWU00X21311280S35,213112, New Mexico,2011,5
FWU00X212XXX80S69, 212XXX, New York,2011,1
FWU00X213XXX80S69, 213XXX, New York,2011,1
FWU00X21311180S69,213111, New York,2011,1
FWU00X212XXX80S36, 212XXX, New York State (except NYC),2011,1
FWU00X213XXX80S36, 213XXX, New York State (except NYC),2011,1
FWU00X21311180S36,213111, New York State (except NYC),2011,1
FWU00X212XXX80S37, 212XXX, North Carolina,2012,1
FWU00X211XXX80S38, 211XXX, North Dakota,2012,2
FWU00X213XXX80S38, 213XXX, North Dakota,2012,12
FWU00X213XXX80S38, 213XXX, North Dakota,2011,9
FWU00X21311180S38,213111, North Dakota,2012,7
FWU00X21311180S38,213111, North Dakota,2011,5
FWU00X21311280S38,213112, North Dakota,2012,5
FWU00X21311280S38,213112, North Dakota,2011,4
FWU00X212XXX80S39, 212XXX, Ohio,2012,1
FWU00X212XXX80S39, 212XXX, Ohio,2011,3
FWU00X211XXX80S40, 211XXX, Oklahoma,2012,4
FWU00X212XXX80S40, 212XXX, Oklahoma,2012,1
FWU00X213XXX80S40, 213XXX, Oklahoma,2012,12
FWU00X213XXX80S40, 213XXX, Oklahoma,2011,16
FWU00X21311180S40,213111, Oklahoma,2012,5
FWU00X21311180S40,213111, Oklahoma,2011,6
FWU00X21311280S40,213112, Oklahoma,2012,7
FWU00X21311280S40,213112, Oklahoma,2011,10
FWU00X212XXX80S42, 212XXX, Pennsylvania,2012,1
FWU00X212XXX80S42, 212XXX, Pennsylvania,2011,1
FWU00X213XXX80S42, 213XXX, Pennsylvania,2011,5
FWU00X21311180S42,213111, Pennsylvania,2011,4
FWU00X212XXX80S47, 212XXX, Tennessee,2012,1
FWU00X212XXX80S47, 212XXX, Tennessee,2011,2
FWU00X211XXX80S48, 211XXX, Texas,2012,7
FWU00X211XXX80S48, 211XXX, Texas,2011,5
FWU00X213XXX80S48, 213XXX, Texas,2012,58
FWU00X213XXX80S48, 213XXX, Texas,2011,36
FWU00X21311180S48,213111, Texas,2012,18
FWU00X21311180S48,213111, Texas,2011,16
FWU00X21311280S48,213112, Texas,2012,40
FWU00X21311280S48,213112, Texas,2011,20
FWU00X211XXX80S51, 211XXX, Virginia,2012,1
FWU00X212XXX80S51, 212XXX, Virginia,2012,1
FWU00X212XXX80S51, 212XXX, Virginia,2011,1
FWU00X213XXX80S51, 213XXX, Virginia,2012,1
FWU00X21311280S51,213112, Virginia,2012,1
FWU00X212XXX80S54, 212XXX, West Virginia,2012,7
FWU00X212XXX80S54, 212XXX, West Virginia,2011,6
FWU00X213XXX80S54, 213XXX, West Virginia,2012,1
FWU00X213XXX80S54, 213XXX, West Virginia,2011,4
FWU00X21311280S54,213112, West Virginia,2012,1
FWU00X21311280S54,213112, West Virginia,2011,4
FWU00X213XXX80S56, 213XXX, Wyoming,2012,3
FWU00X213XXX80S56, 213XXX, Wyoming,2011,5
FWU00X21311180S56,213111, Wyoming,2011,3
