col0,col1,col2,col3,col4,col5,col6
1,AMD Ryzen ThreadRipper,1,2,1250.0,39,0
2,Arduino Nano,6,5,8.0,17,40
3,Raspberry Pi 4,3,5,60.0,13,70
4,Raspberry Pi 3,2,5,40.0,53,0
5,Intel i7 8th gen,5,2,180.0,22,0
6,AMD Ryzen 4800,2,2,500.0,120,0
7,Intel i5 8th gen,2,2,150.0,15,0
8,Set of sensors for Rpi/Arduino,5,5,40.0,6,0
9,Lenovo IdeaPad 436s,6,6,400.0,29,0
10,Apple MacBook PRO 2020,6,7,2500.0,31,0
11,Iphone 5,7,7,100.0,22,30
12,Iphone 15,9,7,9999.0,86,0
13,Samsung S7,7,7,150.0,24,0
14,Valno 5G GC12345,9,7,23.0,35,0
15,Photoresistor,9,5,1.0,39,0
16,Red LED super bright (10mm) ,4,5,1.0,29,0
17,Supersonic Sensor (PING),5,5,4.0,12,0
18,NVIDIA RTX 2060,3,3,162.0,42,0
19,MSI RTX 2080,8,3,222.0,25,0
20,MSI RADEON 4700x,3,3,920.0,40,0
21,Super Drive 1TB SSD,8,1,150.0,3,40
22,Super Drive 128GB SSD,1,1,60.0,104,0
23,Super Drive 256GB SSD,1,1,90.0,61,0
24,Super Drive 512GB SSD,8,1,120.0,20,0
25,Intenso P54 250gb HDD,1,1,14.0,76,0
26,Intenso M2 Super Fast 2TB,1,1,820.0,15,0
27,SeaGate 160GB HDD,3,1,11.0,49,0
28,Logic Mouse RGB,8,4,45.6,26,0
29,InstaLink Keyo RBG MECHANICAL,4,4,123.79,0,0
30,ShekMek Privo Ultra Thin Keyboard,6,4,25.89,10,0
31,Flio Mate Camera 1080p,9,4,12.5,0,70
32,ClearView MagicCam 720p ,2,4,32.0,9,40
33,Plexon P1252 1080p,9,4,2.5,112,0
