col0,col1,col2,col3,col4,col5,col6,col7,col8,col9
Alabama,1,AL,14,7513952,84.84773392,0.0,0.0,0.0,15.15226608
Alaska,2,AK,4,5079401,87.85980867,0.0,0.0,0.0,9.063037157
Arizona,4,AZ,16,100260837,82.94700951,0.0,14.24892653,0.0,2.804063964
Arkansas,5,AR,7,5862208,95.82904598,0.0,1.578637264,0.0,2.592316752
California,6,CA,102,1434266351,65.18928952,12.2754717,12.08683261,2.258949461,7.026012284
Colorado,8,CO,10,109704174,76.46422095,0.0,21.6708655,0.0,1.864913545
Connecticut,9,CT,18,44809380,92.96982685,0.0,0.0,1.944833872,4.154295373
Delaware,10,DE,1,11195263,91.00782179,0.0,0.0,0.0,8.99217821
District of Columbia,11,DC,2,413652061,33.30778038,66.19777509,0.0,0.0,0.494444533
Florida,12,FL,34,285579022,83.88415624,7.423054695,0.103619656,1.471060434,6.774178952
Georgia,13,GA,20,161115420,53.10261426,43.2174034,0.0,0.0,1.818113375
Hawaii,15,HI,2,73077595,97.77639645,0.0,0.0,0.0,1.958839778
Idaho,16,ID,6,2677476,90.10232024,0.0,0.0,0.0,9.897679755
Illinois,17,IL,18,674192237,53.8603784,33.98347258,0.0,10.91723724,1.238911773
Indiana,18,IN,24,34655597,86.10171973,0.0,0.0,10.40791766,3.331551322
Iowa,19,IA,13,22724009,95.64334797,0.0,0.0,0.0,4.356652033
Kansas,20,KS,9,7458712,88.6025362,0.0,0.0,0.0,9.092481383
Kentucky,21,KY,11,27075079,95.46919512,0.0,0.0,0.0,4.294761245
Louisiana,22,LA,15,38411230,67.79622001,0.0,22.52043478,0.0,9.683345209
Maine,23,ME,10,5445194,62.39017379,0.0,0.0,10.21721173,27.39261448
Maryland,24,MD,14,143585578,72.25519335,10.59183813,6.022472536,6.288959606,1.916009977
Massachusetts,25,MA,16,424701582,33.23807492,39.72690971,16.48811659,8.29496086,2.085782671
Michigan,26,MI,23,98693727,91.94022433,0.0,0.0,0.0,7.935873169
Minnesota,27,MN,8,103567451,86.84224738,0.0,9.812850371,0.760123951,2.533457157
Mississippi,28,MS,3,1981418,86.3391773,0.0,0.0,0.0,13.6608227
Missouri,29,MO,10,68235141,70.69429372,0.0,24.99369643,0.0,1.980195219
Montana,30,MT,4,2465679,95.56000599,0.0,0.0,0.0,4.439994014
Nebraska,31,NE,3,6594448,96.55689149,0.0,0.0,0.0,3.443108506
Nevada,32,NV,4,74479188,86.14146277,0.0,0.0,0.0,7.924197562
New Hampshire,33,NH,7,3864554,67.40506149,0.0,0.0,0.0,1.554875414
New Jersey,34,NJ,33,391479657,46.35340681,20.71372562,5.371535053,20.4701431,2.244212909
New Mexico,35,NM,5,16425996,90.48680518,0.0,0.0,6.632778919,2.562133827
New York,36,NY,47,3966730685,26.40739204,67.14501426,0.159046038,4.601949048,0.804485823
North Carolina,37,NC,40,73294744,87.69062622,0.0,6.711677716,0.0,5.597696064
North Dakota,38,ND,4,2509475,86.95245021,0.0,0.0,0.0,13.04754979
Ohio,39,OH,30,112619966,82.09849131,5.703576575,2.573202695,0.0,5.022045558
Oklahoma,40,OK,5,7831131,95.46549534,0.0,0.0,0.0,3.719488283
Oregon,41,OR,12,124644151,59.68642684,0.0,34.84684652,0.0,1.853705113
Pennsylvania,42,PA,27,461148575,58.8143717,21.90959822,7.690049134,8.192140245,2.88501336
Rhode Island,44,RI,1,20483300,96.59093017,0.0,0.0,0.0,3.409069828
South Carolina,45,SC,13,11469149,93.33921811,0.0,0.0,0.0,5.137198933
South Dakota,46,SD,2,1553932,85.44054695,0.0,0.0,0.0,14.55945305
Tennessee,47,TE,17,31473017,86.51213196,0.0,4.664408245,0.801384882,7.501841975
Texas,48,TX,45,290398782,76.92238874,0.0,14.65805149,0.720657981,4.293452925
Utah,49,UT,3,46769170,45.67053895,0.0,40.62047712,8.160106326,3.864366205
Vermont,50,VT,1,2740479,91.09593615,0.0,0.0,0.0,2.013918005
Virginia,51,VA,22,73558565,83.76961269,0.0,2.395756361,6.185631816,3.068402707
Washington,53,WA,22,243626496,62.59502333,0.0,4.701157792,1.218275126,23.14116524
West Virginia,54,WV,8,8525447,71.01478667,0.0,0.0,0.0,28.98521333
Wisconsin,55,WI,21,70583535,96.68980025,0.0,0.055005746,0.0,2.572159357
Wyoming,56,WY,2,486641,84.41520546,0.0,0.0,0.0,15.58479454
