col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12
7,1960_American_BAL,1960,American,Baltimore,BAL,MLB,Baltimore_MD_US,Baltimore,MD,US,39.290861,-76.610807
8,1960_American_BOS,1960,American,Boston,BOS,MLB,Boston_MA_US,Boston,MA,US,42.360482,-71.059568
9,1960_American_CWS,1960,American,Chicago,CWS,MLB,Chicago_IL_US,Chicago,IL,US,41.875555,-87.624421
10,1960_American_CLE,1960,American,Cleveland,CLE,MLB,Cleveland_OH_US,Cleveland,OH,US,41.505161,-81.693445
11,1960_American_DET,1960,American,Detroit,DET,MLB,Detroit_MI_US,Detroit,MI,US,42.348664,-83.056737
12,1960_American_KCA/OAK,1960,American,Kansas City,KCA/OAK,MLB,KansasCity_MO_US,Kansas City,MO,US,39.084469,-94.56303
13,1960_American_NYY,1960,American,New York,NYY,MLB,NewYork_NY_US,New York,NY,US,43.102443,-75.291082
14,1960_American_WSH/MIN,1960,American,Washington,WSH/MIN,MLB,Washington_DC_US,Washington,DC,US,38.894955,-77.036646
88,1960_National_CHC,1960,National,Chicago,CHC,MLB,Chicago_IL_US,Chicago,IL,US,41.875555,-87.624421
89,1960_National_CIN,1960,National,Cincinnati,CIN,MLB,Cincinnati_OH_US,Cincinnati,OH,US,39.101454,-84.51246
90,1960_National_LAD,1960,National,Los Angeles,LAD,MLB,LosAngeles_CA_US,Los Angeles,CA,US,34.054394,-118.243941
91,1960_National_MWB/ATL,1960,National,Milwaukee,MWB/ATL,MLB,Milwaukee_WI_US,Milwaukee,WI,US,43.034993,-87.922497
92,1960_National_PHI,1960,National,Philadelphia,PHI,MLB,Philadelphia_PA_US,Philadelphia,PA,US,39.952399,-75.16359
93,1960_National_PIT,1960,National,Pittsburgh,PIT,MLB,Pittsburgh_PA_US,Pittsburgh,PA,US,40.441694,-79.990086
94,1960_National_SF,1960,National,San Francisco,SF,MLB,SanFrancisco_CA_US,San Francisco,CA,US,37.779277,-122.41927
95,1960_National_STL,1960,National,St. Louis,STL,MLB,StLouis_MO_US,St. Louis,MO,US,38.627273,-90.197889
