col0,col1,col2,col3,col4,col5,col6
Date,Date,,,Y,TypeOfData,
Number,Number,,,Y,TypeOfData,
Payroll,Wages Payment,,,Y,ColProcessType,
SS_Contribs,Social Security Contributions,,,Y,ColProcessType,
Accruals,Accruals,,,Y,ColProcessType,
Closing,Accounting,,,Y,ColProcessType,
Monthly,Monthly Payments,12.0,,Y,ProcessFreq,
Biweekly,Twice a month,24.0,,Y,ProcessFreq,
Annually,Once a year,1.0,,Y,ProcessFreq,
Semiannually,Twice a Year,2.0,,Y,ProcessFreq,
CC,Cédula de Ciudadanía,,,Y,DocIdType,
TI,Tarjeta de Identidad,,,Y,DocIdType,
PA,Pasaporte,,,Y,DocIdType,
CE,Cédula de extranjería,,,Y,DocIdType,
ACT,Activo,,,Y,EmployeeStatus,
RET,Retirado,,,Y,EmployeeStatus,
Integral,Integral,,,Y,EmployeeClass,
Ley50,Ley 50,,,Y,EmployeeClass,
Aprendiz,Aprendiz ,,,Y,EmployeeClass,
Pensionado,Pensionado,,,Y,EmployeeClass,
Fijo,Término Fijo,,,Y,ContractType,
Indefinido,Término Indefinido,,,Y,ContractType,
Aprendizaje,Aprendizaje,,,Y,ContractType,
Hijo,Hijo,,,Y,Relationship,
Hija,Hija,,,Y,Relationship,
Conyuge,Esposo/Esposa,,,Y,Relationship,
Padre,Padre/Madre,,,Y,Relationship,
F,Femenino,,,Y,Gender,
M,Masculino,,,Y,Gender,
