col0,col1,col2,col3,col4,col5
34,Sumatera Selatan,774,Kota Palembang,775,Sukarami
31,Sumatera Barat,970,Kota Padang,971,Pauh
45,Sulawesi Selatan,1831,Kota Makassar,1832,Wajo
21,Riau,2060,Kota Pekanbaru,2061,Tenayan Raya
18,Lampung,3729,Kota Bandar Lampung,3730,Telukbetung Utara
24,Kalimantan Timur,3950,Kota Balikpapan,3951,Balikpapan Utara
23,Jawa Timur,5117,Kota Malang,5118,Sukun
46,Jawa Tengah,5415,Kab. Klaten,5416,Wonosari
46,Jawa Tengah,5710,Kota Surakarta (Solo),5711,Serengan
46,Jawa Tengah,5716,Kota Semarang,5717,Tugu
35,Jawa Barat,6321,Kota Depok,6322,Sukmajaya
35,Jawa Barat,6334,Kota Cimahi,6335,Cimahi Utara
22,DKI Jakarta,6607,Kota Jakarta Utara,6608,Tanjung Priok
22,DKI Jakarta,6614,Kota Jakarta Timur,6615,Pulo Gadung
22,DKI Jakarta,6625,Kota Jakarta Selatan,6626,Tebet
22,DKI Jakarta,6636,Kota Jakarta Pusat,6637,Tanah Abang
22,DKI Jakarta,6645,Kota Jakarta Barat,6646,Tambora
19,Di Yogyakarta,6654,Kab. Sleman,6655,Turi
19,Di Yogyakarta,6672,Kab. Kulon Progo,6673,Wates
19,Di Yogyakarta,6704,Kab. Bantul,6705,Srandakan
19,Di Yogyakarta,6722,Kota Yogyakarta,6723,Wirobrajan
6752,Kab. Rejang Lebong,6759,Kota Padang,10454,39183
36,Banten,6980,Kota Tangerang Selatan,6981,Setu
36,Banten,6988,Kota Tangerang,6989,Tangerang
