col0,col1,col2,col3,col4,col5
3350,100,15,18,seafood,03.29.20
3351,105,20,7,pasta,07.13.21
3352,110,14,8,salads,12.16.20
3353,115,1,17,cereals,08.21.20
3354,120,13,8,desserts,06.18.20
3355,125,4,4,soups,01.10.21
3356,130,23,14,stews,04.17.21
3357,135,10,2,noodles,08.28.21
3358,140,13,19,seafood,09.06.20
3359,145,5,10,noodles,06.11.20
3360,150,22,23,stews,03.15.20
3361,155,21,18,sandwiches,02.29.20
3362,160,14,2,pasta,04.07.21
3363,165,10,3,stews,03.19.21
3364,170,7,17,pies,03.28.20
3365,175,13,17,pies,01.06.20
3366,180,0,18,salads,07.15.20
3367,185,11,23,pasta,04.19.21
3368,190,15,17,cereals,07.04.21
3369,195,11,14,pies,01.29.20
3370,200,22,17,salads,05.06.20
3371,205,7,7,stews,08.23.21
3372,210,8,23,salads,09.10.21
3373,215,10,20,seafood,08.10.20
3374,220,10,2,pies,05.07.21
3375,225,21,23,soups,09.18.20
3376,230,16,19,seafood,06.16.21
3377,235,7,7,sandwiches,02.16.21
3378,240,13,23,pies,08.07.21
3379,245,11,20,salads,05.01.20
3380,250,0,5,pasta,10.27.20
3381,255,12,9,pies,09.22.20
3382,260,10,0,pasta,08.24.21
3383,265,13,20,pies,01.02.21
3384,270,10,13,salads,12.01.20
3385,275,9,23,pies,02.16.20
3386,280,6,13,cereals,03.29.21
3387,285,6,16,sandwiches,12.05.20
3388,290,5,13,pasta,10.04.20
3389,295,10,15,sandwiches,01.13.21
3390,300,16,21,desserts,06.05.21
3391,305,15,16,desserts,12.31.20
3392,310,21,17,salads,07.01.20
3393,315,1,8,salads,03.29.21
3394,320,23,8,soups,07.04.20
3395,325,3,1,soups,01.27.21
3396,330,8,22,pies,06.20.21
3397,335,18,1,seafood,08.25.21
3398,340,7,14,desserts,04.24.20
3399,345,11,23,pasta,11.23.20
3400,350,11,18,pasta,08.02.20
3401,355,4,22,desserts,08.23.20
3402,360,3,4,cereals,04.11.20
3403,365,19,1,pies,03.23.20
3404,370,5,2,stews,04.21.20
3405,375,12,14,salads,10.07.20
3406,380,18,11,salads,09.23.21
3407,385,23,8,seafood,06.14.20
3408,390,18,5,desserts,03.20.21
3409,395,10,20,pasta,12.31.20
3410,400,1,19,noodles,10.05.20
3411,405,19,8,pasta,05.11.20
3412,410,11,23,cereals,08.02.20
3413,415,1,3,pasta,09.22.21
3414,420,5,5,seafood,09.03.21
3415,425,0,18,cereals,07.31.21
3416,430,15,15,pies,09.01.21
3417,435,5,21,seafood,09.02.20
3418,440,12,19,cereals,12.06.20
3419,445,3,19,stews,07.23.21
3420,450,3,3,pies,09.07.21
3421,455,11,10,pies,12.05.20
3422,460,18,18,stews,05.24.21
3423,465,6,3,soups,10.06.21
3424,470,3,10,cereals,04.23.21
3425,475,11,23,seafood,08.24.21
3426,480,23,23,sandwiches,04.19.21
3427,485,21,2,pasta,02.20.20
3428,490,12,2,sandwiches,08.01.21
3429,495,13,18,salads,08.19.21
3430,500,3,9,desserts,05.16.21
3431,505,20,17,soups,10.10.21
3432,510,23,5,pasta,01.22.21
3433,515,0,20,salads,05.28.21
3434,520,3,21,cereals,09.30.20
3435,525,9,2,cereals,07.21.21
3436,530,17,18,stews,09.23.20
3437,535,15,10,stews,01.01.21
3438,540,7,16,soups,03.20.20
3439,545,1,10,pasta,05.01.21
3440,550,8,6,stews,09.23.21
3441,555,19,22,noodles,07.11.20
3442,560,19,22,pies,07.03.20
3443,565,21,5,salads,06.03.20
3444,570,13,17,pies,11.05.20
3445,575,2,23,noodles,06.14.20
3446,580,11,2,noodles,02.03.20
3447,585,21,6,cereals,06.05.21
3448,590,1,7,seafood,07.20.20
3449,595,22,23,stews,09.08.21
