col0,col1,col2,col3,col4,col5,col6,col7,col8
* eps Eri,"GJ   144, WDS J03329-0927Aa,Ab, WDS J03329-0927A, HD  22049",53.2326873475,-9.458258656944444,K2V,310.94,0.16,3.7300000190734863,3.3691000938415527
* tau Cet,"WDS J01441-1556A, HD  10700, GJ    71",26.01701426083333,-15.93747959777778,G8V,273.96,0.17,3.5,3.1335999965667725
* e Eri,"HD  20794, GJ   139",49.981878896666665,-43.069782637500005,G6V,165.47,0.19,4.269999980926514,3.9814000129699703
* del Pav,"HD 190248, GJ   780",302.18170612375,-66.1820675763889,G8IV,163.71,0.17,3.559999942779541,3.266400098800659
*  61 Vir,"WDS J13184-1819A, GJ   506, HD 115617",199.60130948166668,-18.31119573555556,G6.5V,116.89,0.22,4.739999771118164,4.477200031280518
* zet Tuc,"HD   1581, GJ    17",5.017749880416666,-64.87479298888888,F9.5V,116.46,0.16,4.230000019073486,3.9872000217437744
HD 192310,"GJ   785, HD 192310",303.82246523275126,-27.03297599572111,K2+V,113.6481,0.1186,5.7230000495910645,5.453199863433838
HD 103095,"HD 103095, GJ   451",178.2448682506475,37.7186778007958,K1V_Fe-1.5,108.9551,0.049,6.449999809265137,6.182000160217285
* alf Men,"GJ   231, HD  43834",92.5603088308903,-74.7530454408681,G7V,97.8983,0.0719,5.090000152587891,4.850299835205078
HD 166620,"GJ   706, HD 166620",272.4059011711959,38.4577766448776,K2V,90.1264,0.02,6.400000095367432,6.112599849700928
*  54 Psc,"WDS J00394+2115A, HD   3651, GJ    27",9.840856297512085,21.25047668131445,K0.5V,89.7891,0.0581,5.880000114440918,5.635000228881836
HD  72673,"HD  72673, GJ   309",128.2145659631339,-31.500850807352,K1V,82.09,0.0294,6.380000114440918,6.151000022888184
HD  69830,"HD  69830, GJ   302",124.59977903853624,-12.632169500714443,G8:V,79.5945,0.0607,5.949999809265137,5.739299774169922
HD 104304,"GJ   454, HD 104304",180.1852548304925,-10.446126395440832,G8IV,78.7565,0.1206,5.550000190734863,5.32889986038208
HD 158633,"GJ   675, HD 158633",261.2504094619069,67.3067083726557,K0,78.1653,0.0266,6.429999828338623,6.209700107574463
HD  14412,"HD  14412, GJ    95",34.7437695599448,-25.945687076905,G8V,77.9153,0.0602,6.340000152587891,6.131100177764893
HD 170657,"GJ   716, HD 170657",277.8290050847194,-18.9088146012824,K2V,75.9773,0.0458,6.809999942779541,6.547500133514404
*  58 Eri,"HD  30495, GJ   177",71.9012156698201,-16.934456090932,G2.5IV-V,75.5213,0.0795,5.5,5.293000221252441
HD 145417,"HD 145417, GJ   615",243.4523269658986,-57.5705121968851,K3VFe-1.7,73.4265,0.0374,7.539999961853027,7.2546000480651855
HD 154577,"HD 154577, GJ   656",257.5431289900873,-60.728771769936,K2.5Vk:,72.7317,0.0467,7.409999847412109,7.102200031280518
*  47 UMa,"HD  95128, GJ   407",164.86655776870498,40.430256219143885,G1-VFe-0.5,72.4528,0.1507,5.039999961853027,4.830599784851074
*  10 Tau,"GJ   147, HD  22484",54.217270009390006,0.3995935882605555,F9IV-V,71.62,0.54,4.300000190734863,4.074999809265137
V* pi.01 UMa,"GJ   311, HD  72905",129.7987680272112,65.020907853664,G0.5V,69.2004,0.0652,5.639999866485596,5.479599952697754
HD  52698,"HD  52698, GJ   259",105.3071854159818,-25.948740845306,K1V,68.1526,0.0746,6.688000202178955,6.4532999992370605
HD 196761,"HD 196761, GJ   796",310.0489776404055,-23.7738679651309,G7.5IV-V,68.1348,0.0682,6.369999885559082,6.163599967956543
* nu.02 Lup,"GJ   582, HD 136352",230.45062965463,-48.31762846777029,G3/5V,68.0818,0.0915,5.650000095367432,5.4618000984191895
HD 205390,"GJ   833, HD 205390",324.1718474342873,-50.8453856672401,K1V,67.5029,0.0299,7.1570000648498535,6.8831000328063965
HD 144628,"HD 144628, GJ   613",242.4283101006176,-56.4451511529935,K2V,67.4096,0.0486,7.124000072479248,6.851500034332275
* nu. Phe,"GJ    55, HD   7570",18.7963441219758,-45.5316687864624,F9VFe+0.4,65.8894,0.1803,4.960000038146973,4.763800144195557
HD  38858,"GJ  1085, HD  38858",87.14558393882166,-4.094644313723888,G2V,65.5534,0.0621,5.96999979019165,5.792300224304199
*  51 Peg,"HD 217014, WDS J22575+2046AB, GJ   882",344.36658506978085,20.76882840019833,G2IV,64.6488,0.1232,5.460000038146973,5.25600004196167
* mu. Ara,"HD 160691, GJ   691",266.03626514261543,-51.834053069200834,G3IV-V,64.0817,0.1202,5.150000095367432,4.904600143432617
HD 190404,"GJ   778, HD 190404",300.9671961806371,23.3406851207477,K1V,64.0307,0.03,7.269999980926514,7.020199775695801
* tau Boo,"WDS J13473+1727AB, HD 120136, GJ   527",206.81559750230943,17.456904217850756,F7IV-V,64.03,0.19,4.489999771118164,
HD 118972,"HD 118972, GJ  1175",205.2673788586062,-34.4641581506564,K0V,63.7208,0.0573,6.920000076293945,6.680399894714356
V* V1386 Ori,"HD  41593, GJ   227",91.6686582205681,15.5421053385108,K0V,63.3684,0.0551,6.739999771118164,6.524199962615967
HD 135599,HD 135599,228.9965289360014,0.7963614233157,K0V,63.2318,0.0407,6.90500020980835,6.686600208282471
* chi Her,"GJ   602, HD 142373",238.1689214050488,42.4515141958648,F8VFe-2Hdel-1,63.1627,0.149,4.619999885559082,4.365499973297119
* phi02 Cet,"GJ    37, HD   4813",12.5316191217328,-10.6443291141835,F7V,62.9723,0.1614,5.190000057220459,4.996099948883057
