col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11
BRASIL,BRASIL,country:br,NATIONAL_EXEC,VICE-PRESIDENTE,45,ANA AMELIA DE LEMOS,PARTIDO PROGRESSISTA,PP,https://www.facebook.com/anaamelialm/?ref=br_rs,ANA AMELIA,1158597053
BRASIL,BRASIL,country:br,NATIONAL_EXEC,VICE-PRESIDENTE,18,EDUARDO JORGE MARTINS ALVES SOBRINHO,PARTIDO VERDE,PV,https://www.facebook.com/EduardoJorgeOficial/,EDUARDO JORGE,63458691804
BRASIL,BRASIL,country:br,NATIONAL_EXEC,VICE-PRESIDENTE,13,FERNANDO HADDAD,PARTIDO DOS TRABALHADORES,PT,https://www.facebook.com/fernandohaddad/,FERNANDO HADDAD,5233117886
BRASIL,BRASIL,country:br,NATIONAL_EXEC,VICE-PRESIDENTE,17,ANTONIO HAMILTON MARTINS MOURAO,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,PRTB,https://www.facebook.com/galmourao/,GENERAL MOURAO,23306386049
BRASIL,BRASIL,country:br,NATIONAL_EXEC,VICE-PRESIDENTE,15,GERMANO ANTONIO RIGOTTO,MOVIMENTO DEMOCRÁTICO BRASILEIRO,MDB,https://www.facebook.com/germano.rigotto/,GERMANO RIGOTTO,22376283000
BRASIL,BRASIL,country:br,NATIONAL_EXEC,VICE-PRESIDENTE,27,HELVIO COSTA DE OLIVEIRA TELLES,DEMOCRACIA CRISTÃ,DC,https://www.facebook.com/profile.php?id=100002602138757,HELVIO COSTA,7786279776
BRASIL,BRASIL,country:br,NATIONAL_EXEC,VICE-PRESIDENTE,16,HERTZ DA CONCEICAO DIAS,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,PSTU,https://www.facebook.com/hertz.dias,HERTZ,42805813391
BRASIL,BRASIL,country:br,NATIONAL_EXEC,VICE-PRESIDENTE,12,KATIA REGINA DE ABREU,PARTIDO DEMOCRÁTICO TRABALHISTA,PDT,https://www.facebook.com/katiaabreuoficial/?ref=br_rs,KATIA ABREU,61330345134
BRASIL,BRASIL,country:br,NATIONAL_EXEC,VICE-PRESIDENTE,54,LEO DA SILVA ALVES,PARTIDO PÁTRIA LIVRE,PPL,https://www.facebook.com/leo.dasilvaalves.3,LEO DA SILVA ALVES,22297081049
BRASIL,BRASIL,country:br,NATIONAL_EXEC,VICE-PRESIDENTE,19,PAULO RABELLO DE CASTRO,PARTIDO SOCIAL CRISTÃO,PSC,https://www.facebook.com/paulorabellocastro/,PAULO RABELLO,20295561734
BRASIL,BRASIL,country:br,NATIONAL_EXEC,VICE-PRESIDENTE,51,SUELENE BALDUINO NASCIMENTO,PATRIOTA,PATRI,NE,PROFESSORA SUELENE BALDUINO,41448375487
BRASIL,BRASIL,country:br,NATIONAL_EXEC,VICE-PRESIDENTE,30,CHRISTIAN LOHBAUER,PARTIDO NOVO,NOVO,https://www.facebook.com/ProfessorChristianNOVO/,PROFESSOR CHRISTIAN,10649171861
BRASIL,BRASIL,country:br,NATIONAL_EXEC,VICE-PRESIDENTE,50,SONIA BONE DE SOUSA SILVA SANTOS,PARTIDO SOCIALISMO E LIBERDADE,PSOL,https://www.facebook.com/GuajajaraSonia/,SONIA GUAJAJARA,93712162634
